size_n,instance_seed,method,solver_seed,solver_probe,status,visits,time_s,best_found_visits,rel_rank_pct,max_workload,workload_std_dev,cap_broken,wl_broken,num_orders,num_itemsets,num_skus,num_stations,hexaly_returned_visits,hexaly_elapsed_s,hexaly_optimal_inferred,hexaly_ref_visits,hexaly_optimal_inferred_ref,hexaly_elapsed_s_ref,rel_gap_to_hexaly,gap_label
50,1008,Heuristic,-1,False,OK,8030.0,0.794403076171875,8030.0,0.0,5900.0,1481.4453212994397,0.0,3.0,2109.0,,50.0,5.0,,,,7912.0,False,120.52451300621031,0.014914054600606673,gap_to_best_feasible_budget
50,1008,SA-C,-1,False,OK,8045.0,40.320050954818726,8030.0,0.186799501867995,4534.0,292.3214668819244,0.0,0.0,2109.0,,50.0,5.0,,,,7912.0,False,120.52451300621031,0.016809908998988876,gap_to_best_feasible_budget
50,1008,GA,20240612,False,OK,8074.0,32.094067096710205,8030.0,0.547945205479452,4513.0,338.0879175599152,0.0,0.0,2109.0,,50.0,5.0,,,,7912.0,False,120.52451300621031,0.020475227502527806,gap_to_best_feasible_budget
50,1009,Heuristic,-1,False,OK,8164.0,0.8795464038848877,7760.0,5.206185567010309,5353.0,917.22049693626,0.0,2.0,2033.0,,50.0,5.0,,,,7684.0,False,120.71328473091124,0.062467464862051014,gap_to_best_feasible_budget
50,1009,SA-C,-1,False,OK,7760.0,36.60209083557129,7760.0,0.0,4387.0,272.6643357683582,0.0,0.0,2033.0,,50.0,5.0,,,,7684.0,False,120.71328473091124,0.00989068193649141,gap_to_best_feasible_budget
50,1009,GA,20240612,False,OK,7895.0,33.04127597808838,7760.0,1.7396907216494846,4303.0,414.869907320355,0.0,0.0,2033.0,,50.0,5.0,,,,7684.0,False,120.71328473091124,0.02745965642894326,gap_to_best_feasible_budget
50,1010,Heuristic,-1,False,OK,7996.0,0.9234774112701416,7996.0,0.0,5891.0,1404.2158523531916,0.0,2.0,2158.0,,50.0,5.0,,,,7937.0,False,122.03421688079834,0.007433539120574525,gap_to_best_feasible_budget
50,1010,SA-C,-1,False,OK,8014.0,39.36080455780029,7996.0,0.225112556278139,4652.0,414.1455782692845,0.0,0.0,2158.0,,50.0,5.0,,,,7937.0,False,122.03421688079834,0.009701398513292176,gap_to_best_feasible_budget
50,1010,GA,20240612,False,OK,8235.0,33.06865668296814,7996.0,2.9889944972486244,4668.0,524.9675799513718,0.0,0.0,2158.0,,50.0,5.0,,,,7937.0,False,122.03421688079834,0.037545672168325564,gap_to_best_feasible_budget
50,1011,Heuristic,-1,False,OK,6518.0,0.6218874454498291,6353.0,2.597198174090981,4457.0,655.7300054138136,0.0,1.0,1661.0,,50.0,5.0,,,,6299.0,False,125.0645821094513,0.03476742340053977,gap_to_best_feasible_budget
50,1011,SA-C,-1,False,OK,6353.0,30.695007801055908,6353.0,0.0,3626.0,192.0724863170152,0.0,0.0,1661.0,,50.0,5.0,,,,6299.0,False,125.0645821094513,0.008572789331639942,gap_to_best_feasible_budget
50,1011,GA,20240612,False,OK,6410.0,27.77507448196411,6353.0,0.8972139146859751,3577.0,293.9834008919551,0.0,0.0,1661.0,,50.0,5.0,,,,6299.0,False,125.0645821094513,0.017621844737259883,gap_to_best_feasible_budget
50,1012,Heuristic,-1,False,OK,8856.0,1.0263681411743164,8856.0,0.0,8237.0,2074.9410208485447,0.0,2.0,2478.0,,50.0,5.0,,,,9527.0,False,122.38389921188354,-0.07043140547916447,gap_to_best_feasible_budget
50,1012,SA-C,-1,False,OK,9582.0,44.3370213508606,8856.0,8.197831978319783,5300.0,453.9341802508377,0.0,0.0,2478.0,,50.0,5.0,,,,9527.0,False,122.38389921188354,0.005773066022882334,gap_to_best_feasible_budget
50,1012,GA,20240612,False,OK,9631.0,39.48006796836853,8856.0,8.751129177958447,5343.0,421.8922137228892,0.0,0.0,2478.0,,50.0,5.0,,,,9527.0,False,122.38389921188354,0.010916343025086596,gap_to_best_feasible_budget
500,1001,Heuristic,-1,False,OK,88421.0,9.902611494064333,88421.0,0.0,52687.0,4532.703917089666,0.0,0.0,24044.0,,500.0,5.0,,,,85860.0,False,1332.894676446915,0.02982762636850687,gap_to_best_feasible_budget
500,1001,SA-C,-1,False,OK,101887.0,355.2363061904907,88421.0,15.22941382703204,49939.0,1721.554065372331,0.0,0.0,24044.0,,500.0,5.0,,,,85860.0,False,1332.894676446915,0.18666433729326812,gap_to_best_feasible_budget
500,1001,GA,20240612,False,OK,96817.0,300.4377107620239,88421.0,9.495481842548717,50974.0,2688.847931735821,0.0,0.0,24044.0,,500.0,5.0,,,,85860.0,False,1332.894676446915,0.1276147216398789,gap_to_best_feasible_budget
500,1002,Heuristic,-1,False,OK,77167.0,8.4051513671875,77167.0,0.0,48104.0,4285.541832720805,0.0,1.0,20913.0,,500.0,5.0,,,,74000.0,False,705.8452680110931,0.042797297297297296,gap_to_best_feasible_budget
500,1002,SA-C,-1,False,OK,88134.0,310.1216197013855,77167.0,14.212033641323364,44645.0,2505.397293843833,0.0,0.0,20913.0,,500.0,5.0,,,,74000.0,False,705.8452680110931,0.191,gap_to_best_feasible_budget
500,1002,GA,20240612,False,OK,83203.0,302.8379158973694,77167.0,7.821996449259398,45456.0,2074.318586909928,0.0,0.0,20913.0,,500.0,5.0,,,,74000.0,False,705.8452680110931,0.12436486486486487,gap_to_best_feasible_budget
500,1003,Heuristic,-1,False,OK,70732.0,8.699606657028198,70732.0,0.0,41423.0,3700.705208470407,0.0,1.0,18431.0,,500.0,5.0,,,,68481.0,False,4683.689433336258,0.03287043121449745,gap_to_best_feasible_budget
500,1003,SA-C,-1,False,OK,78592.0,343.0854732990265,70732.0,11.112367810891817,38196.0,1199.6377119780789,0.0,0.0,18431.0,,500.0,5.0,,,,68481.0,False,4683.689433336258,0.14764679254099677,gap_to_best_feasible_budget
500,1003,GA,20240612,False,OK,74895.0,302.4497263431549,70732.0,5.88559633546344,40425.0,1967.9630687591675,0.0,0.0,18431.0,,500.0,5.0,,,,68481.0,False,4683.689433336258,0.09366101546414334,gap_to_best_feasible_budget
500,1004,Heuristic,-1,False,OK,85783.0,9.40741801261902,85783.0,0.0,67069.0,11547.08460867937,0.0,1.0,23792.0,,500.0,5.0,,,,84258.0,False,830.8500938415527,0.018099171592015,gap_to_best_feasible_budget
500,1004,SA-C,-1,False,OK,99870.0,352.1529378890991,85783.0,16.42166862898243,51354.0,3046.0803928983887,0.0,0.0,23792.0,,500.0,5.0,,,,84258.0,False,830.8500938415527,0.18528804386527095,gap_to_best_feasible_budget
500,1004,GA,20240612,False,OK,93653.0,300.1512351036072,85783.0,9.174311926605505,51651.0,6927.449152465863,0.0,0.0,23792.0,,500.0,5.0,,,,84258.0,False,830.8500938415527,0.11150276531605308,gap_to_best_feasible_budget
500,1005,Heuristic,-1,False,OK,82337.0,8.785902976989746,82337.0,0.0,46658.0,3780.9110859685657,0.0,0.0,21311.0,,500.0,5.0,,,,79680.0,False,672.2807078361511,0.03334588353413655,gap_to_best_feasible_budget
500,1005,SA-C,-1,False,OK,90699.0,347.5198247432709,82337.0,10.155823020027448,45165.0,1494.632342751889,0.0,0.0,21311.0,,500.0,5.0,,,,79680.0,False,672.2807078361511,0.13829066265060241,gap_to_best_feasible_budget
500,1005,GA,20240612,False,OK,87278.0,300.88172030448914,82337.0,6.000947326232435,46398.0,2253.720887776479,0.0,0.0,21311.0,,500.0,5.0,,,,79680.0,False,672.2807078361511,0.09535642570281125,gap_to_best_feasible_budget
500,1006,Heuristic,-1,False,OK,64064.0,6.932099342346191,64064.0,0.0,41738.0,5088.3293368255945,0.0,1.0,16524.0,,500.0,5.0,,,,61475.0,False,507.0692644119263,0.04211468076453843,gap_to_best_feasible_budget
500,1006,SA-C,-1,False,OK,70315.0,302.6839017868042,64064.0,9.75743006993007,35004.0,1114.3824478158294,0.0,0.0,16524.0,,500.0,5.0,,,,61475.0,False,507.0692644119263,0.14379829198861327,gap_to_best_feasible_budget
500,1006,GA,20240612,False,OK,67625.0,301.81911396980286,64064.0,5.558503996003996,34487.0,1234.280130278374,0.0,0.0,16524.0,,500.0,5.0,,,,61475.0,False,507.0692644119263,0.10004066693777959,gap_to_best_feasible_budget
500,1007,Heuristic,-1,False,OK,85499.0,9.474498748779297,85499.0,0.0,52959.0,6214.335961307531,0.0,2.0,22332.0,,500.0,5.0,,,,82370.0,False,743.4787309169769,0.03798713123710089,gap_to_best_feasible_budget
500,1007,SA-C,-1,False,OK,94997.0,358.10468912124634,85499.0,11.10890185850127,47683.0,2119.8215585279813,0.0,0.0,22332.0,,500.0,5.0,,,,82370.0,False,743.4787309169769,0.15329610295010318,gap_to_best_feasible_budget
500,1007,GA,20240612,False,OK,91843.0,302.56880378723145,85499.0,7.41996982420847,48115.0,2836.588556699756,0.0,0.0,22332.0,,500.0,5.0,,,,82370.0,False,743.4787309169769,0.11500546315406095,gap_to_best_feasible_budget
500,1008,Heuristic,-1,False,OK,95701.0,11.669113874435425,95701.0,0.0,59075.0,5775.560558075727,0.0,1.0,24865.0,,500.0,5.0,,,,91888.0,False,934.808980703354,0.04149616924952115,gap_to_best_feasible_budget
500,1008,SA-C,-1,False,OK,105594.0,378.4492645263672,95701.0,10.337405042789522,51518.0,1720.407672617162,0.0,0.0,24865.0,,500.0,5.0,,,,91888.0,False,934.808980703354,0.14915984676998084,gap_to_best_feasible_budget
500,1008,GA,20240612,False,OK,102346.0,301.3345682621002,95701.0,6.943501112841036,54232.0,2579.255660069393,0.0,0.0,24865.0,,500.0,5.0,,,,91888.0,False,934.808980703354,0.11381246735155842,gap_to_best_feasible_budget
500,1009,Heuristic,-1,False,OK,77933.0,11.251556873321531,77933.0,0.0,51501.0,7170.6364124811125,0.0,2.0,20491.0,,500.0,5.0,,,,75376.0,False,618.711056470871,0.03392326469963914,gap_to_best_feasible_budget
500,1009,SA-C,-1,False,OK,87214.0,306.08697271347046,77933.0,11.908947429202009,43233.0,1466.4987419019492,0.0,0.0,20491.0,,500.0,5.0,,,,75376.0,False,618.711056470871,0.15705264275100828,gap_to_best_feasible_budget
500,1009,GA,20240612,False,OK,83147.0,301.74104499816895,77933.0,6.690362234226836,44109.0,2245.57114338424,0.0,0.0,20491.0,,500.0,5.0,,,,75376.0,False,618.711056470871,0.10309647633198896,gap_to_best_feasible_budget
500,1010,Heuristic,-1,False,OK,58913.0,7.159899711608887,58913.0,0.0,35777.0,3356.0382238586017,0.0,1.0,15621.0,,500.0,5.0,,,,57021.0,False,454.8839375972748,0.03318075796636327,gap_to_best_feasible_budget
500,1010,SA-C,-1,False,OK,66421.0,358.86446928977966,58913.0,12.744216047391918,32936.0,1649.6338260353416,0.0,0.0,15621.0,,500.0,5.0,,,,57021.0,False,454.8839375972748,0.16485154592167797,gap_to_best_feasible_budget
500,1010,GA,20240612,False,OK,63361.0,301.8181390762329,58913.0,7.550116273148541,31898.0,715.9207777401072,0.0,0.0,15621.0,,500.0,5.0,,,,57021.0,False,454.8839375972748,0.1111871065046211,gap_to_best_feasible_budget
1000,1001,Heuristic,-1,False,OK,230511.0,27.08913397789001,230511.0,0.0,54811.0,6259.297156230881,0.0,3.0,45116.0,,1000.0,10.0,,,,224943.0,False,639.1741254329681,0.02475293741081074,gap_to_best_feasible_budget
1000,1001,SA-C,-1,False,OK,280598.0,714.9666023254395,230511.0,21.728681060773678,49526.0,2655.500045189229,0.0,0.0,45116.0,,1000.0,10.0,,,,224943.0,False,639.1741254329681,0.24741823484171546,gap_to_best_feasible_budget
1000,1001,GA,20240612,False,OK,273883.0,607.7663149833679,230511.0,18.81558797627879,49447.0,2910.0875055571782,0.0,0.0,45116.0,,1000.0,10.0,,,,224943.0,False,639.1741254329681,0.21756622788884294,gap_to_best_feasible_budget
1000,1002,Heuristic,-1,False,OK,191749.0,20.867965936660767,191749.0,0.0,54315.0,8895.362115169904,0.0,3.0,38741.0,,1000.0,10.0,,,,189325.0,False,636.8599944114685,0.012803380430476694,gap_to_best_feasible_budget
1000,1002,SA-C,-1,False,OK,239722.0,739.789134979248,191749.0,25.01864416502824,42519.0,2922.247587046656,0.0,0.0,38741.0,,1000.0,10.0,,,,189325.0,False,636.8599944114685,0.26619305427175494,gap_to_best_feasible_budget
1000,1002,GA,20240612,False,OK,230366.0,601.5805342197418,191749.0,20.13934883623904,42203.0,2457.639998046907,0.0,0.0,38741.0,,1000.0,10.0,,,,189325.0,False,636.8599944114685,0.2167753862405916,gap_to_best_feasible_budget
1000,1003,Heuristic,-1,False,OK,199981.0,15.398172616958618,199981.0,0.0,49605.0,7784.35415432777,0.0,4.0,37635.0,,1000.0,10.0,,,,194600.0,False,667.5934393405914,0.02765159301130524,gap_to_best_feasible_budget
1000,1003,SA-C,-1,False,OK,234724.0,707.3977737426758,199981.0,17.373150449292684,40013.0,1143.283341958589,0.0,0.0,37635.0,,1000.0,10.0,,,,194600.0,False,667.5934393405914,0.20618705035971224,gap_to_best_feasible_budget
1000,1003,GA,20240612,False,OK,228274.0,607.8449687957764,199981.0,14.147844045184293,41305.0,1911.126631073933,0.0,0.0,37635.0,,1000.0,10.0,,,,194600.0,False,667.5934393405914,0.17304213771839672,gap_to_best_feasible_budget
1000,1004,Heuristic,-1,False,OK,162378.0,13.973158359527588,162378.0,0.0,50402.0,8850.07915444828,0.0,3.0,33481.0,,1000.0,10.0,,,,160452.0,False,634.6829514503479,0.012003589858649315,gap_to_best_feasible_budget
1000,1004,SA-C,-1,False,OK,210758.0,1747.1438558101654,162378.0,29.794676618753773,37057.0,2115.5162585052376,0.0,1.0,33481.0,,1000.0,10.0,,,,160452.0,False,634.6829514503479,0.31352678682721313,gap_to_best_feasible_budget
1000,1004,GA,20240612,False,OK,197649.0,604.1896848678589,162378.0,21.7215386320807,35825.0,1671.9523438184474,0.0,0.0,33481.0,,1000.0,10.0,,,,160452.0,False,634.6829514503479,0.23182634058783935,gap_to_best_feasible_budget
2000,1001,Heuristic,-1,False,OK,411517.0,30.129228830337524,411517.0,0.0,48676.0,7209.039086279114,0.0,6.0,67637.0,,2000.0,20.0,,,,410917.0,False,1043.4949917793274,0.001460148886514795,gap_to_best_feasible_budget
2000,1001,SA-C,-1,False,OK,528037.0,1202.0186154842377,411517.0,28.31474762889504,37075.0,2553.8038388842638,0.0,0.0,67637.0,,2000.0,20.0,,,,410917.0,False,1043.4949917793274,0.28502106264768795,gap_to_best_feasible_budget
2000,1001,GA,20240612,False,OK,520733.0,923.377854347229,411517.0,26.53985133056472,35989.0,1659.2873914726165,0.0,0.0,67637.0,,2000.0,20.0,,,,410917.0,False,1043.4949917793274,0.2672461835358479,gap_to_best_feasible_budget
2000,1002,Heuristic,-1,False,OK,565068.0,49.47050976753235,565068.0,0.0,58647.0,7443.691714465343,0.0,5.0,94705.0,,2000.0,20.0,,,,568247.0,False,1078.6568853855133,-0.005594398210637275,gap_to_best_feasible_budget
2000,1002,SA-C,-1,False,OK,737715.0,1080.5156288146973,565068.0,30.55331393743762,51932.0,3486.924037027477,0.0,0.0,94705.0,,2000.0,20.0,,,,568247.0,False,1078.6568853855133,0.2982294671155325,gap_to_best_feasible_budget
2000,1002,GA,20240612,False,OK,731940.0,901.6515748500824,565068.0,29.531313045509567,52082.0,2255.6613531290554,0.0,0.0,94705.0,,2000.0,20.0,,,,568247.0,False,1078.6568853855133,0.2880666329958627,gap_to_best_feasible_budget
2000,1003,Heuristic,-1,False,OK,472807.0,34.833874225616455,472807.0,0.0,47601.0,6457.199079128659,0.0,6.0,73753.0,,2000.0,20.0,,,,481752.0,False,1025.4145348072052,-0.018567644763280693,gap_to_best_feasible_budget
2000,1003,SA-C,-1,False,OK,576529.0,1005.8795990943908,472807.0,21.93749246521308,39965.0,2730.164435981833,0.0,0.0,73753.0,,2000.0,20.0,,,,481752.0,False,1025.4145348072052,0.19673400421793785,gap_to_best_feasible_budget
2000,1003,GA,20240612,False,OK,572133.0,902.4263558387756,472807.0,21.007726196947168,40014.0,1349.3730572010095,0.0,0.0,73753.0,,2000.0,20.0,,,,481752.0,False,1025.4145348072052,0.1876089772330992,gap_to_best_feasible_budget
50,1001,Hexaly,-1,False,OK,9105.0,122.3595814704895,9105.0,0.0,5308.0,460.6796717894116,0.0,0.0,2482.0,,50.0,5.0,9105.0,122.3595814704895,False,9105.0,False,122.3595814704895,0.0,gap_to_best_feasible_budget
50,1002,Hexaly,-1,False,OK,5891.0,123.48855900764464,5891.0,0.0,3718.0,412.9849391927023,0.0,0.0,1697.0,,50.0,5.0,5891.0,123.48855900764464,False,5891.0,False,123.48855900764464,0.0,gap_to_best_feasible_budget
50,1003,Hexaly,-1,False,OK,6562.0,122.5512626171112,6562.0,0.0,3858.0,563.0238360851164,0.0,0.0,1768.0,,50.0,5.0,6562.0,122.5512626171112,False,6562.0,False,122.5512626171112,0.0,gap_to_best_feasible_budget
50,1004,Hexaly,-1,False,OK,6957.0,133.0993640422821,6957.0,0.0,4141.0,365.3429074171278,0.0,0.0,1930.0,,50.0,5.0,6957.0,133.0993640422821,False,6957.0,False,133.0993640422821,0.0,gap_to_best_feasible_budget
50,1005,Hexaly,-1,False,OK,7143.0,122.28852438926695,7143.0,0.0,4147.0,665.5922475510062,0.0,0.0,1880.0,,50.0,5.0,7143.0,122.28852438926695,False,7143.0,False,122.28852438926695,0.0,gap_to_best_feasible_budget
50,1006,Hexaly,-1,False,OK,6858.0,122.16832137107848,6858.0,0.0,3970.0,505.9317740565421,0.0,0.0,1814.0,,50.0,5.0,6858.0,122.16832137107848,False,6858.0,False,122.16832137107848,0.0,gap_to_best_feasible_budget
50,1007,Hexaly,-1,False,OK,8809.0,120.45876860618591,8809.0,0.0,5269.0,759.2216013786751,0.0,0.0,2421.0,,50.0,5.0,8809.0,120.45876860618591,False,8809.0,False,120.45876860618591,0.0,gap_to_best_feasible_budget
50,1008,Hexaly,-1,False,OK,7912.0,120.52451300621031,7912.0,0.0,4571.0,741.3373321235077,0.0,0.0,2109.0,,50.0,5.0,7912.0,120.52451300621031,False,7912.0,False,120.52451300621031,0.0,gap_to_best_feasible_budget
50,1009,Hexaly,-1,False,OK,7684.0,120.71328473091124,7684.0,0.0,4429.0,691.4511117931621,0.0,0.0,2033.0,,50.0,5.0,7684.0,120.71328473091124,False,7684.0,False,120.71328473091124,0.0,gap_to_best_feasible_budget
50,1010,Hexaly,-1,False,OK,7937.0,122.03421688079834,7937.0,0.0,4693.0,471.790801097266,0.0,0.0,2158.0,,50.0,5.0,7937.0,122.03421688079834,False,7937.0,False,122.03421688079834,0.0,gap_to_best_feasible_budget
50,1011,Hexaly,-1,False,OK,6299.0,125.0645821094513,6299.0,0.0,3652.0,554.132330765856,0.0,0.0,1661.0,,50.0,5.0,6299.0,125.0645821094513,False,6299.0,False,125.0645821094513,0.0,gap_to_best_feasible_budget
50,1012,Hexaly,-1,False,OK,9527.0,122.38389921188354,9527.0,0.0,5361.0,311.7278300055996,0.0,0.0,2478.0,,50.0,5.0,9527.0,122.38389921188354,False,9527.0,False,122.38389921188354,0.0,gap_to_best_feasible_budget
500,1001,Hexaly,-1,False,OK,85860.0,1332.894676446915,85860.0,0.0,52904.0,6263.274000073764,0.0,0.0,24044.0,,500.0,5.0,85860.0,1332.894676446915,False,85860.0,False,1332.894676446915,0.0,gap_to_best_feasible_budget
500,1002,Hexaly,-1,False,OK,74000.0,705.8452680110931,74000.0,0.0,45951.0,7136.518338797989,0.0,0.0,20913.0,,500.0,5.0,74000.0,705.8452680110931,False,74000.0,False,705.8452680110931,0.0,gap_to_best_feasible_budget
500,1003,Hexaly,-1,False,OK,68481.0,4683.689433336258,68481.0,0.0,40388.0,3815.190826157979,0.0,0.0,18431.0,,500.0,5.0,68481.0,4683.689433336258,False,68481.0,False,4683.689433336258,0.0,gap_to_best_feasible_budget
500,1004,Hexaly,-1,False,OK,84258.0,830.8500938415527,84258.0,0.0,51644.0,7298.639445814542,0.0,0.0,23792.0,,500.0,5.0,84258.0,830.8500938415527,False,84258.0,False,830.8500938415527,0.0,gap_to_best_feasible_budget
500,1005,Hexaly,-1,False,OK,79680.0,672.2807078361511,79680.0,0.0,46919.0,5856.274945731288,0.0,0.0,21311.0,,500.0,5.0,79680.0,672.2807078361511,False,79680.0,False,672.2807078361511,0.0,gap_to_best_feasible_budget
500,1006,Hexaly,-1,False,OK,61475.0,507.0692644119263,61475.0,0.0,36325.0,4278.187120732332,0.0,0.0,16524.0,,500.0,5.0,61475.0,507.0692644119263,False,61475.0,False,507.0692644119263,0.0,gap_to_best_feasible_budget
500,1007,Hexaly,-1,False,OK,82370.0,743.4787309169769,82370.0,0.0,49130.0,6030.096271204963,0.0,0.0,22332.0,,500.0,5.0,82370.0,743.4787309169769,False,82370.0,False,743.4787309169769,0.0,gap_to_best_feasible_budget
500,1008,Hexaly,-1,False,OK,91888.0,934.808980703354,91888.0,0.0,54800.0,7554.804203948637,0.0,0.0,24865.0,,500.0,5.0,91888.0,934.808980703354,False,91888.0,False,934.808980703354,0.0,gap_to_best_feasible_budget
