size_n,instance_seed,config_id,hash_seed,min_freq_preproc,min_freq,ratio_to_keep,mnoppc,visits,time_s,cap_broken,wl_broken,n_pstar,n_pairs_kept,n_corr_communities,n_assigned,community_size_max,status
50,1006,corner_tight,0,4,4,0.2,10,6942.0,1.2835125923156738,0.0,1.0,50.0,264.0,5.0,50.0,10.0,OK
50,1006,base,1,2,2,0.1,5,7126.0,1.2130422592163086,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1007,base,0,2,2,0.1,5,9336.0,1.351644515991211,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,corner_tight,0,4,4,0.2,10,9014.0,0.9842808246612549,0.0,2.0,50.0,259.0,5.0,50.0,10.0,OK
50,1007,base,1,2,2,0.1,5,9336.0,1.442399263381958,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1008,base,0,2,2,0.1,5,8030.0,1.2475290298461914,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,corner_tight,0,4,4,0.2,10,8112.0,1.22005033493042,0.0,2.0,50.0,324.0,5.0,50.0,10.0,OK
50,1008,base,1,2,2,0.1,5,8030.0,0.9578526020050049,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1009,base,0,2,2,0.1,5,8164.0,1.2535874843597412,0.0,2.0,50.0,1049.0,10.0,50.0,5.0,OK
50,1009,corner_tight,0,4,4,0.2,10,7835.0,1.0259652137756348,0.0,2.0,50.0,304.0,6.0,50.0,10.0,OK
50,1009,base,1,2,2,0.1,5,8164.0,0.9293496608734131,0.0,2.0,50.0,1049.0,10.0,50.0,5.0,OK
50,1010,base,0,2,2,0.1,5,7996.0,1.2223401069641113,0.0,2.0,50.0,980.0,10.0,50.0,5.0,OK
50,1010,corner_tight,0,4,4,0.2,10,8056.0,0.9162969589233398,0.0,2.0,50.0,313.0,5.0,50.0,10.0,OK
50,1010,base,1,2,2,0.1,5,7996.0,1.376089334487915,0.0,2.0,50.0,980.0,10.0,50.0,5.0,OK
50,1011,base,0,2,2,0.1,5,6518.0,0.8301374912261963,0.0,1.0,50.0,1029.0,10.0,50.0,5.0,OK
50,1011,corner_tight,0,4,4,0.2,10,6395.0,0.7135210037231445,0.0,1.0,50.0,259.0,6.0,50.0,10.0,OK
50,1011,base,1,2,2,0.1,5,6390.0,0.9288029670715332,0.0,2.0,50.0,1029.0,10.0,50.0,5.0,OK
50,1012,base,0,2,2,0.1,5,8856.0,1.191293478012085,0.0,2.0,50.0,953.0,10.0,50.0,5.0,OK
50,1012,corner_tight,0,4,4,0.2,10,8301.0,1.627803087234497,0.0,1.0,50.0,302.0,3.0,50.0,10.0,OK
50,1012,base,1,2,2,0.1,5,8856.0,1.0651392936706543,0.0,2.0,50.0,953.0,10.0,50.0,5.0,OK
50,1001,preproc_x0.5,0,1,2,0.1,5,9504.0,6.234221935272217,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,preproc_x0.75,0,2,2,0.1,5,9504.0,5.471727609634399,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,preproc_x1.5,0,3,2,0.1,5,9504.0,2.8653879165649414,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,preproc_x2,0,4,2,0.1,5,9504.0,5.13342809677124,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,minfreq_x0.5,0,2,1,0.1,5,9504.0,2.980087995529175,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,minfreq_x0.75,0,2,2,0.1,5,9504.0,4.674476623535156,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,minfreq_x1.5,0,2,3,0.1,5,9504.0,3.659052610397339,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,minfreq_x2,0,2,4,0.1,5,9504.0,3.300650119781494,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,ratio_x0.5,0,2,2,0.05,5,9504.0,5.514205455780029,0.0,1.0,50.0,1225.0,10.0,50.0,5.0,OK
50,1001,ratio_x0.75,0,2,2,0.075,5,9504.0,3.698868989944458,0.0,1.0,50.0,1177.0,10.0,50.0,5.0,OK
50,1001,ratio_x1.5,0,2,2,0.15,5,9854.0,3.5313053131103516,0.0,2.0,50.0,696.0,10.0,50.0,5.0,OK
50,1001,ratio_x2,0,2,2,0.2,5,9230.0,3.2319676876068115,0.0,2.0,50.0,296.0,9.0,50.0,5.0,OK
50,1001,mnoppc_x0.5,0,2,2,0.1,2,9952.0,3.3141510486602783,0.0,3.0,50.0,1012.0,25.0,50.0,2.0,OK
50,1001,mnoppc_x0.75,0,2,2,0.1,4,9456.0,3.5983903408050537,0.0,2.0,50.0,1012.0,13.0,50.0,4.0,OK
50,1001,mnoppc_x1.5,0,2,2,0.1,8,9367.0,3.7190911769866943,0.0,2.0,50.0,1012.0,7.0,50.0,8.0,OK
50,1001,mnoppc_x2,0,2,2,0.1,10,9122.0,3.834012269973755,0.0,2.0,50.0,1012.0,5.0,50.0,10.0,OK
50,1001,corner_loose,0,1,1,0.05,2,9952.0,3.5094141960144043,0.0,3.0,50.0,1225.0,25.0,50.0,2.0,OK
50,1001,base,2,2,2,0.1,5,9504.0,3.917562246322632,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,base,3,2,2,0.1,5,9504.0,3.787837505340576,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1001,base,4,2,2,0.1,5,9504.0,3.2853333950042725,0.0,1.0,50.0,1012.0,10.0,50.0,5.0,OK
50,1002,preproc_x0.5,0,1,2,0.1,5,5824.0,2.109665632247925,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,preproc_x0.75,0,2,2,0.1,5,5824.0,2.4313981533050537,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,preproc_x1.5,0,3,2,0.1,5,5824.0,2.426370859146118,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,preproc_x2,0,4,2,0.1,5,5824.0,2.3500258922576904,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,minfreq_x0.5,0,2,1,0.1,5,5824.0,2.9552760124206543,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,minfreq_x0.75,0,2,2,0.1,5,5824.0,2.613729953765869,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,minfreq_x1.5,0,2,3,0.1,5,5824.0,3.6911511421203613,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,minfreq_x2,0,2,4,0.1,5,5824.0,2.8250479698181152,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,ratio_x0.5,0,2,2,0.05,5,5824.0,2.8454461097717285,0.0,2.0,50.0,1213.0,10.0,50.0,5.0,OK
50,1002,ratio_x0.75,0,2,2,0.075,5,5824.0,2.6861186027526855,0.0,2.0,50.0,1099.0,10.0,50.0,5.0,OK
50,1002,ratio_x1.5,0,2,2,0.15,5,5785.0,2.5015203952789307,0.0,2.0,50.0,729.0,11.0,50.0,5.0,OK
50,1002,ratio_x2,0,2,2,0.2,5,5834.0,2.742579936981201,0.0,2.0,50.0,348.0,9.0,50.0,5.0,OK
50,1002,mnoppc_x0.5,0,2,2,0.1,2,6429.0,1.9723153114318848,0.0,2.0,50.0,994.0,25.0,50.0,2.0,OK
50,1002,mnoppc_x0.75,0,2,2,0.1,4,6369.0,2.675708532333374,0.0,2.0,50.0,994.0,13.0,50.0,4.0,OK
50,1002,mnoppc_x1.5,0,2,2,0.1,8,5628.0,2.2947700023651123,0.0,3.0,50.0,994.0,7.0,50.0,8.0,OK
50,1002,mnoppc_x2,0,2,2,0.1,10,5853.0,2.6353495121002197,0.0,2.0,50.0,994.0,5.0,50.0,10.0,OK
50,1002,corner_loose,0,1,1,0.05,2,6429.0,2.2569966316223145,0.0,2.0,50.0,1213.0,25.0,50.0,2.0,OK
50,1002,base,2,2,2,0.1,5,5824.0,2.9064693450927734,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,base,3,2,2,0.1,5,5824.0,3.090543508529663,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1002,base,4,2,2,0.1,5,5824.0,3.1880505084991455,0.0,2.0,50.0,994.0,10.0,50.0,5.0,OK
50,1003,preproc_x0.5,0,1,2,0.1,5,6856.0,3.31652569770813,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,preproc_x0.75,0,2,2,0.1,5,6856.0,2.8333160877227783,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,preproc_x1.5,0,3,2,0.1,5,6856.0,3.4293506145477295,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,preproc_x2,0,4,2,0.1,5,6856.0,2.8843884468078613,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,minfreq_x0.5,0,2,1,0.1,5,6856.0,2.0733513832092285,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,minfreq_x0.75,0,2,2,0.1,5,6856.0,2.906019926071167,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,minfreq_x1.5,0,2,3,0.1,5,6856.0,2.1142032146453857,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,minfreq_x2,0,2,4,0.1,5,6856.0,2.683417320251465,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,ratio_x0.5,0,2,2,0.05,5,6842.0,2.0939929485321045,0.0,2.0,50.0,1224.0,10.0,50.0,5.0,OK
50,1003,ratio_x0.75,0,2,2,0.075,5,6842.0,2.249014139175415,0.0,2.0,50.0,1173.0,10.0,50.0,5.0,OK
50,1003,ratio_x1.5,0,2,2,0.15,5,6977.0,2.877315044403076,0.0,2.0,50.0,657.0,10.0,50.0,5.0,OK
50,1003,ratio_x2,0,2,2,0.2,5,6908.0,2.255993127822876,0.0,2.0,50.0,343.0,9.0,50.0,5.0,OK
50,1003,mnoppc_x0.5,0,2,2,0.1,2,7124.0,2.708280324935913,0.0,2.0,50.0,1050.0,25.0,50.0,2.0,OK
50,1003,mnoppc_x0.75,0,2,2,0.1,4,7016.0,2.6401166915893555,0.0,2.0,50.0,1050.0,13.0,50.0,4.0,OK
50,1003,mnoppc_x1.5,0,2,2,0.1,8,6870.0,2.712003231048584,0.0,1.0,50.0,1050.0,7.0,50.0,8.0,OK
50,1003,mnoppc_x2,0,2,2,0.1,10,6750.0,4.103980779647827,0.0,1.0,50.0,1050.0,5.0,50.0,10.0,OK
50,1003,corner_loose,0,1,1,0.05,2,7124.0,2.481165885925293,0.0,2.0,50.0,1224.0,25.0,50.0,2.0,OK
50,1003,base,2,2,2,0.1,5,6856.0,3.3243870735168457,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,base,3,2,2,0.1,5,6856.0,2.1964542865753174,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1003,base,4,2,2,0.1,5,6856.0,2.531341075897217,0.0,2.0,50.0,1050.0,10.0,50.0,5.0,OK
50,1004,preproc_x0.5,0,1,2,0.1,5,6622.0,2.757533073425293,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,preproc_x0.75,0,2,2,0.1,5,6622.0,3.135249376296997,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,preproc_x1.5,0,3,2,0.1,5,6622.0,4.013565301895142,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,preproc_x2,0,4,2,0.1,5,6622.0,2.5726068019866943,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,minfreq_x0.5,0,2,1,0.1,5,6622.0,2.6094017028808594,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,minfreq_x0.75,0,2,2,0.1,5,6622.0,3.216850757598877,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,minfreq_x1.5,0,2,3,0.1,5,6622.0,3.340265989303589,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,minfreq_x2,0,2,4,0.1,5,6622.0,4.08656907081604,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,ratio_x0.5,0,2,2,0.05,5,6628.0,3.5173254013061523,0.0,3.0,50.0,1224.0,10.0,50.0,5.0,OK
50,1004,ratio_x0.75,0,2,2,0.075,5,6628.0,3.5215749740600586,0.0,3.0,50.0,1097.0,10.0,50.0,5.0,OK
50,1004,ratio_x1.5,0,2,2,0.15,5,6622.0,2.634070634841919,0.0,3.0,50.0,625.0,10.0,50.0,5.0,OK
50,1004,ratio_x2,0,2,2,0.2,5,6673.0,3.1435508728027344,0.0,3.0,50.0,379.0,5.0,50.0,5.0,OK
50,1004,mnoppc_x0.5,0,2,2,0.1,2,7698.0,2.666909694671631,0.0,1.0,50.0,975.0,25.0,50.0,2.0,OK
50,1004,mnoppc_x0.75,0,2,2,0.1,4,7019.0,4.19012975692749,0.0,2.0,50.0,975.0,13.0,50.0,4.0,OK
50,1004,mnoppc_x1.5,0,2,2,0.1,8,6637.0,2.2838354110717773,0.0,2.0,50.0,975.0,7.0,50.0,8.0,OK
50,1004,mnoppc_x2,0,2,2,0.1,10,6493.0,2.5411577224731445,0.0,2.0,50.0,975.0,5.0,50.0,10.0,OK
50,1004,corner_loose,0,1,1,0.05,2,7698.0,3.2561075687408447,0.0,1.0,50.0,1224.0,25.0,50.0,2.0,OK
50,1004,base,2,2,2,0.1,5,6622.0,2.009734630584717,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,base,3,2,2,0.1,5,6622.0,2.594992160797119,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1004,base,4,2,2,0.1,5,6622.0,2.755601644515991,0.0,3.0,50.0,975.0,10.0,50.0,5.0,OK
50,1005,preproc_x0.5,0,1,2,0.1,5,7549.0,3.123938798904419,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,preproc_x0.75,0,2,2,0.1,5,7549.0,2.4911794662475586,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,preproc_x1.5,0,3,2,0.1,5,7549.0,2.4093124866485596,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,preproc_x2,0,4,2,0.1,5,7549.0,2.4766364097595215,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,minfreq_x0.5,0,2,1,0.1,5,7549.0,2.9978630542755127,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,minfreq_x0.75,0,2,2,0.1,5,7549.0,3.539438486099243,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,minfreq_x1.5,0,2,3,0.1,5,7549.0,3.156881809234619,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,minfreq_x2,0,2,4,0.1,5,7549.0,3.4846343994140625,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,ratio_x0.5,0,2,2,0.05,5,7549.0,2.034245491027832,0.0,2.0,50.0,1225.0,10.0,50.0,5.0,OK
50,1005,ratio_x0.75,0,2,2,0.075,5,7549.0,2.655043125152588,0.0,2.0,50.0,1173.0,10.0,50.0,5.0,OK
50,1005,ratio_x1.5,0,2,2,0.15,5,7586.0,2.471593141555786,0.0,1.0,50.0,549.0,10.0,50.0,5.0,OK
50,1005,ratio_x2,0,2,2,0.2,5,7439.0,2.1660256385803223,0.0,2.0,50.0,210.0,11.0,50.0,5.0,OK
50,1005,mnoppc_x0.5,0,2,2,0.1,2,7882.0,2.4746410846710205,0.0,2.0,50.0,1051.0,25.0,50.0,2.0,OK
50,1005,mnoppc_x0.75,0,2,2,0.1,4,7576.0,2.642164945602417,0.0,1.0,50.0,1051.0,12.0,50.0,4.0,OK
50,1005,mnoppc_x1.5,0,2,2,0.1,8,7504.0,2.5115854740142822,0.0,1.0,50.0,1051.0,6.0,50.0,8.0,OK
50,1005,mnoppc_x2,0,2,2,0.1,10,7234.0,2.8575336933135986,0.0,1.0,50.0,1051.0,5.0,50.0,10.0,OK
50,1005,corner_loose,0,1,1,0.05,2,7882.0,1.975839614868164,0.0,2.0,50.0,1225.0,25.0,50.0,2.0,OK
50,1005,base,2,2,2,0.1,5,7549.0,2.2818987369537354,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,base,3,2,2,0.1,5,7549.0,1.983116626739502,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1005,base,4,2,2,0.1,5,7549.0,2.5489513874053955,0.0,2.0,50.0,1051.0,10.0,50.0,5.0,OK
50,1006,preproc_x0.5,0,1,2,0.1,5,7126.0,2.301600217819214,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,preproc_x0.75,0,2,2,0.1,5,7126.0,2.199378490447998,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,preproc_x1.5,0,3,2,0.1,5,7126.0,3.4425830841064453,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,preproc_x2,0,4,2,0.1,5,7126.0,3.162498950958252,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,minfreq_x0.5,0,2,1,0.1,5,7126.0,2.72445011138916,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,minfreq_x0.75,0,2,2,0.1,5,7126.0,2.695807456970215,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,minfreq_x1.5,0,2,3,0.1,5,7126.0,2.8141515254974365,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,minfreq_x2,0,2,4,0.1,5,7126.0,2.151233434677124,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,ratio_x0.5,0,2,2,0.05,5,7125.0,2.3605659008026123,0.0,2.0,50.0,1225.0,10.0,50.0,5.0,OK
50,1006,ratio_x0.75,0,2,2,0.075,5,7125.0,2.004774332046509,0.0,2.0,50.0,1201.0,10.0,50.0,5.0,OK
50,1006,ratio_x1.5,0,2,2,0.15,5,7127.0,2.2982170581817627,0.0,2.0,50.0,656.0,9.0,50.0,5.0,OK
50,1006,ratio_x2,0,2,2,0.2,5,7277.0,2.536954164505005,0.0,2.0,50.0,264.0,8.0,50.0,5.0,OK
50,1006,mnoppc_x0.5,0,2,2,0.1,2,7345.0,3.4572882652282715,0.0,1.0,50.0,1068.0,24.0,50.0,2.0,OK
50,1006,mnoppc_x0.75,0,2,2,0.1,4,7327.0,2.6887617111206055,0.0,2.0,50.0,1068.0,12.0,50.0,4.0,OK
50,1006,mnoppc_x1.5,0,2,2,0.1,8,7189.0,2.431973457336426,0.0,1.0,50.0,1068.0,6.0,50.0,8.0,OK
50,1006,mnoppc_x2,0,2,2,0.1,10,6982.0,2.4758126735687256,0.0,1.0,50.0,1068.0,5.0,50.0,10.0,OK
50,1006,corner_loose,0,1,1,0.05,2,7345.0,2.599306106567383,0.0,1.0,50.0,1225.0,25.0,50.0,2.0,OK
50,1006,base,2,2,2,0.1,5,7126.0,2.7351722717285156,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,base,3,2,2,0.1,5,7126.0,2.708446502685547,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1006,base,4,2,2,0.1,5,7126.0,3.3166627883911133,0.0,2.0,50.0,1068.0,10.0,50.0,5.0,OK
50,1007,preproc_x0.5,0,1,2,0.1,5,9336.0,3.194422960281372,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,preproc_x0.75,0,2,2,0.1,5,9336.0,2.9281179904937744,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,preproc_x1.5,0,3,2,0.1,5,9336.0,4.323335409164429,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,preproc_x2,0,4,2,0.1,5,9336.0,3.4387459754943848,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,minfreq_x0.5,0,2,1,0.1,5,9336.0,3.4012246131896973,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,minfreq_x0.75,0,2,2,0.1,5,9336.0,3.8368890285491943,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,minfreq_x1.5,0,2,3,0.1,5,9336.0,4.35616135597229,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,minfreq_x2,0,2,4,0.1,5,9336.0,3.208514928817749,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,ratio_x0.5,0,2,2,0.05,5,9345.0,2.763885259628296,0.0,2.0,50.0,1225.0,10.0,50.0,5.0,OK
50,1007,ratio_x0.75,0,2,2,0.075,5,9345.0,2.519103765487671,0.0,2.0,50.0,1190.0,10.0,50.0,5.0,OK
50,1007,ratio_x1.5,0,2,2,0.15,5,9503.0,2.645368814468384,0.0,2.0,50.0,730.0,10.0,50.0,5.0,OK
50,1007,ratio_x2,0,2,2,0.2,5,9510.0,3.59853458404541,0.0,2.0,50.0,259.0,10.0,50.0,5.0,OK
50,1007,mnoppc_x0.5,0,2,2,0.1,2,9702.0,3.738821268081665,0.0,1.0,50.0,1084.0,25.0,50.0,2.0,OK
50,1007,mnoppc_x0.75,0,2,2,0.1,4,9463.0,3.33813738822937,0.0,2.0,50.0,1084.0,13.0,50.0,4.0,OK
50,1007,mnoppc_x1.5,0,2,2,0.1,8,9607.0,3.2317378520965576,0.0,1.0,50.0,1084.0,7.0,50.0,8.0,OK
50,1007,mnoppc_x2,0,2,2,0.1,10,9198.0,5.2752392292022705,0.0,2.0,50.0,1084.0,5.0,50.0,10.0,OK
50,1007,corner_loose,0,1,1,0.05,2,9702.0,5.267243146896362,0.0,1.0,50.0,1225.0,25.0,50.0,2.0,OK
50,1007,base,2,2,2,0.1,5,9336.0,3.2728641033172607,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,base,3,2,2,0.1,5,9336.0,6.3669352531433105,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1007,base,4,2,2,0.1,5,9336.0,4.497748851776123,0.0,2.0,50.0,1084.0,10.0,50.0,5.0,OK
50,1008,preproc_x0.5,0,1,2,0.1,5,8030.0,4.470311403274536,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,preproc_x0.75,0,2,2,0.1,5,8030.0,3.684424877166748,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,preproc_x1.5,0,3,2,0.1,5,8030.0,3.9556539058685303,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,preproc_x2,0,4,2,0.1,5,8030.0,3.297137498855591,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,minfreq_x0.5,0,2,1,0.1,5,8030.0,3.435788154602051,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,minfreq_x0.75,0,2,2,0.1,5,8030.0,3.959092855453491,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,minfreq_x1.5,0,2,3,0.1,5,8030.0,2.5951695442199707,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,minfreq_x2,0,2,4,0.1,5,8030.0,3.1882996559143066,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,ratio_x0.5,0,2,2,0.05,5,8030.0,2.51250958442688,0.0,3.0,50.0,1225.0,10.0,50.0,5.0,OK
50,1008,ratio_x0.75,0,2,2,0.075,5,8030.0,2.743483066558838,0.0,3.0,50.0,1166.0,10.0,50.0,5.0,OK
50,1008,ratio_x1.5,0,2,2,0.15,5,8191.0,2.942969799041748,0.0,2.0,50.0,676.0,9.0,50.0,5.0,OK
50,1008,ratio_x2,0,2,2,0.2,5,8303.0,2.9167673587799072,0.0,2.0,50.0,324.0,9.0,50.0,5.0,OK
50,1008,mnoppc_x0.5,0,2,2,0.1,2,8424.0,3.6077797412872314,0.0,1.0,50.0,1020.0,25.0,50.0,2.0,OK
50,1008,mnoppc_x0.75,0,2,2,0.1,4,8444.0,3.0422523021698,0.0,2.0,50.0,1020.0,13.0,50.0,4.0,OK
50,1008,mnoppc_x1.5,0,2,2,0.1,8,8095.0,2.458420753479004,0.0,2.0,50.0,1020.0,7.0,50.0,8.0,OK
50,1008,mnoppc_x2,0,2,2,0.1,10,7945.0,2.581035614013672,0.0,2.0,50.0,1020.0,5.0,50.0,10.0,OK
50,1008,corner_loose,0,1,1,0.05,2,8424.0,2.5087547302246094,0.0,1.0,50.0,1225.0,25.0,50.0,2.0,OK
50,1008,base,2,2,2,0.1,5,8030.0,1.5314607620239258,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,base,3,2,2,0.1,5,8030.0,0.9414036273956299,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1008,base,4,2,2,0.1,5,8030.0,0.8114173412322998,0.0,3.0,50.0,1020.0,10.0,50.0,5.0,OK
50,1009,preproc_x0.5,0,1,2,0.1,5,8164.0,0.8913745880126953,0.0,2.0,50.0,1049.0,10.0,50.0,5.0,OK
50,1009,preproc_x0.75,0,2,2,0.1,5,8164.0,0.8376541137695312,0.0,2.0,50.0,1049.0,10.0,50.0,5.0,OK
