PRODUCT_ID;CATEGORY;POPULARITY
413;16;199
414;1;337
415;13;486
416;5;359
417;15;367
418;18;335
419;5;364
420;17;186
421;19;399
422;1;174
423;7;355
424;11;179
425;15;168
426;14;379
427;2;321
428;4;336
429;3;516
430;12;182
431;11;194
432;16;190
433;11;173
434;10;345
435;9;329
436;3;365
437;12;193
438;14;213
439;17;187
440;8;179
441;15;358
442;4;167
443;8;353
444;17;359
445;3;342
446;18;984
447;7;362
448;2;160
449;4;510
450;18;193
451;14;331
452;8;180
453;4;364
454;8;315
455;17;196
456;11;203
457;19;513
458;1;184
459;6;553
460;11;170
461;0;1023
462;17;548
463;9;339
464;7;207
465;19;386
466;3;181
467;7;379
468;10;872
469;10;158
470;18;871
471;11;359
472;2;166
473;10;165
474;13;190
475;11;337
476;0;367
477;15;474
478;11;533
479;8;180
480;6;190
481;13;367
482;5;737
483;11;535
484;10;521
485;14;183
486;10;183
487;13;147
488;0;365
489;1;367
490;18;174
491;19;487
492;1;173
493;8;178
494;13;354
495;3;208
496;1;367
497;2;355
498;9;537
499;10;524
500;16;176
