PRODUCT_ID;CATEGORY;POPULARITY
1045;160;460
1046;159;224
1047;192;212
1048;117;656
1049;53;641
1050;7;230
1051;39;426
1052;152;625
1053;83;236
1054;146;649
1055;8;230
1056;83;234
1057;17;419
1058;62;431
1059;185;836
1060;71;220
1061;162;676
1062;44;216
1063;83;232
1064;29;223
1065;173;420
1066;21;237
1067;8;254
1068;148;631
1069;15;221
1070;135;480
1071;98;240
1072;68;418
1073;14;227
1074;144;219
1075;137;412
1076;33;231
1077;186;491
1078;67;651
1079;168;703
1080;25;223
1081;94;421
1082;133;467
1083;198;489
1084;167;674
1085;176;230
1086;196;838
1087;137;606
1088;97;202
1089;195;629
1090;183;212
1091;163;640
1092;166;247
1093;138;426
1094;5;658
1095;155;207
1096;104;674
1097;25;618
1098;74;226
1099;46;661
1100;77;409
1101;98;400
1102;37;254
1103;189;246
1104;119;609
1105;71;618
1106;114;877
1107;149;631
1108;10;262
1109;157;827
1110;140;604
1111;151;451
1112;49;439
1113;147;205
1114;0;764
1115;66;632
1116;129;448
1117;88;219
1118;47;233
1119;59;409
1120;165;423
1121;22;448
1122;91;240
1123;0;823
1124;24;435
1125;192;212
1126;14;859
1127;132;444
1128;109;229
1129;198;878
1130;140;235
1131;165;230
1132;18;235
1133;71;469
1134;9;241
1135;149;245
1136;17;453
1137;91;415
1138;135;615
1139;38;437
1140;106;215
1141;125;230
1142;130;399
1143;47;450
1144;71;717
1145;30;213
1146;71;239
1147;170;612
1148;1;219
1149;189;469
1150;54;224
1151;81;438
1152;77;242
1153;84;252
1154;96;240
1155;80;423
1156;1;449
1157;11;257
1158;38;228
1159;129;474
1160;2;241
1161;170;646
1162;86;463
1163;173;647
1164;57;248
1165;126;221
1166;112;478
1167;109;852
1168;129;231
1169;111;444
1170;97;221
1171;15;428
1172;171;829
1173;104;460
1174;140;407
1175;181;227
1176;83;856
1177;141;848
1178;183;405
1179;171;235
1180;43;250
1181;45;255
1182;126;432
1183;101;240
1184;114;219
1185;197;199
1186;110;236
1187;180;662
1188;76;209
1189;98;231
1190;135;193
1191;22;457
1192;33;384
1193;161;263
1194;178;425
1195;123;630
1196;131;263
1197;134;429
1198;41;425
1199;161;245
1200;133;434
1201;74;662
1202;178;420
1203;170;200
1204;13;639
1205;35;234
1206;47;651
1207;184;430
1208;153;659
1209;172;399
1210;39;218
1211;68;223
1212;85;227
1213;125;235
1214;23;422
1215;67;854
1216;135;225
1217;56;208
1218;78;247
1219;109;826
1220;11;440
1221;98;410
1222;52;623
1223;1;450
1224;100;432
1225;118;431
1226;121;228
1227;179;215
1228;84;409
1229;110;217
1230;109;235
1231;70;227
1232;21;403
1233;20;243
1234;114;431
1235;32;241
1236;182;235
1237;110;202
1238;100;218
1239;4;222
1240;134;243
1241;159;220
1242;72;459
1243;161;245
1244;183;409
1245;125;438
1246;121;210
1247;125;418
1248;58;460
1249;183;840
1250;128;225
1251;99;264
1252;87;235
1253;20;649
1254;2;454
1255;75;243
1256;50;240
1257;100;240
1258;49;257
1259;80;817
1260;153;253
1261;71;417
1262;34;233
1263;35;234
1264;138;230
1265;176;222
1266;120;410
1267;71;397
1268;84;412
1269;188;265
1270;127;605
1271;30;826
1272;175;456
1273;57;208
1274;80;614
1275;79;234
1276;38;223
1277;33;424
1278;144;221
1279;117;414
1280;50;630
1281;92;211
1282;186;660
1283;105;461
1284;72;471
1285;179;228
1286;176;442
1287;21;782
1288;122;228
1289;180;592
1290;103;473
1291;148;852
1292;185;660
1293;165;616
1294;55;455
1295;118;253
1296;182;460
1297;162;249
1298;100;236
1299;126;271
1300;27;414
1301;9;657
1302;78;231
1303;13;425
1304;97;625
1305;39;441
1306;127;237
1307;24;900
1308;118;433
1309;88;387
1310;60;247
1311;114;200
1312;32;237
1313;96;679
1314;81;226
1315;97;620
1316;171;217
1317;181;222
1318;26;230
1319;96;247
1320;167;617
1321;78;409
1322;17;429
1323;178;438
1324;41;253
1325;126;462
1326;0;447
1327;72;411
1328;74;415
1329;88;455
1330;145;228
1331;55;243
1332;5;216
1333;68;243
1334;20;360
1335;86;465
1336;134;650
1337;150;409
1338;160;221
1339;154;236
1340;13;414
1341;158;233
1342;187;233
1343;115;429
1344;79;409
1345;179;227
1346;87;460
1347;169;449
1348;139;228
1349;168;238
1350;5;258
1351;171;198
1352;199;231
1353;193;218
1354;141;403
1355;184;834
1356;12;220
1357;99;412
1358;42;462
1359;110;230
1360;104;482
1361;67;659
1362;74;220
1363;176;673
1364;173;411
1365;0;221
1366;107;429
1367;35;420
1368;106;611
1369;160;230
1370;4;427
1371;125;462
1372;109;410
1373;11;232
1374;146;228
1375;65;452
1376;116;215
1377;148;606
1378;24;427
1379;85;214
1380;156;768
1381;153;491
1382;170;613
1383;65;432
1384;152;215
1385;72;779
1386;74;220
1387;106;210
1388;42;1089
1389;109;211
1390;152;233
1391;196;233
1392;164;685
1393;173;243
1394;147;221
1395;90;660
1396;80;441
1397;81;225
1398;150;619
1399;169;240
1400;129;634
1401;196;230
1402;19;227
1403;61;248
1404;144;201
1405;141;452
1406;159;997
1407;72;194
1408;158;211
1409;66;219
1410;37;249
1411;39;423
1412;12;831
1413;11;420
1414;179;471
1415;35;249
1416;84;660
1417;189;669
1418;91;250
1419;120;401
1420;177;448
1421;89;202
1422;8;429
1423;65;419
1424;82;230
1425;38;873
1426;87;457
1427;170;607
1428;55;408
1429;152;454
1430;192;235
1431;84;427
1432;101;395
1433;84;642
1434;139;444
1435;188;244
1436;41;449
1437;67;405
1438;87;651
1439;149;637
1440;143;653
1441;164;408
1442;151;458
1443;32;228
1444;43;208
1445;191;243
1446;142;449
1447;81;441
1448;107;234
1449;109;213
1450;105;241
1451;164;446
1452;15;245
1453;52;431
1454;160;226
1455;85;902
1456;56;430
1457;53;656
1458;13;233
1459;80;242
1460;8;214
1461;27;1200
1462;60;1033
1463;137;1027
1464;103;467
1465;90;241
1466;161;447
1467;57;463
1468;188;648
1469;10;216
1470;95;212
1471;155;460
1472;9;392
1473;59;647
1474;109;473
1475;127;245
1476;118;475
1477;121;402
1478;140;227
1479;198;648
1480;26;444
1481;177;453
1482;132;275
1483;66;217
1484;59;236
1485;24;211
1486;71;413
1487;127;449
1488;60;440
1489;82;477
1490;172;417
1491;60;650
1492;7;434
1493;176;222
1494;31;257
1495;171;450
1496;118;247
1497;115;197
1498;100;242
1499;6;680
1500;56;421
1501;34;458
1502;32;445
1503;61;206
1504;95;405
1505;145;1004
1506;24;217
1507;110;427
1508;111;435
1509;38;648
1510;108;489
1511;178;235
1512;170;221
1513;111;617
1514;26;384
1515;114;220
1516;45;451
1517;164;472
1518;63;212
1519;10;252
1520;172;622
1521;68;657
1522;169;859
1523;26;866
1524;98;457
1525;19;222
1526;39;631
1527;145;220
1528;10;431
1529;18;455
1530;139;395
1531;190;435
1532;39;690
1533;105;635
1534;175;418
1535;37;403
1536;198;660
1537;6;453
1538;174;446
1539;34;258
1540;68;462
1541;46;222
1542;8;228
1543;195;450
1544;86;433
1545;71;427
1546;95;237
1547;102;230
1548;36;252
1549;51;414
1550;90;230
1551;26;428
1552;2;226
1553;64;484
1554;133;457
1555;178;247
1556;148;225
1557;61;435
1558;89;476
1559;76;459
1560;32;237
1561;10;625
1562;58;233
1563;51;465
1564;196;908
1565;35;391
1566;130;450
1567;28;427
1568;118;432
1569;166;436
1570;131;227
1571;14;233
1572;25;617
1573;78;230
1574;176;264
1575;93;467
1576;133;414
1577;195;229
1578;45;438
1579;68;482
1580;12;692
1581;23;436
1582;33;452
1583;55;230
1584;17;437
1585;57;260
1586;114;218
1587;16;427
1588;118;215
1589;146;228
1590;90;230
1591;142;234
1592;60;490
1593;1;226
1594;121;443
1595;16;409
1596;77;250
1597;199;241
1598;195;627
1599;187;235
1600;156;614
1601;157;245
1602;151;434
1603;192;253
1604;6;210
1605;92;268
1606;85;224
1607;40;498
1608;79;876
1609;80;670
1610;31;251
1611;185;465
1612;10;645
1613;193;869
1614;121;433
1615;174;212
1616;131;412
1617;140;870
1618;196;436
1619;182;819
1620;41;617
1621;53;794
1622;24;475
1623;15;416
1624;189;478
1625;17;647
1626;177;246
1627;177;229
1628;134;580
1629;33;408
1630;137;430
1631;198;412
1632;167;239
1633;13;212
1634;159;237
1635;61;425
1636;107;473
1637;145;213
1638;31;450
1639;76;430
1640;145;231
1641;74;191
1642;64;239
1643;17;258
1644;38;684
1645;21;660
1646;2;406
1647;139;799
1648;185;221
1649;89;476
1650;50;607
1651;131;254
1652;49;235
1653;18;428
1654;10;203
1655;13;241
1656;78;446
1657;4;211
1658;115;225
1659;83;224
1660;9;233
1661;28;256
1662;122;601
1663;24;239
1664;109;444
1665;7;433
1666;150;232
1667;52;218
1668;116;461
1669;158;229
1670;143;213
1671;156;224
1672;75;440
1673;41;210
1674;127;219
1675;84;226
1676;7;795
1677;162;589
1678;180;207
1679;127;706
1680;59;596
1681;184;234
1682;47;214
1683;106;426
1684;77;230
1685;81;222
1686;187;881
1687;192;457
1688;192;853
1689;73;217
1690;22;848
1691;10;597
1692;30;479
1693;196;643
1694;181;649
1695;147;226
1696;190;244
1697;185;220
1698;196;230
1699;46;408
1700;74;220
1701;44;411
1702;198;440
1703;7;228
1704;162;681
1705;32;244
1706;2;662
1707;39;466
1708;16;476
1709;175;817
1710;155;591
1711;15;447
1712;5;252
1713;48;235
1714;31;438
1715;16;366
1716;105;216
1717;4;453
1718;177;229
1719;63;261
1720;122;431
1721;177;645
1722;72;480
1723;54;637
1724;174;457
1725;70;237
1726;80;226
1727;118;490
1728;59;235
1729;16;871
1730;190;447
1731;37;431
1732;12;427
1733;21;443
1734;141;404
1735;97;856
1736;85;627
1737;89;412
1738;151;668
1739;111;438
1740;41;441
1741;31;218
1742;157;386
1743;44;218
1744;108;217
1745;190;427
1746;187;455
1747;78;246
1748;80;685
1749;158;229
1750;43;228
1751;177;210
1752;169;440
1753;150;206
1754;29;243
1755;36;453
1756;80;219
1757;155;667
1758;150;647
1759;157;619
1760;181;235
1761;38;446
1762;192;465
1763;2;222
1764;6;210
1765;91;245
1766;148;425
1767;189;195
1768;41;216
1769;40;240
1770;65;416
1771;140;198
1772;10;237
1773;54;650
1774;6;663
1775;83;257
1776;102;212
1777;179;461
1778;94;225
1779;147;244
1780;113;393
1781;161;413
1782;19;222
1783;39;222
1784;142;222
1785;177;247
1786;67;857
1787;183;249
1788;2;436
1789;104;417
1790;116;439
1791;45;658
1792;114;622
1793;18;449
1794;121;632
1795;195;466
1796;176;403
1797;34;407
1798;136;398
1799;189;234
1800;19;455
1801;72;245
1802;6;213
1803;26;209
1804;190;403
1805;22;811
1806;108;238
1807;14;648
1808;89;982
1809;148;382
1810;144;403
1811;153;893
1812;148;243
1813;46;635
1814;39;415
1815;99;249
1816;170;471
1817;2;241
1818;81;252
1819;192;409
1820;20;431
1821;137;431
1822;60;453
1823;78;453
1824;198;663
1825;53;389
1826;40;699
1827;99;417
1828;42;848
1829;54;242
1830;115;222
1831;36;246
1832;172;453
1833;34;455
1834;155;462
1835;121;681
1836;77;215
1837;103;229
1838;82;216
1839;126;239
1840;1;217
1841;7;442
1842;11;646
1843;134;434
1844;149;236
1845;123;649
1846;171;1105
1847;24;619
1848;83;705
1849;44;232
1850;158;422
1851;146;613
1852;33;460
1853;1;225
1854;58;443
1855;1;254
1856;2;220
1857;102;626
1858;155;419
1859;42;216
1860;33;636
1861;5;235
1862;127;218
1863;145;237
1864;24;246
1865;71;457
1866;197;260
1867;126;215
1868;171;406
1869;2;275
1870;92;202
1871;51;223
1872;16;382
1873;144;235
1874;117;258
1875;71;259
1876;123;220
1877;41;634
1878;34;415
1879;167;485
1880;116;239
1881;17;234
1882;61;450
1883;116;232
1884;58;621
1885;49;433
1886;185;590
1887;62;648
1888;160;205
1889;89;688
1890;177;412
1891;101;238
1892;41;583
1893;184;259
1894;107;1056
1895;132;243
1896;4;709
1897;131;408
1898;168;239
1899;0;412
1900;157;429
1901;65;423
1902;127;236
1903;23;434
1904;0;413
1905;44;211
1906;145;231
1907;98;242
1908;141;387
1909;130;219
1910;118;228
1911;126;675
1912;154;237
1913;173;235
1914;97;219
1915;102;219
1916;117;665
1917;173;230
1918;3;415
1919;23;215
1920;133;217
1921;141;250
1922;183;774
1923;176;1064
1924;184;453
1925;42;430
1926;67;445
1927;147;921
1928;33;400
1929;165;440
1930;0;385
1931;181;226
1932;196;205
1933;35;647
1934;82;234
1935;43;206
1936;81;666
1937;68;675
1938;142;430
1939;17;213
1940;68;219
1941;186;869
1942;85;446
1943;127;390
1944;157;230
1945;32;441
1946;79;235
1947;190;240
1948;177;231
1949;133;480
1950;71;222
1951;25;415
1952;166;631
1953;174;420
1954;186;225
1955;156;410
1956;29;420
1957;181;222
1958;134;645
1959;11;256
1960;109;248
1961;104;843
1962;130;393
1963;185;218
1964;188;243
1965;51;223
1966;5;454
1967;168;254
1968;110;228
1969;27;666
1970;16;231
1971;128;705
1972;30;457
1973;185;454
1974;18;636
1975;136;457
1976;184;221
1977;80;631
1978;170;235
1979;11;592
1980;1;419
1981;155;228
1982;105;210
1983;132;247
1984;145;422
1985;54;231
1986;47;230
1987;76;393
1988;90;250
1989;100;224
1990;196;416
1991;4;403
1992;155;696
1993;140;229
1994;85;239
1995;189;605
1996;139;685
1997;90;223
1998;4;223
1999;193;241
2000;194;407
2001;135;618
2002;73;202
2003;63;656
2004;152;847
2005;5;427
2006;32;217
2007;81;237
2008;62;471
2009;59;431
2010;142;207
2011;91;418
2012;102;225
2013;161;438
2014;152;633
2015;68;636
2016;90;235
2017;30;226
2018;81;229
2019;32;246
2020;122;229
2021;2;415
2022;72;225
2023;17;616
2024;132;232
2025;87;650
2026;64;433
2027;66;221
2028;129;439
2029;29;1019
2030;105;437
2031;167;217
2032;47;233
2033;7;236
2034;6;658
2035;179;415
2036;48;222
2037;90;239
2038;87;245
2039;14;200
2040;2;229
2041;25;380
2042;74;655
2043;176;418
2044;167;209
2045;74;421
2046;108;220
2047;176;618
2048;183;680
2049;184;425
2050;198;631
2051;40;222
2052;6;1084
2053;99;668
2054;105;458
2055;112;412
2056;34;402
2057;39;222
2058;63;404
2059;58;223
2060;78;215
2061;160;211
2062;7;442
2063;57;680
2064;86;227
2065;49;643
2066;193;230
2067;91;635
2068;171;433
2069;31;238
2070;119;420
2071;135;419
2072;142;1092
2073;195;211
2074;102;437
2075;167;240
2076;92;442
2077;141;431
2078;151;688
2079;68;235
2080;70;437
2081;90;657
2082;4;233
2083;164;243
2084;138;253
2085;183;263
2086;106;224
2087;65;629
2088;53;410
2089;182;460
2090;163;219
2091;128;391
2092;38;633
2093;186;242
2094;188;853
2095;17;215
2096;95;410
2097;72;210
2098;159;207
2099;182;225
2100;150;626
2101;35;441
2102;39;230
2103;70;453
2104;119;431
2105;80;239
2106;0;204
2107;57;420
2108;188;685
2109;142;428
2110;74;213
2111;73;627
2112;130;252
2113;69;436
2114;62;474
2115;44;235
2116;130;437
2117;114;621
2118;107;444
2119;194;700
2120;92;600
2121;106;236
2122;149;636
2123;37;606
2124;31;401
2125;176;422
2126;109;235
2127;116;674
2128;197;211
2129;122;233
2130;140;442
2131;72;234
2132;151;228
