PRODUCT_ID;CATEGORY;POPULARITY
100393-10;0;61
1003962;0;4
1003981;0;3
1004011;0;4
1004029;0;60
100404-100;0;53
10041;0;14
100412-100;0;9
100420-100;0;37
100425;0;125
100426;0;213
100427;0;37
100439-100;0;1
1004442;0;15
100447-100;0;12
100455-100;0;12
10046-25;0;8
100463-50;0;6
10048-25;0;5
1004911;0;87
100498-50;0;4
1004986;0;86
10050-25;0;5
100517;0;67
100518;0;136
100520;0;161
100521;0;465
100522;0;7
100523;0;9
100524;0;57
100525;0;70
100526;0;122
100527;0;245
100528-100;0;11
100529;0;236
100531;0;37
100533;0;118
100534;0;105
100535;0;15
100536-100;0;54
100538;0;84
100541;0;23
100542;0;31
100552-100;0;119
10057-500;0;23
100579-100;0;79
100587-100;0;101
100595-100;0;28
100609-100;0;70
100612-1000;0;2
100613-1000;0;2
100617-100;0;14
100618;0;61
10062;0;24
100625-100;0;41
100633-50;0;7
100634-25;0;20
100641-50;0;31
100650-50;0;20
100668-50;0;27
100676-50;0;10
100684-50;0;14
10069;0;20
10070;0;63
10071;0;46
10073-100;0;30
10073-500;0;25
100730-50;0;3
100739;0;11
100755-2;0;12
100757-100;0;8
100773-100;0;42
100790-100;0;26
100803-100;0;55
10081-100;0;46
10081-500;0;39
100811-100;0;11
100820-100;0;47
100838-100;0;7
100846-100;0;29
100862-50;0;23
100880-100;0;7
100881-100;0;37
100882-100;0;4
100883-100;0;6
100889-50;0;14
10090-100;0;51
10090-500;0;38
100900-50;0;22
100927-25;0;11
100969-50;0;78
100970-50;0;28
100971-50;0;11
100978-50;0;14
100986-50;0;28
100994-50;0;12
101001-50;0;30
101021;0;36
101022;0;27
101023;0;68
101024;0;264
101025;0;404
101026;0;189
101027;0;223
101028-50;0;25
10103-100;0;8
10103-500;0;14
101030;0;74
101044-50;0;15
101060-50;0;9
101087-50;0;11
10138-100;0;3
10138-500;0;1
10146-100;0;14
10146-500;0;2
101476;0;117
101477-250;0;58
101478-25;0;18
101493;0;9
101494-25;0;22
101516-25;0;21
101524-10;0;19
101532-10;0;18
101575-10;0;5
10162-100;0;3
10162-500;0;3
101625-200;0;216
101646;0;4
10170-100;0;9
10170-500;0;6
10173-25;0;3
101745-100;0;38
101761-100;0;33
10182-10;0;2
10189-100;0;9
10189-500;0;3
101958-100;0;14
10197-100;0;5
10197-500;0;2
101982-100;0;17
101993-200;0;7
101994-50;0;34
101995-25;0;15
101996-25;0;7
101997-25;0;20
102008-100;0;14
102024-100;0;12
102029-500;0;3
102032-100;0;23
102037-500;0;5
10204;0;46
102040-100;0;22
10205;0;5
102059-100;0;23
102067-100;0;26
102077;0;6
102078;0;2
10210;0;1
102113-100;0;4
102121-100;0;9
102130-100;0;10
102146;0;36
102148-100;0;17
102164-100;0;16
102172-50;0;10
102179-500;0;1
10218;0;5
102183-500;0;2
102189;0;4
102199-100;0;7
102210-100;0;10
102237-50;0;8
102245-50;0;9
102250-7100;0;91
10226;0;1
102270-50;0;5
102296-50;0;5
102306-50;0;52
102318-50;0;3
102348;0;13
102349;0;545
102369;0;91
102377;0;7
10238;0;115
10239;0;62
102393;0;71
102402-5;0;5
102403-5;0;2
102405-5;0;1
102407;0;255
102408-5;0;8
102410;0;12
102415;0;107
102423;0;30
102431;0;2
102440;0;3
102452;0;91
102453;0;27
102458;0;4
102507-10;0;110
102508-10;0;122
10251-250;0;6
102519;0;43
102544;0;1074
102545;0;997
102546;0;310
10255-10;0;105
10256-10;0;12
102566;0;68
102567;0;160
102568;0;67
10257-10;0;60
102574;0;269
102575;0;54
102576;0;216
102579;0;94
102581;0;254
102583;0;163
102584;0;25
102588;0;8
102590;0;80
102598-10;0;2
10260-250;0;5
10261-25;0;30
102610-10;0;8
10262-10;0;97
10263-10;0;58
102636-5;0;4
102638;0;93
102639;0;55
10264-10;0;121
10265-10;0;28
102652-100;0;19
10266-10;0;111
10267-10;0;59
10268-10;0;27
10276-5;0;30
10277-10;0;77
10278-250;0;5
10286-250;0;3
102873;0;210
102967-25;0;17
102968-25;0;1
102979;0;14
102988;0;137
10299-50;0;3
102991;0;31
102993;0;39
102998;0;29
102999;0;28
103002;0;20
103013-100;0;35
103016;0;78
103024;0;13
103050-5;0;11
103051-5;0;4
10309-10;0;53
10310-50;0;2
103135;0;27
10317;0;34
10319;0;6
10322;0;6
103225-25;0;12
10324-500;0;1
103250;0;6
10327;0;38
10329;0;3
103297-100;0;2
103299-100;0;1
10331;0;18
10332;0;22
103322;0;33
103323;0;85
103324;0;100
103325;0;237
103326;0;182
103327;0;116
103328;0;54
103329;0;62
103333;0;107
10335-50;0;1
103368;0;141
103369;0;226
10340-100;0;4
103404;0;217
103411-200;0;11
103417-100;0;32
103438-200;0;64
10344-25;0;3
103444-50;0;4
103447-75;0;5
103448-75;0;6
10345-25;0;3
103450-150;0;6
103454-200;0;67
103462-200;0;49
103470-100;0;19
103474;0;38
103480-12;0;1922
103481;0;280
103489-100;0;11
103500-100;0;55
103527-100;0;92
10354-10;0;3
103543-100;0;163
103551-100;0;62
103560-100;0;110
103578-100;0;7
103586-100;0;12
10359-100;0;18
103594-100;0;19
103608-100;0;56
103616-100;0;28
103624-50;0;102
103632-50;0;77
103640-50;0;57
103650;0;55
103651;0;357
103659-50;0;18
103675-25;0;37
103713-100;0;36
103720-10;0;36
103729-100;0;1
103731-100;0;1
103780-50;0;31
103802-50;0;41
103822-100;0;63
103825-100;0;24
10383-100;0;4
103831-250;0;3
103832-500;0;11
103835-100;0;2
103835-250;0;4
103866;0;272
103873;0;77
10391-100;0;5
104042;0;23
104057;0;481
104062;0;20
104065;0;76
104066;0;23
104078;0;84
104079;0;56
104088;0;31
104094;0;35
104115;0;30
104116;0;35
104124;0;41
104125;0;18
10413-500;0;1
104130;0;4
104134;0;6
104139-50;0;58
104140-100;0;21
104142-25;0;9
104144-50;0;26
104149-100;0;29
10415-6;0;74
10416-6;0;74
10417-6;0;14
104289;0;10
104319;0;37
104323;0;18
104341;0;7
104350;0;1
104358;0;15
104359;0;14
104360;0;39
104363;0;42
104365;0;20
104366;0;12
104369;0;29
104371;0;14
104373;0;12
104374;0;11
104375;0;30
104376;0;14
104378;0;5
104379;0;14
104380;0;24
104381;0;11
104382;0;122
104383;0;209
104384;0;316
104385;0;95
104386;0;589
104387;0;162
104389;0;154
104390;0;532
104391;0;153
104392;0;134
104393;0;125
104394;0;325
104395;0;114
104397;0;247
104398;0;37
104399;0;91
104401;0;179
104402;0;25
104403;0;200
104404;0;17
104405;0;20
104406;0;125
104407;0;28
104408;0;16
104409;0;106
104410;0;98
104411;0;35
104437;0;40
104438;0;10
104439;0;89
104440;0;18
104441;0;15
104443;0;96
104444;0;24
104445;0;26
104446;0;25
104447;0;76
104448;0;15
104449;0;65
104451;0;29
104452;0;41
104454;0;54
104455;0;33
104456;0;38
104457;0;36
104458;0;30
104487;0;15
104491;0;65
104492;0;51
104493-50;0;3
104494;0;51
104496;0;19
104500-10;0;11
104509-25;0;10
104510-20;0;11
104511-20;0;10
104513-10;0;6
104531-50;0;3
104568;0;37
10465-10;0;4
10466-10;0;1
104671-50;0;13
104685-25;0;18
104686-25;0;13
104687-10;0;15
104688-20;0;23
104689-100;0;1
104698-50;0;21
104701-50;0;18
104728-25;0;8
104744-25;0;7
104760-25;0;4
104784-100;0;852
104785-100;0;9
104884-50;0;7
104906-50;0;3
104949-25;0;13
105005;0;137
10501-10;0;8
10511-10;0;4
105112-100;0;8
105139-100;0;7
105155-100;0;4
105163-100;0;8
105171-100;0;26
105180-100;0;11
105198-100;0;37
105201-100;0;14
105210-100;0;24
105228-100;0;8
105236-100;0;24
105244-100;0;2
105252-100;0;13
105260-100;0;1
105279-100;0;12
105295-100;0;10
105309-100;0;14
105317-100;0;10
105325-100;0;5
105333-100;0;19
105341-100;0;3
105350-100;0;14
105367;0;4
105376-100;0;22
105392-100;0;13
105414-50;0;36
105422-50;0;17
10545-250;0;6
105457-100;0;17
105465-100;0;16
105473-100;0;7
105481-100;0;13
105503-50;0;13
105520-50;0;18
10553-250;0;6
10561-250;0;8
105636-50;0;4
10570-250;0;5
105707;0;76
105709;0;109
105711;0;22
105714;0;175
105760;0;5
105761;0;2
105789;0;17
105790;0;22
105792;0;24
105793;0;40
105794;0;53
105795;0;13
105796;0;16
105797;0;22
105798;0;9
105799;0;46
105800;0;45
105801;0;26
105802;0;30
105807;0;2
105808;0;6
105809;0;12
105810;0;18
105811;0;20
105812;0;16
105814;0;9
105815;0;50
105816;0;7
105817;0;15
105818;0;8
105819;0;8
105820;0;9
105822;0;5
105823;0;37
105824;0;13
105825;0;7
105826;0;10
10588-500;0;5
105886;0;2
10596-500;0;4
106049;0;7
106128-25;0;90
106129-25;0;28
106149;0;115
106200-50;0;5
106209-50;0;17
106331;0;17
10634;0;7
106400-50;0;46
106404-50;0;44
106405-50;0;63
10641;0;55
10642;0;13
10644;0;40
10645;0;46
10646;0;81
10650-100;0;6
10650-500;0;7
106516-100;0;22
106517-100;0;4
106519-100;0;12
106520-100;0;15
106521-100;0;25
106522-100;0;17
106523-100;0;28
106524-100;0;41
106525-100;0;27
106546-250;0;2
106600-100;0;158
10663-50;0;31
106634;0;102
10668-25;0;8
10669-100;0;30
10669-500;0;18
106721-50;0;4
106723-50;0;13
106731-25;0;11
106738-100;0;10
10685-250;0;1
10715-100;0;5
10715-250;0;8
107177;0;16
107178;0;7
107180;0;21
107181;0;37
10723-100;0;6
10723-250;0;8
10731-250;0;41
107382-5;0;56
107383-5;0;76
107397-100;0;60
107398-200;0;100
107399-100;0;461
10740-250;0;31
107618;0;7
107619;0;8
107621;0;4
107622;0;5
107643;0;7
107644;0;4
107645;0;1
107647;0;3
107692-200;0;17
107694-100;0;10
107696-100;0;14
107704-100;0;13
107706-100;0;27
107707-100;0;25
107708-100;0;20
107711-100;0;19
107712-100;0;2
10772-36;0;358
10773-24;0;120
107748;0;4
107749;0;2
107750;0;16
107752;0;2
107754;0;2
107755;0;3
107756;0;17
107757;0;1
107761;0;13
107772;0;7
107773;0;8
107776;0;14
107780;0;17
107782;0;5
107785;0;15
107787;0;16
107788;0;4
107789;0;12
107792;0;17
107793;0;9
107813;0;4
107822;0;9
107823;0;24
107825;0;8
107871-5;0;88
107897;0;46
107900;0;6
107902;0;26
107910;0;14
107918;0;14
107923;0;5
107924;0;2
107927;0;9
107934;0;23
107942;0;26
107946;0;17
107951;0;11
107955;0;3
107962;0;8
107968;0;8
108-50;0;7
108092;0;5
108140;0;21
108141;0;17
108142;0;9
10820-100;0;11
108216-25;0;5
108304;0;22
108427-100;0;1
108478;0;344
10855-500;0;2
108579-10;0;12
108580-10;0;7
108586-100;0;16
108586-250;0;6
108590-100;0;39
108994;0;13
108997;0;9
109160;0;93
109193-200;0;19
109223-100;0;57
109231-100;0;78
109240-100;0;88
109258-100;0;39
109266-100;0;45
109274-100;0;34
109282-100;0;87
109290-100;0;167
109304-100;0;255
109312-100;0;92
109320-100;0;125
109339-100;0;91
109355-100;0;93
109363-100;0;220
109371-100;0;122
109377-10;0;20
109380-100;0;193
109384;0;10
109385;0;5
109398-100;0;112
109401-100;0;78
109410-100;0;57
109424-100;0;605
109424-25;0;182
109428-100;0;118
109435-100;0;216
109435-25;0;95
109436-100;0;79
109437;0;218
109438;0;160
109439;0;314
109441;0;496
109444-50;0;83
109447-100;0;2
109447-25;0;1
109448-100;0;6
109448-25;0;5
109452-50;0;70
109456-25;0;3
109457;0;26
109458-100;0;31
109458-25;0;49
109459;0;22
109460-50;0;54
109474-100;0;3
109479-25;0;7
109487-25;0;29
109489-100;0;2
109491-100;0;39
109492-100;0;55
109493-100;0;29
109495-25;0;71
109497-100;0;9
109499-100;0;29
109500-100;0;16
109501-100;0;17
109510-100;0;85
109511-100;0;133
109512-100;0;77
109513-100;0;62
109514-50;0;46
109515-50;0;20
109539-100;0;10
10954;0;7
109540-25;0;11
109542-200;0;7
10955-100;0;1
109563;0;19
109600-500;0;2
109601-500;0;6
10961-25;0;11
10962-25;0;24
10964-100;0;1
109649-100;0;162
109657-100;0;60
109665-100;0;92
109673-100;0;53
109720-100;0;81
109725-10;0;5
109727-10;0;9
109754-100;0;5
109762-100;0;28
109770-100;0;19
109797-100;0;20
109806-50;0;9
109819-50;0;14
109827-50;0;8
109895;0;20
109909-100;0;18
109981;0;59
110035;0;6
110079;0;101
110221;0;5
110236-250;0;2
110268-100;0;3
110298-100;0;7
110300-250;0;1
110301-100;0;2
110304-100;0;5
110350;0;112
110887;0;6
11092-25;0;51
11093-25;0;44
11094-25;0;30
11095-25;0;21
11096;0;159
11104-50;0;6
111090;0;3
111091;0;4
111092;0;6
111093;0;6
111204;0;7
11127;0;36
11129-100;0;129
11131-10;0;10
11132-10;0;23
11164;0;2
111695;0;96
111696;0;129
111697;0;136
111722-100;0;253
111723-100;0;307
111725-100;0;113
111729-500;0;182
111730-100;0;360
111730-500;0;107
111731-100;0;1317
111731-500;0;271
111733-100;0;1793
111733-500;0;140
111734-100;0;1243
111735-100;0;601
111736-100;0;65
111751;0;1
111790;0;54
111793;0;2
111795;0;2
111797;0;1
111800-500;0;156
111801-100;0;230
111801-500;0;51
111802-100;0;743
111802-500;0;122
111803-100;0;287
111808-100;0;49
111809-100;0;84
111810-100;0;50
111871-10;0;14
111873-10;0;6
111876-10;0;5
111878-50;0;4
111881-50;0;9
111883-50;0;11
111889;0;101
111891;0;70
111894;0;63
111896;0;72
111897-25;0;58
111936;0;13
111958-5;0;13
111959-5;0;12
111960-5;0;2
111962-5;0;10
111963-5;0;10
111965-5;0;2
111966-5;0;1
111972-5;0;1
111974-5;0;1
111981-10;0;18
111982-10;0;5
111983-5;0;2
111989-100;0;2
111990-5;0;48
112007-5;0;14
112037-5;0;15
112073-25;0;5
112074-25;0;5
112075-25;0;7
112076-25;0;6
112077-25;0;3
112078-25;0;11
112079-25;0;10
112080-25;0;12
112081-25;0;9
112082-25;0;4
112086-25;0;7
112087-25;0;2
112088-25;0;11
112146-5;0;6
112148-5;0;4
112149-5;0;10
112150-5;0;29
112162-10;0;1
112163-10;0;1
112170-5;0;39
112171-5;0;29
112173-5;0;7
112174-5;0;1
112195-5;0;14
112202-5;0;17
112218-5;0;1
112221-5;0;1
112258;0;8
112264-10;0;25
112267-10;0;52
112270;0;1
112378;0;21
112380-25;0;11
112406-25;0;6
112407-25;0;8
112408-25;0;4
112444-10;0;106
112446-10;0;73
112448-10;0;61
112451-25;0;7
112451-50;0;3
112452-25;0;20
112452-50;0;5
112454-50;0;2
112456-10;0;38
112457-10;0;50
112458-10;0;34
112475-10;0;427
112477-10;0;340
11249;0;21
112503-50;0;5
112505-10;0;13
112505-50;0;8
112506-50;0;6
112514;0;138
112517;0;3
112519;0;1
112520;0;2
112521;0;1
112522;0;4
11264;0;43
11268;0;53
112696-5;0;1
112698-5;0;2
112700-5;0;1
112702-5;0;1
11272;0;18
11274;0;43
11282;0;2
112899;0;80
112938-10;0;6
113030-100;0;58
113060-10;0;7
113061;0;21
113062;0;11
113063;0;62
11311-25;0;28
11312-25;0;144
11312-50;0;93
11313-25;0;38
11314-25;0;44
11314-50;0;21
113142-2;0;36
11317-25;0;12
11321-25;0;9
11322-25;0;22
113252-20;0;13
113255-10;0;7
113271-200;0;59
113272-100;0;136
113273-50;0;41
1133;0;55
113338;0;2
113339;0;2
113458;0;27
113459;0;22
113461;0;11
113462;0;8
113466;0;96
113467;0;103
113471;0;39
113472;0;39
113478;0;94
113479;0;111
113480;0;47
113496-200;0;16
113498-50;0;71
113499-50;0;51
113500-25;0;18
113524;0;9
113529;0;4
113532;0;4
113541;0;10
113542;0;29
113556-200;0;161
113577;0;2
113580;0;4
11375;0;6
11376;0;4
113773;0;37
113778-25;0;25
113799-20;0;12
113817-50;0;44
113819-50;0;66
113824-50;0;41
113825-50;0;50
113828-50;0;43
11383;0;10
113830-50;0;60
113832-50;0;61
113833-50;0;41
113834-50;0;76
113838-50;0;14
113839-50;0;2
113840-50;0;13
113841-50;0;12
113842-50;0;15
113848-50;0;29
113851-50;0;31
113859;0;12
113875-50;0;19
113883-50;0;17
113892-50;0;7
11396;0;12
11397;0;1
11399;0;4
11402;0;68
11403;0;9
11404;0;5
114044;0;86
114045;0;181
114046-10;0;17
114047;0;22
114048;0;75
114050;0;22
114051;0;27
114052;0;10
114053;0;24
114054;0;32
114057-10;0;18
114065-20;0;23
11407;0;1
114073-4;0;1
11408;0;3
114090-4;0;2
11410;0;10
114103-20;0;20
11411;0;21
114116-10;0;6
114117-4;0;4
11415;0;11
114162-100;0;20
114164-100;0;33
114168-100;0;63
11417;0;8
114170-50;0;158
114173-50;0;413
114179-50;0;421
114181-50;0;368
114189-20;0;141
11421;0;3
114213-50;0;206
114214-50;0;184
114215-50;0;526
11422;0;12
114226-20;0;571
114227-5;0;27
114235-10;0;29
114243-20;0;338
114250-20;0;158
114252-20;0;251
114253-20;0;256
114254-20;0;304
114255-20;0;247
114257-20;0;78
114258-20;0;41
114283;0;58
114286-10;0;76
114294-10;0;19
1143-50;0;28
114308-10;0;110
114323-10;0;77
11437;0;5
114374-10;0;23
11438;0;15
114383-10;0;19
114629-5;0;3
11463-100;0;4
114630-5;0;6
114631-5;0;5
114632-5;0;4
114669-25;0;3
114671;0;170
114677-20;0;2
114685-10;0;4
114700-5000;0;534
114805-50;0;11
114806-50;0;52
114807-25;0;27
114808-25;0;12
11484-50;0;15
114842;0;3
114843;0;8
114844;0;6
114845;0;78
114846;0;32
114848-50;0;70
114849-50;0;59
114868-50;0;42
114870-50;0;32
114873-50;0;54
114875-25;0;28
114881-25;0;30
114882-25;0;22
114883-25;0;22
114884-25;0;41
114888-25;0;31
114889-25;0;21
114890-25;0;24
114891-25;0;15
114892-25;0;12
114893-25;0;23
114894-25;0;39
114895-25;0;22
114902-10;0;15
114903-10;0;42
114904-10;0;10
114905-10;0;9
114908-100;0;5
114910-10;0;32
114915-100;0;9
114933-10;0;44
114936-10;0;20
114940-50;0;4
11497;0;4
114979-10;0;9
11498;0;27
11500;0;8
115076;0;2
115142-25;0;13
115179-100;0;21
115180-100;0;4
115181-100;0;2
115188;0;7
115326-500;0;32
11533;0;20
11537;0;34
115371;0;23
115380;0;8
115397;0;17
115398;0;14
115401;0;21
115405-25;0;2
115416;0;1
115419;0;3
115425;0;5
115426;0;7
115427;0;6
115437;0;8
115444;0;41
115446;0;74
115450;0;38
115451;0;11
115452;0;8
115453;0;8
115454;0;55
11548;0;3
11549;0;3
11550;0;24
11551;0;8
11554;0;8
115546;0;33
115547;0;4
115567;0;53
11558;0;26
11559;0;10
11562-100;0;33
11564-100;0;30
11566-100;0;35
11567-100;0;22
11569-100;0;28
11573;0;6
11574;0;7
11575;0;16
11577;0;8
11579;0;12
115795;0;12
115796;0;11
11580;0;4
11581;0;7
11582;0;8
11583;0;11
115834;0;7
115835;0;9
11586;0;7
11587;0;8
115877-400;0;16
115879-500;0;27
11588;0;6
115880-100;0;24
115881-300;0;49
115882-300;0;20
115883-300;0;20
115884-200;0;20
115891-200;0;16
115892-200;0;13
115893-150;0;19
115898-200;0;8
11590;0;56
115900-200;0;22
115901-200;0;34
115902-150;0;40
115903-150;0;26
115904-150;0;10
115905-150;0;21
115909-100;0;7
115910-150;0;10
115911-100;0;19
115912-100;0;47
115913-100;0;8
115914-100;0;43
115915-100;0;39
11592;0;11
11593;0;4
11594;0;1
11595;0;7
115979-200;0;8
115984-200;0;8
115985-200;0;12
115987-100;0;11
115990-100;0;9
115992-200;0;4
115995-100;0;7
115996-100;0;8
115998-100;0;8
115999-50;0;8
116000-50;0;20
116003-50;0;5
116011-200;0;11
116013-200;0;8
116014-200;0;1
116019-100;0;6
116020-100;0;4
116023-100;0;8
11608-25;0;5
116288-100;0;20
116412-100;0;19
116444;0;7
116446;0;30
116447;0;58
116449;0;245
116450;0;63
116507;0;57
116512;0;1
116530;0;6
116761;0;1
116769;0;3
116775;0;2
116776;0;2
116778;0;2
116779;0;2
116780;0;1
116785;0;6
116793;0;3
116803;0;4
116804;0;3
116805-25;0;101
116806-25;0;27
116807-25;0;47
116808-25;0;254
116809-50;0;21
116812-50;0;45
116813-25;0;8
116815-25;0;127
116823-25;0;4
116831-25;0;36
116840-25;0;10
116858-25;0;54
116866-25;0;50
116869-50;0;12
116872-12;0;38
116874-25;0;155
116875-25;0;64
116878-25;0;30
116879-25;0;4
116880-25;0;16
116881-25;0;3
116882-25;0;87
11703-100;0;20
117030-10;0;184
117082;0;10
117323;0;4
117331;0;3
117501;0;155
117598-100;0;6
117730;0;7
117743;0;32
117744;0;22
117794-10;0;18
117811;0;13
117981-100;0;6
117996-100;0;32
117997-100;0;58
117998-100;0;48
117999-100;0;23
11800-50;0;3
11801-50;0;1
11802-50;0;10
11804-50;0;6
11806-50;0;2
11807-50;0;2
118246-36;0;2362
118256-50;0;64
118258-50;0;74
118259-100;0;160
118260-100;0;126
118261-100;0;45
118269;0;2
118282-100;0;11
118283-100;0;12
118297;0;12
118328-10;0;33
118329-10;0;34
118330-10;0;6
118331-10;0;8
118332-10;0;8
118333-10;0;3
118334-10;0;5
118335-10;0;5
118336-10;0;4
118340-100;0;58
118341-100;0;133
118342-100;0;43
118343-100;0;25
118502;0;44
118589-25;0;44
118612;0;45
118613;0;102
11863;0;2
118656-1000;0;17
118672-1000;0;10
118699-500;0;6
118758;0;7
118760;0;6
118764;0;50
118766;0;11
118769;0;44
118967-100;0;3
118996;0;43
119029-500;0;18
119090;0;15
1191;0;199
11916-100;0;3
119201;0;64
119202;0;175
11924-100;0;14
119353-10;0;32
119642-100;0;6
119714;0;91
119717;0;412
119725;0;76
119764-10;0;7
119917;0;5
119922;0;8
119923-100;0;21
119925-100;0;48
119926-100;0;16
119933-100;0;103
119937-100;0;18
119946-100;0;98
119948-100;0;26
119958-100;0;38
119971-50;0;26
120003-100;0;11
120004-100;0;23
120005-100;0;37
120006-100;0;31
120007-100;0;22
120008-50;0;23
120009-100;0;35
120010-100;0;34
120012-100;0;18
120013-100;0;9
120015-100;0;29
120016-100;0;11
120017-100;0;87
120018-100;0;22
120019-100;0;63
120020-100;0;16
120021-100;0;30
120022-100;0;6
12009-100;0;20
120156;0;9
120157;0;48
12017-100;0;44
12025-100;0;24
120318;0;80
120324;0;95
120332;0;244
120340;0;59
120362;0;122
120455;0;20
120457;0;28
120470;0;28
120471;0;35
120472;0;30
120473;0;75
120474;0;30
120475;0;97
120476-50;0;39
120494;0;168
120495;0;65
120497;0;35
12051-250;0;61
12055-500;0;1
12058-500;0;2
12059-500;0;2
12063-500;0;4
12064-500;0;12
12065-500;0;9
12066-500;0;4
12067-500;0;5
120731;0;69
120734;0;73
120737;0;2
120762;0;5
120791-500;0;4
120792-500;0;10
120793-500;0;1
120794-500;0;17
12092-100;0;176
120938;0;47
120939;0;272
12094-500;0;21
121040;0;27
12114-100;0;2
121162;0;1
121184;0;3
121210;0;229
12122-100;0;19
121245-250;0;16
121247-100;0;74
12130-100;0;11
121427-1000;0;1
121430-1000;0;2
121437-1000;0;17
121439-1000;0;3
121440-1000;0;2
121460;0;37
121477;0;11
12149-100;0;7
12151;0;14
121584-10;0;2
121592-10;0;32
121606-10;0;27
121614-10;0;9
12173-100;0;3
121814-50;0;6
121817-50;0;8
121818-50;0;3
121831-50;0;13
121832-50;0;16
121854-50;0;8
121886;0;27
12193-100;0;32
121975;0;70
12198-100;0;19
122188;0;20
122189;0;36
122201;0;34
12238-100;0;20
12246-100;0;161
122483;0;4
122491;0;13
122505;0;10
12252-10;0;1
122521;0;2
122530;0;4
12254-100;0;452
122548-100;0;21
122616;0;5
122627-50;0;9
122630-100;0;1
12266-25;0;1
122666-100;0;12
122667-100;0;10
122668-250;0;2
122669-500;0;5
122671-500;0;1
122695;0;4
