PRODUCT_ID;CATEGORY;POPULARITY
774;4;703
775;22;271
776;4;452
777;2;459
778;26;770
779;8;260
780;37;492
781;29;481
782;32;500
783;22;250
784;1;513
785;16;267
786;35;451
787;22;467
788;7;269
789;38;257
790;23;481
791;14;271
792;1;515
793;8;1302
794;5;536
795;19;498
796;20;1208
797;30;753
798;29;711
799;12;709
800;0;272
801;5;492
802;17;728
803;33;267
804;27;964
805;21;484
806;26;740
807;2;247
808;1;698
809;33;450
810;39;274
811;9;274
812;4;1415
813;24;272
814;32;275
815;29;274
816;28;731
817;16;267
818;20;507
819;6;916
820;39;752
821;7;271
822;17;496
823;5;266
824;30;277
825;0;294
826;8;499
827;28;240
828;4;512
829;1;285
830;13;493
831;27;757
832;7;528
833;36;453
834;29;245
835;3;233
836;32;223
837;6;683
838;1;272
839;31;270
840;27;746
841;11;515
842;33;463
843;1;525
844;6;499
845;38;967
846;37;689
847;14;499
848;39;762
849;27;723
850;13;986
851;37;513
852;27;247
853;4;257
854;32;240
855;10;686
856;27;698
857;30;534
858;11;516
859;13;510
860;16;510
861;36;979
862;8;255
863;19;686
864;21;236
865;31;549
866;32;274
867;14;269
868;38;474
869;7;261
870;32;497
871;23;482
872;11;466
873;38;232
874;33;270
875;24;258
876;23;263
877;0;239
878;9;249
879;6;502
880;39;504
881;0;678
882;33;474
883;5;222
884;38;700
885;13;511
886;27;463
887;19;495
888;1;245
889;35;256
890;37;507
891;16;243
892;36;498
893;26;219
894;0;255
895;22;790
896;16;492
897;24;241
898;19;290
899;11;263
900;20;229
901;14;242
902;19;498
903;2;512
904;2;527
905;21;274
906;29;240
907;38;257
908;3;262
909;14;272
910;0;736
911;12;276
912;9;261
913;7;547
914;39;1130
915;7;228
916;3;502
917;23;307
918;21;750
919;10;236
920;33;715
921;38;720
922;15;470
923;28;500
924;17;261
925;4;245
926;7;518
927;13;1152
928;4;500
929;18;246
930;5;541
931;19;253
932;6;256
933;33;270
934;32;763
935;26;464
936;29;258
937;36;273
938;24;738
939;19;514
940;12;461
941;16;515
942;27;252
943;22;275
944;36;259
945;2;233
946;15;245
947;38;549
948;15;482
949;20;709
950;31;699
951;16;231
952;28;250
953;34;747
954;3;220
955;21;463
956;24;481
957;8;486
958;24;499
959;1;249
960;30;474
961;3;492
962;2;994
963;6;502
964;39;732
965;25;519
966;39;453
967;6;758
968;30;521
969;37;510
970;12;271
971;27;494
972;28;494
973;14;466
974;10;521
975;0;508
976;29;266
977;26;250
978;16;510
979;1;246
980;1;943
981;10;249
982;8;259
983;15;257
984;20;504
985;15;464
986;18;260
987;2;273
988;34;229
989;19;507
990;17;260
991;36;271
992;23;695
993;27;478
994;25;251
995;21;429
996;17;708
997;23;469
998;38;679
999;30;499
1000;9;491
