size_n,n_stations,zeta,instance_seed,split,config_id,beta,alpha,hash_seed,min_freq_preproc,min_freq,ratio_to_keep,mnoppc,visits,time_s,cap_broken,wl_broken,max_wl,time_capacity,max_overload_ratio,n_pstar,n_pairs_kept,n_corr_communities,n_assigned,community_size_max,status
500,10,50,2001,tuning,beta20,20,0.4,0,5,10,0.1,20,78617.0,11.187666893005371,0.0,5.0,24821.0,17258.0,1.4382315447908216,500.0,379.0,34.0,500.0,20.0,OK
500,10,50,2001,tuning,beta25,25,0.5,0,5,10,0.1,25,77807.0,14.577270984649658,0.0,2.0,26772.0,17258.0,1.5512805655348245,500.0,379.0,28.0,500.0,25.0,OK
500,10,50,2001,tuning,beta30,30,0.6,0,5,10,0.1,30,77544.0,17.645642042160034,0.0,3.0,27253.0,17258.0,1.5791516977633562,500.0,379.0,30.0,500.0,30.0,OK
500,10,50,2001,tuning,beta40,40,0.8,0,5,10,0.1,40,77913.0,11.863917589187622,0.0,3.0,28292.0,17258.0,1.6393556611426585,500.0,379.0,31.0,500.0,40.0,OK
500,10,50,2001,tuning,beta50,50,1.0,0,5,10,0.1,50,77589.0,11.257044792175293,0.0,4.0,29451.0,17258.0,1.7065129215436319,500.0,379.0,32.0,500.0,50.0,OK
500,10,50,2006,test,beta2,2,0.04,0,5,10,0.1,2,120685.0,18.679343223571777,0.0,2.0,26477.0,23099.0,1.146240096973895,500.0,508.0,103.0,500.0,2.0,OK
500,10,50,2006,test,beta3,3,0.06,0,5,10,0.1,3,116622.0,19.216993808746338,0.0,1.0,23444.0,23099.0,1.0149357115026625,500.0,508.0,83.0,500.0,3.0,OK
500,10,50,2006,test,beta5,5,0.1,0,5,10,0.1,5,111572.0,15.92826509475708,0.0,2.0,25375.0,23099.0,1.0985324040001732,500.0,508.0,61.0,500.0,5.0,OK
500,10,50,2006,test,beta8,8,0.16,0,5,10,0.1,8,108342.0,15.724135398864746,0.0,2.0,30647.0,23099.0,1.326767392527815,500.0,508.0,46.0,500.0,8.0,OK
500,10,50,2006,test,beta10,10,0.2,0,5,10,0.1,10,107364.0,19.48093295097351,0.0,3.0,31724.0,23099.0,1.3733927875665612,500.0,508.0,39.0,500.0,10.0,OK
500,10,50,2006,test,beta12,12,0.24,0,5,10,0.1,12,107037.0,18.775168418884277,0.0,3.0,26584.0,23099.0,1.1508723321355903,500.0,508.0,34.0,500.0,12.0,OK
500,10,50,2006,test,beta15,15,0.3,0,5,10,0.1,15,105922.0,14.51034688949585,0.0,4.0,31447.0,23099.0,1.3614009264470324,500.0,508.0,32.0,500.0,15.0,OK
500,10,50,2006,test,beta18,18,0.36,0,5,10,0.1,18,106022.0,14.8555326461792,0.0,4.0,30308.0,23099.0,1.3120914325295467,500.0,508.0,32.0,500.0,18.0,OK
500,10,50,2006,test,beta20,20,0.4,0,5,10,0.1,20,105217.0,15.140784978866577,0.0,3.0,30617.0,23099.0,1.3254686350058444,500.0,508.0,30.0,500.0,20.0,OK
500,10,50,2006,test,beta25,25,0.5,0,5,10,0.1,25,104932.0,14.255643606185913,0.0,3.0,28446.0,23099.0,1.2314818823325686,500.0,508.0,26.0,500.0,25.0,OK
500,10,50,2006,test,beta30,30,0.6,0,5,10,0.1,30,104408.0,17.273499250411987,0.0,4.0,32286.0,23099.0,1.3977228451448114,500.0,508.0,26.0,500.0,30.0,OK
500,10,50,2006,test,beta40,40,0.8,0,5,10,0.1,40,103709.0,20.824042320251465,0.0,5.0,33480.0,23099.0,1.4494133945192433,500.0,508.0,23.0,500.0,40.0,OK
500,10,50,2006,test,beta50,50,1.0,0,5,10,0.1,50,102720.0,18.528717279434204,0.0,5.0,36223.0,23099.0,1.5681631239447595,500.0,508.0,22.0,500.0,50.0,OK
500,20,25,2001,tuning,beta2,2,0.08,0,5,10,0.1,2,107659.0,12.646300315856934,0.0,5.0,10514.0,8629.0,1.2184494147641673,500.0,379.0,96.0,500.0,2.0,OK
500,20,25,2001,tuning,beta3,3,0.12,0,5,10,0.1,3,103900.0,12.65256667137146,0.0,6.0,9620.0,8629.0,1.114845289141268,500.0,379.0,72.0,500.0,3.0,OK
500,20,25,2001,tuning,beta5,5,0.2,0,5,10,0.1,5,99265.0,11.934638261795044,0.0,6.0,13222.0,8629.0,1.5322748870089233,500.0,379.0,55.0,500.0,5.0,OK
500,20,25,2001,tuning,beta8,8,0.32,0,5,10,0.1,8,97716.0,11.727501392364502,0.0,7.0,13756.0,8629.0,1.5941592305017962,500.0,379.0,45.0,500.0,8.0,OK
500,20,25,2001,tuning,beta10,10,0.4,0,5,10,0.1,10,96770.0,11.564998865127563,0.0,8.0,14599.0,8629.0,1.6918530536562753,500.0,379.0,43.0,500.0,10.0,OK
500,20,25,2001,tuning,beta12,12,0.48,0,5,10,0.1,12,96650.0,10.414812088012695,0.0,6.0,14709.0,8629.0,1.7046007648626724,500.0,379.0,40.0,500.0,12.0,OK
500,20,25,2001,tuning,beta15,15,0.6,0,5,10,0.1,15,95186.0,10.066262483596802,0.0,7.0,13568.0,8629.0,1.5723722331672267,500.0,379.0,35.0,500.0,15.0,OK
500,20,25,2001,tuning,beta18,18,0.72,0,5,10,0.1,18,94092.0,12.09357500076294,0.0,6.0,13831.0,8629.0,1.602850851778885,500.0,379.0,33.0,500.0,18.0,OK
500,20,25,2001,tuning,beta20,20,0.8,0,5,10,0.1,20,94288.0,12.333444356918335,0.0,8.0,14557.0,8629.0,1.6869857457411055,500.0,379.0,34.0,500.0,20.0,OK
500,20,25,2001,tuning,beta25,25,1.0,0,5,10,0.1,25,93126.0,13.79316258430481,0.0,8.0,14143.0,8629.0,1.639007996291575,500.0,379.0,28.0,500.0,25.0,OK
500,20,25,2006,test,beta2,2,0.08,0,5,10,0.1,2,147733.0,14.893876791000366,0.0,4.0,15260.0,11550.0,1.3212121212121213,500.0,508.0,103.0,500.0,2.0,OK
500,20,25,2006,test,beta3,3,0.12,0,5,10,0.1,3,139450.0,14.896385669708252,0.0,7.0,15318.0,11550.0,1.3262337662337662,500.0,508.0,83.0,500.0,3.0,OK
500,20,25,2006,test,beta5,5,0.2,0,5,10,0.1,5,134492.0,15.627157211303711,0.0,8.0,14638.0,11550.0,1.2673593073593075,500.0,508.0,61.0,500.0,5.0,OK
500,20,25,2006,test,beta8,8,0.32,0,5,10,0.1,8,130909.0,14.066334247589111,0.0,9.0,16863.0,11550.0,1.46,500.0,508.0,46.0,500.0,8.0,OK
500,20,25,2006,test,beta10,10,0.4,0,5,10,0.1,10,129846.0,14.685756921768188,0.0,9.0,15851.0,11550.0,1.3723809523809525,500.0,508.0,39.0,500.0,10.0,OK
500,20,25,2006,test,beta12,12,0.48,0,5,10,0.1,12,129205.0,14.181723833084106,0.0,6.0,18100.0,11550.0,1.567099567099567,500.0,508.0,34.0,500.0,12.0,OK
500,20,25,2006,test,beta15,15,0.6,0,5,10,0.1,15,127791.0,13.908617973327637,0.0,8.0,16012.0,11550.0,1.3863203463203464,500.0,508.0,32.0,500.0,15.0,OK
500,20,25,2006,test,beta18,18,0.72,0,5,10,0.1,18,126989.0,14.3683922290802,0.0,9.0,17460.0,11550.0,1.5116883116883117,500.0,508.0,32.0,500.0,18.0,OK
500,20,25,2006,test,beta20,20,0.8,0,5,10,0.1,20,126646.0,14.138089418411255,0.0,8.0,16986.0,11550.0,1.4706493506493505,500.0,508.0,30.0,500.0,20.0,OK
500,20,25,2006,test,beta25,25,1.0,0,5,10,0.1,25,125108.0,14.361487865447998,0.0,9.0,18513.0,11550.0,1.6028571428571428,500.0,508.0,26.0,500.0,25.0,OK
500,25,20,2001,tuning,beta2,2,0.1,0,5,10,0.1,2,112363.0,10.21144986152649,0.0,9.0,8831.0,6903.0,1.279298855570042,500.0,379.0,96.0,500.0,2.0,OK
500,25,20,2001,tuning,beta3,3,0.15,0,5,10,0.1,3,108242.0,10.490944385528564,0.0,7.0,8926.0,6903.0,1.2930609879762422,500.0,379.0,72.0,500.0,3.0,OK
500,25,20,2001,tuning,beta5,5,0.25,0,5,10,0.1,5,103815.0,10.773221731185913,0.0,10.0,10936.0,6903.0,1.5842387367811097,500.0,379.0,55.0,500.0,5.0,OK
500,25,20,2001,tuning,beta8,8,0.4,0,5,10,0.1,8,101006.0,11.166291952133179,0.0,9.0,9954.0,6903.0,1.4419817470664928,500.0,379.0,45.0,500.0,8.0,OK
500,25,20,2001,tuning,beta10,10,0.5,0,5,10,0.1,10,100103.0,9.784066677093506,0.0,8.0,10372.0,6903.0,1.5025351296537737,500.0,379.0,43.0,500.0,10.0,OK
500,25,20,2001,tuning,beta12,12,0.6,0,5,10,0.1,12,99544.0,10.839112997055054,0.0,10.0,10564.0,6903.0,1.5303491235694626,500.0,379.0,40.0,500.0,12.0,OK
500,25,20,2001,tuning,beta15,15,0.75,0,5,10,0.1,15,98804.0,10.739044427871704,0.0,9.0,10309.0,6903.0,1.4934086629001884,500.0,379.0,35.0,500.0,15.0,OK
500,25,20,2001,tuning,beta18,18,0.9,0,5,10,0.1,18,98164.0,10.113712310791016,0.0,10.0,11666.0,6903.0,1.689989859481385,500.0,379.0,33.0,500.0,18.0,OK
500,25,20,2001,tuning,beta20,20,1.0,0,5,10,0.1,20,97552.0,10.756181240081787,0.0,10.0,12432.0,6903.0,1.8009561060408519,500.0,379.0,34.0,500.0,20.0,OK
500,25,20,2001,tuning,beta15,15,0.75,1,5,10,0.1,15,98822.0,11.813234329223633,0.0,9.0,10623.0,6903.0,1.5388961321164711,500.0,379.0,35.0,500.0,15.0,OK
500,25,20,2001,tuning,beta15,15,0.75,2,5,10,0.1,15,98791.0,10.018633365631104,0.0,9.0,10262.0,6903.0,1.4866000289729104,500.0,379.0,35.0,500.0,15.0,OK
500,25,20,2006,test,beta2,2,0.1,0,5,10,0.1,2,153648.0,16.90729570388794,0.0,8.0,12403.0,9240.0,1.3423160173160174,500.0,508.0,103.0,500.0,2.0,OK
500,25,20,2006,test,beta3,3,0.15,0,5,10,0.1,3,145702.0,15.714033126831055,0.0,8.0,11825.0,9240.0,1.2797619047619047,500.0,508.0,83.0,500.0,3.0,OK
500,25,20,2006,test,beta5,5,0.25,0,5,10,0.1,5,140023.0,15.354708671569824,0.0,11.0,12713.0,9240.0,1.375865800865801,500.0,508.0,61.0,500.0,5.0,OK
500,25,20,2006,test,beta8,8,0.4,0,5,10,0.1,8,135058.0,13.953395128250122,0.0,11.0,13794.0,9240.0,1.4928571428571429,500.0,508.0,46.0,500.0,8.0,OK
500,25,20,2006,test,beta10,10,0.5,0,5,10,0.1,10,134065.0,14.972255945205688,0.0,9.0,14811.0,9240.0,1.6029220779220779,500.0,508.0,39.0,500.0,10.0,OK
500,25,20,2006,test,beta12,12,0.6,0,5,10,0.1,12,133520.0,13.350204229354858,0.0,10.0,13223.0,9240.0,1.4310606060606061,500.0,508.0,34.0,500.0,12.0,OK
500,25,20,2006,test,beta15,15,0.75,0,5,10,0.1,15,132802.0,18.83049702644348,0.0,11.0,14635.0,9240.0,1.5838744588744589,500.0,508.0,32.0,500.0,15.0,OK
500,25,20,2006,test,beta18,18,0.9,0,5,10,0.1,18,133756.0,21.27575659751892,0.0,10.0,14651.0,9240.0,1.5856060606060607,500.0,508.0,32.0,500.0,18.0,OK
500,25,20,2006,test,beta20,20,1.0,0,5,10,0.1,20,130989.0,18.352802515029907,0.0,12.0,14921.0,9240.0,1.6148268398268397,500.0,508.0,30.0,500.0,20.0,OK
500,25,20,2006,test,beta15,15,0.75,1,5,10,0.1,15,132425.0,19.66751217842102,0.0,12.0,14055.0,9240.0,1.521103896103896,500.0,508.0,32.0,500.0,15.0,OK
500,25,20,2006,test,beta15,15,0.75,2,5,10,0.1,15,132786.0,21.663227796554565,0.0,11.0,14383.0,9240.0,1.5566017316017315,500.0,508.0,32.0,500.0,15.0,OK
1000,10,100,2001,tuning,beta2,2,0.02,0,10,20,0.1,2,275265.0,34.087984561920166,0.0,2.0,55641.0,52925.0,1.0513179026924895,1000.0,853.0,183.0,1000.0,2.0,OK
1000,10,100,2001,tuning,beta3,3,0.03,0,10,20,0.1,3,264702.0,32.99118947982788,0.0,2.0,58558.0,52925.0,1.106433632498819,1000.0,853.0,144.0,1000.0,3.0,OK
1000,10,100,2001,tuning,beta5,5,0.05,0,10,20,0.1,5,252730.0,32.16265320777893,0.0,2.0,59830.0,52925.0,1.1304676428908833,1000.0,853.0,104.0,1000.0,5.0,OK
1000,10,100,2001,tuning,beta8,8,0.08,0,10,20,0.1,8,245452.0,36.46641159057617,0.0,3.0,58070.0,52925.0,1.097213037316958,1000.0,853.0,85.0,1000.0,8.0,OK
1000,10,100,2001,tuning,beta10,10,0.1,0,10,20,0.1,10,244692.0,43.83938407897949,0.0,2.0,54725.0,52925.0,1.0340103920642418,1000.0,853.0,76.0,1000.0,10.0,OK
1000,10,100,2001,tuning,beta12,12,0.12,0,10,20,0.1,12,243670.0,31.357935428619385,0.0,2.0,54637.0,52925.0,1.0323476617855456,1000.0,853.0,73.0,1000.0,12.0,OK
1000,10,100,2001,tuning,beta15,15,0.15,0,10,20,0.1,15,241448.0,30.55720591545105,0.0,2.0,72840.0,52925.0,1.3762871988663203,1000.0,853.0,70.0,1000.0,15.0,OK
1000,10,100,2001,tuning,beta18,18,0.18,0,10,20,0.1,18,241139.0,32.3097608089447,0.0,2.0,70388.0,52925.0,1.3299574870099198,1000.0,853.0,60.0,1000.0,18.0,OK
1000,10,100,2001,tuning,beta20,20,0.2,0,10,20,0.1,20,238656.0,41.70770835876465,0.0,2.0,84145.0,52925.0,1.589891355692017,1000.0,853.0,59.0,1000.0,20.0,OK
1000,10,100,2001,tuning,beta25,25,0.25,0,10,20,0.1,25,239464.0,35.78004693984985,0.0,1.0,75562.0,52925.0,1.427718469532357,1000.0,853.0,55.0,1000.0,25.0,OK
1000,10,100,2001,tuning,beta30,30,0.3,0,10,20,0.1,30,238523.0,30.82554268836975,0.0,3.0,74474.0,52925.0,1.4071610769957488,1000.0,853.0,54.0,1000.0,30.0,OK
1000,10,100,2001,tuning,beta40,40,0.4,0,10,20,0.1,40,237902.0,32.493335485458374,0.0,4.0,81827.0,52925.0,1.5460935285781767,1000.0,853.0,53.0,1000.0,40.0,OK
1000,10,100,2001,tuning,beta50,50,0.5,0,10,20,0.1,50,237858.0,35.14844369888306,0.0,3.0,76026.0,52925.0,1.4364855928200284,1000.0,853.0,52.0,1000.0,50.0,OK
1000,10,100,2001,tuning,beta75,75,0.75,0,10,20,0.1,75,233938.0,30.538156509399414,0.0,3.0,79200.0,52925.0,1.4964572508266414,1000.0,853.0,48.0,1000.0,75.0,OK
1000,10,100,2001,tuning,beta100,100,1.0,0,10,20,0.1,100,231867.0,37.72540330886841,0.0,4.0,84507.0,52925.0,1.5967312234293811,1000.0,853.0,43.0,1000.0,100.0,OK
1000,10,100,2006,test,beta2,2,0.02,0,10,20,0.1,2,283109.0,32.7014799118042,0.0,1.0,54810.0,54225.0,1.0107883817427386,1000.0,960.0,214.0,1000.0,2.0,OK
1000,10,100,2006,test,beta3,3,0.03,0,10,20,0.1,3,272472.0,63.55796694755554,0.0,1.0,58278.0,54225.0,1.0747441217150762,1000.0,960.0,161.0,1000.0,3.0,OK
1000,10,100,2006,test,beta5,5,0.05,0,10,20,0.1,5,262894.0,37.51035714149475,0.0,2.0,55639.0,54225.0,1.0260765329644999,1000.0,960.0,118.0,1000.0,5.0,OK
1000,10,100,2006,test,beta8,8,0.08,0,10,20,0.1,8,255282.0,34.27431869506836,0.0,2.0,59425.0,54225.0,1.095896726602121,1000.0,960.0,97.0,1000.0,8.0,OK
1000,10,100,2006,test,beta10,10,0.1,0,10,20,0.1,10,252494.0,34.558310985565186,0.0,1.0,65211.0,54225.0,1.2026002766251729,1000.0,960.0,88.0,1000.0,10.0,OK
1000,10,100,2006,test,beta12,12,0.12,0,10,20,0.1,12,252531.0,35.56372356414795,0.0,1.0,67260.0,54225.0,1.240387275242047,1000.0,960.0,81.0,1000.0,12.0,OK
1000,10,100,2006,test,beta15,15,0.15,0,10,20,0.1,15,250132.0,37.01383876800537,0.0,2.0,66527.0,54225.0,1.2268695251267865,1000.0,960.0,77.0,1000.0,15.0,OK
1000,10,100,2006,test,beta18,18,0.18,0,10,20,0.1,18,248717.0,41.7628607749939,0.0,3.0,61563.0,54225.0,1.1353250345781467,1000.0,960.0,70.0,1000.0,18.0,OK
1000,10,100,2006,test,beta20,20,0.2,0,10,20,0.1,20,248543.0,37.63210701942444,0.0,5.0,60589.0,54225.0,1.1173628400184417,1000.0,960.0,72.0,1000.0,20.0,OK
1000,10,100,2006,test,beta25,25,0.25,0,10,20,0.1,25,247211.0,35.95478940010071,0.0,3.0,65778.0,54225.0,1.2130567081604426,1000.0,960.0,65.0,1000.0,25.0,OK
1000,10,100,2006,test,beta30,30,0.3,0,10,20,0.1,30,244353.0,39.21972942352295,0.0,4.0,76166.0,54225.0,1.4046288612263715,1000.0,960.0,62.0,1000.0,30.0,OK
1000,10,100,2006,test,beta40,40,0.4,0,10,20,0.1,40,244864.0,32.74250411987305,0.0,4.0,73662.0,54225.0,1.3584508990318118,1000.0,960.0,53.0,1000.0,40.0,OK
1000,10,100,2006,test,beta50,50,0.5,0,10,20,0.1,50,243934.0,33.29576587677002,0.0,3.0,79858.0,54225.0,1.4727155371138774,1000.0,960.0,56.0,1000.0,50.0,OK
1000,10,100,2006,test,beta75,75,0.75,0,10,20,0.1,75,241980.0,32.075408697128296,0.0,4.0,77176.0,54225.0,1.4232549562010144,1000.0,960.0,49.0,1000.0,75.0,OK
1000,10,100,2006,test,beta100,100,1.0,0,10,20,0.1,100,239751.0,35.72576189041138,0.0,5.0,79185.0,54225.0,1.4603042876901797,1000.0,960.0,47.0,1000.0,100.0,OK
1000,20,50,2001,tuning,beta2,2,0.04,0,10,20,0.1,2,334922.0,36.703155517578125,0.0,4.0,30607.0,26463.0,1.1565960019650077,1000.0,853.0,183.0,1000.0,2.0,OK
1000,20,50,2001,tuning,beta3,3,0.06,0,10,20,0.1,3,319688.0,33.46998310089111,0.0,4.0,31142.0,26463.0,1.176812908589351,1000.0,853.0,144.0,1000.0,3.0,OK
1000,20,50,2001,tuning,beta5,5,0.1,0,10,20,0.1,5,302776.0,31.6868257522583,0.0,5.0,40738.0,26463.0,1.539432415070098,1000.0,853.0,104.0,1000.0,5.0,OK
1000,20,50,2001,tuning,beta8,8,0.16,0,10,20,0.1,8,295062.0,31.472813367843628,0.0,4.0,41112.0,26463.0,1.5535653554018818,1000.0,853.0,85.0,1000.0,8.0,OK
1000,20,50,2001,tuning,beta10,10,0.2,0,10,20,0.1,10,292474.0,35.532853841781616,0.0,7.0,37244.0,26463.0,1.4073990099384046,1000.0,853.0,76.0,1000.0,10.0,OK
1000,20,50,2001,tuning,beta12,12,0.24,0,10,20,0.1,12,291498.0,36.678701400756836,0.0,7.0,37511.0,26463.0,1.4174885689453198,1000.0,853.0,73.0,1000.0,12.0,OK
1000,20,50,2001,tuning,beta15,15,0.3,0,10,20,0.1,15,290725.0,33.875563621520996,0.0,6.0,39561.0,26463.0,1.4949552204965424,1000.0,853.0,70.0,1000.0,15.0,OK
1000,20,50,2001,tuning,beta18,18,0.36,0,10,20,0.1,18,288001.0,34.96821641921997,0.0,9.0,38073.0,26463.0,1.4387257680535086,1000.0,853.0,60.0,1000.0,18.0,OK
