tag,fold,k,rho,N_train_visits,V_test_visits,coverage_kappa,cap_broken,wl_broken,c_bar
iscf10kt_r0f2,2,3,1.0,591,5734,1.0,0,8,1.0
iscf10kt_r0f2,2,4,1.0,583,5691,1.0,0,8,1.0
iscf10kt_r0f2,2,6,1.0,606,5753,1.0,0,8,1.0
iscf10kt_r0f2,2,1,2.0,577,5754,1.0,0,8,1.0
iscf10kt_r0f2,2,2,2.0,587,5802,1.0,0,8,1.0
iscf10kt_r0f2,2,3,2.0,591,5794,1.0,0,8,1.0
iscf10kt_r0f2,2,4,2.0,583,5750,1.0,0,8,1.0
iscf10kt_r0f2,2,6,2.0,606,5869,1.0,0,8,1.0
iscf10kt_r0f3,3,1,0.0,571,3297,1.0,0,8,1.0
iscf10kt_r0f3,3,2,0.0,575,3410,1.0,0,8,1.0
iscf10kt_r0f3,3,3,0.0,585,3208,1.0,0,8,1.0
iscf10kt_r0f3,3,4,0.0,569,3246,1.0,0,8,1.0
iscf10kt_r0f3,3,6,0.0,594,3526,1.0,0,8,1.0
iscf10kt_r0f3,3,1,0.25,571,3567,1.0,0,8,1.0
iscf10kt_r0f3,3,2,0.25,575,3656,1.0,0,8,1.0
iscf10kt_r0f3,3,3,0.25,585,3517,1.0,0,8,1.0
iscf10kt_r0f3,3,4,0.25,569,3557,1.0,0,8,1.0
iscf10kt_r0f3,3,6,0.25,594,3728,1.0,0,8,1.0
iscf10kt_r0f3,3,1,0.5,571,3744,1.0,0,8,1.0
iscf10kt_r0f3,3,2,0.5,575,3763,1.0,0,8,1.0
iscf10kt_r0f3,3,3,0.5,585,3659,1.0,0,8,1.0
iscf10kt_r0f3,3,4,0.5,569,3744,1.0,0,8,1.0
iscf10kt_r0f3,3,6,0.5,594,3830,1.0,0,8,1.0
iscf10kt_r0f3,3,1,1.0,571,3840,1.0,0,8,1.0
iscf10kt_r0f3,3,2,1.0,575,3882,1.0,0,8,1.0
iscf10kt_r0f3,3,3,1.0,585,3772,1.0,0,8,1.0
iscf10kt_r0f3,3,4,1.0,569,3835,1.0,0,8,1.0
iscf10kt_r0f3,3,6,1.0,594,3907,1.0,0,8,1.0
iscf10kt_r0f3,3,1,2.0,571,3914,1.0,0,8,1.0
iscf10kt_r0f3,3,2,2.0,575,3974,1.0,0,8,1.0
iscf10kt_r0f3,3,3,2.0,585,3854,1.0,0,8,1.0
iscf10kt_r0f3,3,4,2.0,569,3947,1.0,0,8,1.0
iscf10kt_r0f3,3,6,2.0,594,3974,1.0,0,8,1.0
iscf10kt_r0f4,4,1,0.0,557,1581,1.0,0,4,1.0
iscf10kt_r0f4,4,2,0.0,580,1896,1.0,0,7,1.0
iscf10kt_r0f4,4,3,0.0,578,1930,1.0,0,7,1.0
iscf10kt_r0f4,4,4,0.0,567,1779,1.0,0,6,1.0
iscf10kt_r0f4,4,6,0.0,587,1814,1.0,0,5,1.0
iscf10kt_r0f4,4,1,0.25,557,1781,1.0,0,4,1.0
iscf10kt_r0f4,4,2,0.25,580,2000,1.0,0,7,1.0
iscf10kt_r0f4,4,3,0.25,578,2048,1.0,0,7,1.0
iscf10kt_r0f4,4,4,0.25,567,1945,1.0,0,6,1.0
iscf10kt_r0f4,4,6,0.25,587,1937,1.0,0,5,1.0
iscf10kt_r0f4,4,1,0.5,557,1886,1.0,0,4,1.0
iscf10kt_r0f4,4,2,0.5,580,2075,1.0,0,7,1.0
iscf10kt_r0f4,4,3,0.5,578,2070,1.0,0,7,1.0
iscf10kt_r0f4,4,4,0.5,567,2035,1.0,0,6,1.0
iscf10kt_r0f4,4,6,0.5,587,2025,1.0,0,5,1.0
iscf10kt_r0f4,4,1,1.0,557,1947,1.0,0,4,1.0
iscf10kt_r0f4,4,2,1.0,580,2150,1.0,0,7,1.0
iscf10kt_r0f4,4,3,1.0,578,2123,1.0,0,7,1.0
iscf10kt_r0f4,4,4,1.0,567,2112,1.0,0,6,1.0
iscf10kt_r0f4,4,6,1.0,587,2065,1.0,0,5,1.0
iscf10kt_r0f4,4,1,2.0,557,1980,1.0,0,4,1.0
iscf10kt_r0f4,4,2,2.0,580,2171,1.0,0,7,1.0
iscf10kt_r0f4,4,3,2.0,578,2145,1.0,0,7,1.0
iscf10kt_r0f4,4,4,2.0,567,2141,1.0,0,6,1.0
iscf10kt_r0f4,4,6,2.0,587,2074,1.0,0,5,1.0
