tag,fold,k,rho,N_train_visits,V_test_visits,coverage_kappa,cap_broken,wl_broken,c_bar
iscf10kt_r0f1,1,1,0.25,2512,6884,1.0,0,7,1.0
iscf10kt_r0f1,1,2,0.25,2545,6919,1.0,0,7,1.0
iscf10kt_r0f1,1,3,0.25,2567,6904,1.0,0,7,1.0
iscf10kt_r0f1,1,4,0.25,2602,7038,1.0,0,7,1.0
iscf10kt_r0f1,1,6,0.25,2652,7095,1.0,0,7,1.0
iscf10kt_r0f1,1,1,0.5,2512,7165,1.0,0,7,1.0
iscf10kt_r0f1,1,2,0.5,2545,7210,1.0,0,7,1.0
iscf10kt_r0f1,1,3,0.5,2567,7204,1.0,0,7,1.0
iscf10kt_r0f1,1,4,0.5,2602,7314,1.0,0,7,1.0
iscf10kt_r0f1,1,6,0.5,2652,7315,1.0,0,7,1.0
iscf10kt_r0f1,1,1,1.0,2512,7476,1.0,0,7,1.0
iscf10kt_r0f1,1,2,1.0,2545,7521,1.0,0,7,1.0
iscf10kt_r0f1,1,3,1.0,2567,7548,1.0,0,7,1.0
iscf10kt_r0f1,1,4,1.0,2602,7608,1.0,0,7,1.0
iscf10kt_r0f1,1,6,1.0,2652,7555,1.0,0,7,1.0
iscf10kt_r0f1,1,1,2.0,2512,7645,1.0,0,7,1.0
iscf10kt_r0f1,1,2,2.0,2545,7684,1.0,0,7,1.0
iscf10kt_r0f1,1,3,2.0,2567,7655,1.0,0,7,1.0
iscf10kt_r0f1,1,4,2.0,2602,7720,1.0,0,7,1.0
iscf10kt_r0f1,1,6,2.0,2652,7697,1.0,0,7,1.0
iscf10kt_r0f2,2,1,0.0,2532,4720,1.0,0,4,1.0
iscf10kt_r0f2,2,2,0.0,2556,4691,1.0,0,4,1.0
iscf10kt_r0f2,2,3,0.0,2576,4832,1.0,0,3,1.0
iscf10kt_r0f2,2,4,0.0,2575,4794,1.0,0,5,1.0
iscf10kt_r0f2,2,6,0.0,2739,5065,1.0,0,5,1.0
iscf10kt_r0f2,2,1,0.25,2532,5158,1.0,0,4,1.0
iscf10kt_r0f2,2,2,0.25,2556,5175,1.0,0,4,1.0
iscf10kt_r0f2,2,3,0.25,2576,5226,1.0,0,3,1.0
iscf10kt_r0f2,2,4,0.25,2575,5191,1.0,0,5,1.0
iscf10kt_r0f2,2,6,0.25,2739,5429,1.0,0,5,1.0
iscf10kt_r0f2,2,1,0.5,2532,5476,1.0,0,4,1.0
iscf10kt_r0f2,2,2,0.5,2556,5443,1.0,0,4,1.0
iscf10kt_r0f2,2,3,0.5,2576,5510,1.0,0,3,1.0
iscf10kt_r0f2,2,4,0.5,2575,5485,1.0,0,5,1.0
iscf10kt_r0f2,2,6,0.5,2739,5586,1.0,0,5,1.0
iscf10kt_r0f2,2,1,1.0,2532,5696,1.0,0,4,1.0
iscf10kt_r0f2,2,2,1.0,2556,5662,1.0,0,4,1.0
iscf10kt_r0f2,2,3,1.0,2576,5714,1.0,0,3,1.0
iscf10kt_r0f2,2,4,1.0,2575,5690,1.0,0,5,1.0
iscf10kt_r0f2,2,6,1.0,2739,5745,1.0,0,5,1.0
iscf10kt_r0f2,2,1,2.0,2532,5829,1.0,0,4,1.0
iscf10kt_r0f2,2,2,2.0,2556,5790,1.0,0,4,1.0
iscf10kt_r0f2,2,3,2.0,2576,5847,1.0,0,3,1.0
iscf10kt_r0f2,2,4,2.0,2575,5828,1.0,0,5,1.0
iscf10kt_r0f2,2,6,2.0,2739,5861,1.0,0,5,1.0
iscf10kt_r0f3,3,1,0.0,2489,3201,1.0,0,3,1.0
iscf10kt_r0f3,3,2,0.0,2520,3162,1.0,0,3,1.0
iscf10kt_r0f3,3,3,0.0,2506,3178,1.0,0,3,1.0
iscf10kt_r0f3,3,4,0.0,2570,3186,1.0,0,2,1.0
iscf10kt_r0f3,3,6,0.0,2514,3239,1.0,0,2,1.0
iscf10kt_r0f3,3,1,0.25,2489,3513,1.0,0,3,1.0
iscf10kt_r0f3,3,2,0.25,2520,3465,1.0,0,3,1.0
iscf10kt_r0f3,3,3,0.25,2506,3478,1.0,0,3,1.0
iscf10kt_r0f3,3,4,0.25,2570,3480,1.0,0,2,1.0
iscf10kt_r0f3,3,6,0.25,2514,3565,1.0,0,2,1.0
iscf10kt_r0f3,3,1,0.5,2489,3693,1.0,0,3,1.0
iscf10kt_r0f3,3,2,0.5,2520,3670,1.0,0,3,1.0
iscf10kt_r0f3,3,3,0.5,2506,3661,1.0,0,3,1.0
iscf10kt_r0f3,3,4,0.5,2570,3659,1.0,0,2,1.0
iscf10kt_r0f3,3,6,0.5,2514,3730,1.0,0,2,1.0
iscf10kt_r0f3,3,1,1.0,2489,3842,1.0,0,3,1.0
iscf10kt_r0f3,3,2,1.0,2520,3831,1.0,0,3,1.0
iscf10kt_r0f3,3,3,1.0,2506,3800,1.0,0,3,1.0
iscf10kt_r0f3,3,4,1.0,2570,3788,1.0,0,2,1.0
iscf10kt_r0f3,3,6,1.0,2514,3852,1.0,0,2,1.0
iscf10kt_r0f3,3,1,2.0,2489,3910,1.0,0,3,1.0
iscf10kt_r0f3,3,2,2.0,2520,3888,1.0,0,3,1.0
iscf10kt_r0f3,3,3,2.0,2506,3920,1.0,0,3,1.0
iscf10kt_r0f3,3,4,2.0,2570,3888,1.0,0,2,1.0
iscf10kt_r0f3,3,6,2.0,2514,3927,1.0,0,2,1.0
iscf10kt_r0f4,4,1,0.0,2487,1608,1.0,0,1,1.0
iscf10kt_r0f4,4,2,0.0,2515,1700,1.0,0,2,1.0
iscf10kt_r0f4,4,3,0.0,2583,1641,1.0,0,1,1.0
iscf10kt_r0f4,4,4,0.0,2513,1666,1.0,0,1,1.0
iscf10kt_r0f4,4,6,0.0,2613,1699,1.0,0,1,1.0
iscf10kt_r0f4,4,1,0.25,2487,1828,1.0,0,1,1.0
iscf10kt_r0f4,4,2,0.25,2515,1861,1.0,0,2,1.0
iscf10kt_r0f4,4,3,0.25,2583,1835,1.0,0,1,1.0
iscf10kt_r0f4,4,4,0.25,2513,1843,1.0,0,1,1.0
iscf10kt_r0f4,4,6,0.25,2613,1878,1.0,0,1,1.0
iscf10kt_r0f4,4,1,0.5,2487,1969,1.0,0,1,1.0
iscf10kt_r0f4,4,2,0.5,2515,1954,1.0,0,2,1.0
iscf10kt_r0f4,4,3,0.5,2583,1935,1.0,0,1,1.0
iscf10kt_r0f4,4,4,0.5,2513,1932,1.0,0,1,1.0
iscf10kt_r0f4,4,6,0.5,2613,1983,1.0,0,1,1.0
iscf10kt_r0f4,4,1,1.0,2487,2054,1.0,0,1,1.0
iscf10kt_r0f4,4,2,1.0,2515,2027,1.0,0,2,1.0
iscf10kt_r0f4,4,3,1.0,2583,2006,1.0,0,1,1.0
iscf10kt_r0f4,4,4,1.0,2513,2007,1.0,0,1,1.0
iscf10kt_r0f4,4,6,1.0,2613,2055,1.0,0,1,1.0
iscf10kt_r0f4,4,1,2.0,2487,2063,1.0,0,1,1.0
iscf10kt_r0f4,4,2,2.0,2515,2024,1.0,0,2,1.0
iscf10kt_r0f4,4,3,2.0,2583,2029,1.0,0,1,1.0
iscf10kt_r0f4,4,4,2.0,2513,2018,1.0,0,1,1.0
iscf10kt_r0f4,4,6,2.0,2613,2060,1.0,0,1,1.0
