size_n,n_stations,zeta,instance_seed,split,config_id,beta,alpha,hash_seed,min_freq_preproc,min_freq,ratio_to_keep,mnoppc,visits,time_s,cap_broken,wl_broken,max_wl,time_capacity,max_overload_ratio,n_pstar,n_pairs_kept,n_corr_communities,n_assigned,community_size_max,status
500,5,100,2005,tuning,beta40,40,0.4,0,5.0,10.0,0.1,40.0,90380.0,23.57925796508789,0.0,0.0,54905.0,54910.0,0.9999089419049354,500.0,481.0,21.0,500.0,40.0,OK
500,5,100,2005,tuning,beta50,50,0.5,0,5.0,10.0,0.1,50.0,89897.0,23.859782457351685,0.0,0.0,54671.0,54910.0,0.9956474230559097,500.0,481.0,21.0,500.0,50.0,OK
500,5,100,2005,tuning,beta75,75,0.75,0,5.0,10.0,0.1,75.0,92740.0,26.363362073898315,0.0,0.0,54901.0,54910.0,0.9998360954288836,500.0,481.0,17.0,500.0,75.0,OK
500,5,100,2005,tuning,beta100,100,1.0,0,5.0,10.0,0.1,100.0,93261.0,24.61416506767273,0.0,0.0,54855.0,54910.0,0.9989983609542888,500.0,481.0,19.0,500.0,100.0,OK
500,5,100,2005,tuning,beta15,15,0.15,1,5.0,10.0,0.1,15.0,90619.0,23.66410493850708,0.0,0.0,54910.0,54910.0,1.0,500.0,481.0,36.0,500.0,15.0,OK
500,5,100,2005,tuning,beta15,15,0.15,2,5.0,10.0,0.1,15.0,90619.0,23.837303161621094,0.0,0.0,54910.0,54910.0,1.0,500.0,481.0,36.0,500.0,15.0,OK
500,5,100,2010,test,beta2,2,0.02,0,5.0,10.0,0.1,2.0,91245.0,20.95389485359192,0.0,0.0,50923.0,51112.0,0.996302238221944,500.0,331.0,75.0,500.0,2.0,OK
500,5,100,2010,test,beta3,3,0.03,0,5.0,10.0,0.1,3.0,88264.0,20.92941403388977,0.0,0.0,50691.0,51112.0,0.9917631867271873,500.0,331.0,59.0,500.0,3.0,OK
500,5,100,2010,test,beta5,5,0.05,0,5.0,10.0,0.1,5.0,85578.0,20.922959327697754,0.0,0.0,50735.0,51112.0,0.9926240413210206,500.0,331.0,45.0,500.0,5.0,OK
500,5,100,2010,test,beta8,8,0.08,0,5.0,10.0,0.1,8.0,84520.0,20.707786560058594,0.0,0.0,48360.0,51112.0,0.9461574581311629,500.0,331.0,38.0,500.0,8.0,OK
500,5,100,2010,test,beta10,10,0.1,0,5.0,10.0,0.1,10.0,84242.0,20.563295364379883,0.0,0.0,49622.0,51112.0,0.9708483330724683,500.0,331.0,34.0,500.0,10.0,OK
500,5,100,2010,test,beta12,12,0.12,0,5.0,10.0,0.1,12.0,83360.0,20.624489545822144,0.0,0.0,50672.0,51112.0,0.9913914540616685,500.0,331.0,34.0,500.0,12.0,OK
500,5,100,2010,test,beta15,15,0.15,0,5.0,10.0,0.1,15.0,82514.0,22.262309551239014,0.0,0.0,51112.0,51112.0,1.0,500.0,331.0,29.0,500.0,15.0,OK
500,5,100,2010,test,beta18,18,0.18,0,5.0,10.0,0.1,18.0,81577.0,22.373005390167236,0.0,0.0,50909.0,51112.0,0.996028329942088,500.0,331.0,26.0,500.0,18.0,OK
500,5,100,2010,test,beta20,20,0.2,0,5.0,10.0,0.1,20.0,82602.0,22.636983156204224,0.0,0.0,51112.0,51112.0,1.0,500.0,331.0,24.0,500.0,20.0,OK
500,5,100,2010,test,beta25,25,0.25,0,5.0,10.0,0.1,25.0,81864.0,23.34193992614746,0.0,0.0,51073.0,51112.0,0.9992369697918297,500.0,331.0,23.0,500.0,25.0,OK
500,5,100,2010,test,beta30,30,0.3,0,5.0,10.0,0.1,30.0,80875.0,22.58494544029236,0.0,0.0,50836.0,51112.0,0.9946000939114102,500.0,331.0,21.0,500.0,30.0,OK
500,5,100,2010,test,beta40,40,0.4,0,5.0,10.0,0.1,40.0,81518.0,24.15263557434082,0.0,0.0,51112.0,51112.0,1.0,500.0,331.0,20.0,500.0,40.0,OK
500,5,100,2010,test,beta50,50,0.5,0,5.0,10.0,0.1,50.0,81122.0,22.85499119758606,0.0,0.0,51112.0,51112.0,1.0,500.0,331.0,20.0,500.0,50.0,OK
500,5,100,2010,test,beta75,75,0.75,0,5.0,10.0,0.1,75.0,81409.0,23.782116889953613,0.0,0.0,50960.0,51112.0,0.9970261386758491,500.0,331.0,20.0,500.0,75.0,OK
500,5,100,2010,test,beta100,100,1.0,0,5.0,10.0,0.1,100.0,82906.0,25.813185691833496,0.0,0.0,50896.0,51112.0,0.9957739865393646,500.0,331.0,20.0,500.0,100.0,OK
500,5,100,2010,test,beta15,15,0.15,1,5.0,10.0,0.1,15.0,82514.0,22.375540018081665,0.0,0.0,51112.0,51112.0,1.0,500.0,331.0,29.0,500.0,15.0,OK
500,5,100,2010,test,beta15,15,0.15,2,5.0,10.0,0.1,15.0,82514.0,22.054296255111694,0.0,0.0,51112.0,51112.0,1.0,500.0,331.0,29.0,500.0,15.0,OK
500,10,50,2005,tuning,beta2,2,0.04,0,5.0,10.0,0.1,2.0,140463.0,22.340167999267578,0.0,0.0,27410.0,27455.0,0.9983609542888363,500.0,481.0,100.0,500.0,2.0,OK
500,10,50,2005,tuning,beta3,3,0.06,0,5.0,10.0,0.1,3.0,133446.0,23.630074501037598,0.0,0.0,27390.0,27455.0,0.9976324895283191,500.0,481.0,76.0,500.0,3.0,OK
500,10,50,2005,tuning,beta5,5,0.1,0,5.0,10.0,0.1,5.0,127127.0,26.742855548858643,0.0,0.0,27322.0,27455.0,0.9951557093425606,500.0,481.0,58.0,500.0,5.0,OK
500,10,50,2005,tuning,beta8,8,0.16,0,5.0,10.0,0.1,8.0,123822.0,27.828912258148193,0.0,0.0,27442.0,27455.0,0.9995264979056638,500.0,481.0,43.0,500.0,8.0,OK
500,10,50,2005,tuning,beta10,10,0.2,0,5.0,10.0,0.1,10.0,125319.0,28.42281985282898,0.0,0.0,27435.0,27455.0,0.9992715352394828,500.0,481.0,37.0,500.0,10.0,OK
500,10,50,2005,tuning,beta12,12,0.24,0,5.0,10.0,0.1,12.0,124347.0,27.078822374343872,0.0,0.0,27446.0,27455.0,0.9996721908577673,500.0,481.0,36.0,500.0,12.0,OK
500,10,50,2005,tuning,beta15,15,0.3,0,5.0,10.0,0.1,15.0,125585.0,29.079023361206055,0.0,0.0,27384.0,27455.0,0.9974139501001639,500.0,481.0,36.0,500.0,15.0,OK
500,10,50,2005,tuning,beta18,18,0.36,0,5.0,10.0,0.1,18.0,123927.0,27.369609355926514,0.0,0.0,27454.0,27455.0,0.9999635767619741,500.0,481.0,29.0,500.0,18.0,OK
500,10,50,2005,tuning,beta20,20,0.4,0,5.0,10.0,0.1,20.0,123598.0,26.468332290649414,0.0,0.0,27455.0,27455.0,1.0,500.0,481.0,28.0,500.0,20.0,OK
500,10,50,2005,tuning,beta25,25,0.5,0,5.0,10.0,0.1,25.0,123187.0,26.185690879821777,0.0,0.0,27455.0,27455.0,1.0,500.0,481.0,26.0,500.0,25.0,OK
500,10,50,2005,tuning,beta30,30,0.6,0,5.0,10.0,0.1,30.0,122506.0,28.74158763885498,0.0,0.0,27455.0,27455.0,1.0,500.0,481.0,22.0,500.0,30.0,OK
500,10,50,2005,tuning,beta40,40,0.8,0,5.0,10.0,0.1,40.0,126075.0,33.26098966598511,0.0,0.0,27455.0,27455.0,1.0,500.0,481.0,21.0,500.0,40.0,OK
500,10,50,2005,tuning,beta50,50,1.0,0,5.0,10.0,0.1,50.0,126130.0,30.905741453170776,0.0,0.0,27455.0,27455.0,1.0,500.0,481.0,21.0,500.0,50.0,OK
500,10,50,2010,test,beta2,2,0.04,0,5.0,10.0,0.1,2.0,126253.0,22.156959533691406,0.0,0.0,25548.0,25556.0,0.9996869619658788,500.0,331.0,75.0,500.0,2.0,OK
500,10,50,2010,test,beta3,3,0.06,0,5.0,10.0,0.1,3.0,122101.0,20.985108137130737,0.0,0.0,25475.0,25556.0,0.9968304899045234,500.0,331.0,59.0,500.0,3.0,OK
500,10,50,2010,test,beta5,5,0.1,0,5.0,10.0,0.1,5.0,116210.0,21.094583749771118,0.0,0.0,25377.0,25556.0,0.9929957739865394,500.0,331.0,45.0,500.0,5.0,OK
500,10,50,2010,test,beta8,8,0.16,0,5.0,10.0,0.1,8.0,114341.0,24.584884881973267,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,38.0,500.0,8.0,OK
500,10,50,2010,test,beta10,10,0.2,0,5.0,10.0,0.1,10.0,112817.0,23.50083303451538,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,34.0,500.0,10.0,OK
500,10,50,2010,test,beta12,12,0.24,0,5.0,10.0,0.1,12.0,113876.0,25.253835678100586,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,34.0,500.0,12.0,OK
500,10,50,2010,test,beta15,15,0.3,0,5.0,10.0,0.1,15.0,113700.0,26.67057752609253,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,29.0,500.0,15.0,OK
500,10,50,2010,test,beta18,18,0.36,0,5.0,10.0,0.1,18.0,113533.0,26.37259268760681,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,26.0,500.0,18.0,OK
500,10,50,2010,test,beta20,20,0.4,0,5.0,10.0,0.1,20.0,112239.0,26.53584933280945,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,24.0,500.0,20.0,OK
500,10,50,2010,test,beta25,25,0.5,0,5.0,10.0,0.1,25.0,111507.0,28.70079278945923,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,23.0,500.0,25.0,OK
500,10,50,2010,test,beta30,30,0.6,0,5.0,10.0,0.1,30.0,112826.0,28.102684259414673,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,21.0,500.0,30.0,OK
500,10,50,2010,test,beta40,40,0.8,0,5.0,10.0,0.1,40.0,112885.0,28.348578691482544,0.0,0.0,25556.0,25556.0,1.0,500.0,331.0,20.0,500.0,40.0,OK
500,10,50,2010,test,beta50,50,1.0,0,5.0,10.0,0.1,50.0,113061.0,29.61071491241455,0.0,0.0,25542.0,25556.0,0.999452183440288,500.0,331.0,20.0,500.0,50.0,OK
500,20,25,2005,tuning,beta2,2,0.08,0,5.0,10.0,0.1,2.0,167849.0,22.9470477104187,0.0,0.0,13728.0,13728.0,1.0,500.0,481.0,100.0,500.0,2.0,OK
500,20,25,2005,tuning,beta3,3,0.12,0,5.0,10.0,0.1,3.0,161065.0,23.056673049926758,0.0,0.0,13728.0,13728.0,1.0,500.0,481.0,76.0,500.0,3.0,OK
500,20,25,2005,tuning,beta5,5,0.2,0,5.0,10.0,0.1,5.0,154101.0,24.266567707061768,0.0,0.0,13704.0,13728.0,0.9982517482517482,500.0,481.0,58.0,500.0,5.0,OK
500,20,25,2005,tuning,beta8,8,0.32,0,5.0,10.0,0.1,8.0,152213.0,24.78190803527832,0.0,0.0,13728.0,13728.0,1.0,500.0,481.0,43.0,500.0,8.0,OK
500,20,25,2005,tuning,beta10,10,0.4,0,5.0,10.0,0.1,10.0,150641.0,25.470568656921387,0.0,0.0,13728.0,13728.0,1.0,500.0,481.0,37.0,500.0,10.0,OK
500,20,25,2005,tuning,beta12,12,0.48,0,5.0,10.0,0.1,12.0,149458.0,23.542118787765503,0.0,0.0,13719.0,13728.0,0.9993444055944056,500.0,481.0,36.0,500.0,12.0,OK
500,20,25,2005,tuning,beta15,15,0.6,0,5.0,10.0,0.1,15.0,149149.0,26.06363296508789,0.0,0.0,13724.0,13728.0,0.9997086247086248,500.0,481.0,36.0,500.0,15.0,OK
500,20,25,2005,tuning,beta18,18,0.72,0,5.0,10.0,0.1,18.0,150421.0,26.735769271850586,0.0,0.0,13728.0,13728.0,1.0,500.0,481.0,29.0,500.0,18.0,OK
500,20,25,2005,tuning,beta20,20,0.8,0,5.0,10.0,0.1,20.0,153342.0,27.723837852478027,0.0,0.0,13728.0,13728.0,1.0,500.0,481.0,28.0,500.0,20.0,OK
500,20,25,2005,tuning,beta25,25,1.0,0,5.0,10.0,0.1,25.0,154382.0,27.020748138427734,0.0,0.0,13728.0,13728.0,1.0,500.0,481.0,26.0,500.0,25.0,OK
500,20,25,2010,test,beta2,2,0.08,0,5.0,10.0,0.1,2.0,154128.0,21.165449857711792,0.0,0.0,12775.0,12778.0,0.9997652214744092,500.0,331.0,75.0,500.0,2.0,OK
500,20,25,2010,test,beta3,3,0.12,0,5.0,10.0,0.1,3.0,146917.0,22.094802618026733,0.0,0.0,12778.0,12778.0,1.0,500.0,331.0,59.0,500.0,3.0,OK
500,20,25,2010,test,beta5,5,0.2,0,5.0,10.0,0.1,5.0,142312.0,22.36091899871826,0.0,0.0,12778.0,12778.0,1.0,500.0,331.0,45.0,500.0,5.0,OK
500,20,25,2010,test,beta8,8,0.32,0,5.0,10.0,0.1,8.0,136747.0,22.110188245773315,0.0,0.0,12778.0,12778.0,1.0,500.0,331.0,38.0,500.0,8.0,OK
500,20,25,2010,test,beta10,10,0.4,0,5.0,10.0,0.1,10.0,139311.0,23.39284110069275,0.0,0.0,12778.0,12778.0,1.0,500.0,331.0,34.0,500.0,10.0,OK
500,20,25,2010,test,beta12,12,0.48,0,5.0,10.0,0.1,12.0,136114.0,23.51642870903015,0.0,0.0,12778.0,12778.0,1.0,500.0,331.0,34.0,500.0,12.0,OK
500,20,25,2010,test,beta15,15,0.6,0,5.0,10.0,0.1,15.0,135584.0,24.990873098373413,0.0,0.0,12778.0,12778.0,1.0,500.0,331.0,29.0,500.0,15.0,OK
500,20,25,2010,test,beta18,18,0.72,0,5.0,10.0,0.1,18.0,135466.0,24.891499757766724,0.0,0.0,12778.0,12778.0,1.0,500.0,331.0,26.0,500.0,18.0,OK
500,20,25,2010,test,beta20,20,0.8,0,5.0,10.0,0.1,20.0,136653.0,24.90714454650879,0.0,0.0,12778.0,12778.0,1.0,500.0,331.0,24.0,500.0,20.0,OK
500,20,25,2010,test,beta25,25,1.0,0,5.0,10.0,0.1,25.0,141504.0,23.72825026512146,0.0,0.0,12777.0,12778.0,0.9999217404914698,500.0,331.0,23.0,500.0,25.0,OK
500,25,20,2005,tuning,beta2,2,0.1,0,5.0,10.0,0.1,2.0,174807.0,23.134106636047363,0.0,0.0,10925.0,10982.0,0.9948096885813149,500.0,481.0,100.0,500.0,2.0,OK
500,25,20,2005,tuning,beta3,3,0.15,0,5.0,10.0,0.1,3.0,169821.0,22.855838775634766,0.0,0.0,10969.0,10982.0,0.9988162447641595,500.0,481.0,76.0,500.0,3.0,OK
500,25,20,2005,tuning,beta5,5,0.25,0,5.0,10.0,0.1,5.0,163260.0,23.897804021835327,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,58.0,500.0,5.0,OK
500,25,20,2005,tuning,beta8,8,0.4,0,5.0,10.0,0.1,8.0,157480.0,23.37562608718872,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,43.0,500.0,8.0,OK
500,25,20,2005,tuning,beta10,10,0.5,0,5.0,10.0,0.1,10.0,157978.0,24.254973888397217,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,37.0,500.0,10.0,OK
500,25,20,2005,tuning,beta12,12,0.6,0,5.0,10.0,0.1,12.0,158569.0,25.532598733901978,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,36.0,500.0,12.0,OK
500,25,20,2005,tuning,beta15,15,0.75,0,5.0,10.0,0.1,15.0,160133.0,26.594607830047607,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,36.0,500.0,15.0,OK
500,25,20,2005,tuning,beta18,18,0.9,0,5.0,10.0,0.1,18.0,161422.0,26.813627243041992,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,29.0,500.0,18.0,OK
500,25,20,2005,tuning,beta20,20,1.0,0,5.0,10.0,0.1,20.0,160198.0,26.03886365890503,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,28.0,500.0,20.0,OK
500,25,20,2005,tuning,beta15,15,0.75,1,5.0,10.0,0.1,15.0,160133.0,26.406044960021973,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,36.0,500.0,15.0,OK
500,25,20,2005,tuning,beta15,15,0.75,2,5.0,10.0,0.1,15.0,160133.0,26.53587532043457,0.0,0.0,10982.0,10982.0,1.0,500.0,481.0,36.0,500.0,15.0,OK
500,25,20,2010,test,beta2,2,0.1,0,5.0,10.0,0.1,2.0,160566.0,21.05029606819153,0.0,0.0,10212.0,10223.0,0.9989239949134305,500.0,331.0,75.0,500.0,2.0,OK
500,25,20,2010,test,beta3,3,0.15,0,5.0,10.0,0.1,3.0,153614.0,21.852203130722046,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,59.0,500.0,3.0,OK
500,25,20,2010,test,beta5,5,0.25,0,5.0,10.0,0.1,5.0,146016.0,22.00022268295288,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,45.0,500.0,5.0,OK
500,25,20,2010,test,beta8,8,0.4,0,5.0,10.0,0.1,8.0,145185.0,22.8432936668396,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,38.0,500.0,8.0,OK
500,25,20,2010,test,beta10,10,0.5,0,5.0,10.0,0.1,10.0,146571.0,23.973426818847656,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,34.0,500.0,10.0,OK
500,25,20,2010,test,beta12,12,0.6,0,5.0,10.0,0.1,12.0,145864.0,24.191691398620605,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,34.0,500.0,12.0,OK
500,25,20,2010,test,beta15,15,0.75,0,5.0,10.0,0.1,15.0,149469.0,25.0161190032959,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,29.0,500.0,15.0,OK
500,25,20,2010,test,beta18,18,0.9,0,5.0,10.0,0.1,18.0,149889.0,24.554423809051514,0.0,0.0,10222.0,10223.0,0.9999021813557664,500.0,331.0,26.0,500.0,18.0,OK
500,25,20,2010,test,beta20,20,1.0,0,5.0,10.0,0.1,20.0,146205.0,23.416362285614014,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,24.0,500.0,20.0,OK
500,25,20,2010,test,beta15,15,0.75,1,5.0,10.0,0.1,15.0,149469.0,24.687718391418457,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,29.0,500.0,15.0,OK
500,25,20,2010,test,beta15,15,0.75,2,5.0,10.0,0.1,15.0,149469.0,24.984816789627075,0.0,0.0,10223.0,10223.0,1.0,500.0,331.0,29.0,500.0,15.0,OK
1000,10,100,2005,tuning,beta2,2,0.02,0,10.0,20.0,0.1,2.0,202354.0,32.39109539985657,0.0,0.0,39063.0,39160.0,0.9975229826353422,1000.0,866.0,192.0,1000.0,2.0,OK
1000,10,100,2005,tuning,beta3,3,0.03,0,10.0,20.0,0.1,3.0,195128.0,31.772350549697876,0.0,0.0,38849.0,39160.0,0.9920582226762003,1000.0,866.0,149.0,1000.0,3.0,OK
1000,10,100,2005,tuning,beta5,5,0.05,0,10.0,20.0,0.1,5.0,188918.0,32.98930597305298,0.0,0.0,38954.0,39160.0,0.9947395301327886,1000.0,866.0,115.0,1000.0,5.0,OK
1000,10,100,2005,tuning,beta8,8,0.08,0,10.0,20.0,0.1,8.0,182924.0,33.0945839881897,0.0,0.0,39130.0,39160.0,0.9992339121552605,1000.0,866.0,90.0,1000.0,8.0,OK
1000,10,100,2005,tuning,beta10,10,0.1,0,10.0,20.0,0.1,10.0,182800.0,33.38775086402893,0.0,0.0,39160.0,39160.0,1.0,1000.0,866.0,85.0,1000.0,10.0,OK
1000,10,100,2005,tuning,beta12,12,0.12,0,10.0,20.0,0.1,12.0,180026.0,33.04783344268799,0.0,0.0,39142.0,39160.0,0.9995403472931563,1000.0,866.0,80.0,1000.0,12.0,OK
1000,10,100,2005,tuning,beta15,15,0.15,0,10.0,20.0,0.1,15.0,179902.0,38.356658697128296,0.0,0.0,39160.0,39160.0,1.0,1000.0,866.0,70.0,1000.0,15.0,OK
1000,10,100,2005,tuning,beta18,18,0.18,0,10.0,20.0,0.1,18.0,178597.0,39.81362986564636,0.0,0.0,39127.0,39160.0,0.9991573033707866,1000.0,866.0,67.0,1000.0,18.0,OK
1000,10,100,2005,tuning,beta20,20,0.2,0,10.0,20.0,0.1,20.0,177964.0,36.20244812965393,0.0,0.0,39138.0,39160.0,0.999438202247191,1000.0,866.0,63.0,1000.0,20.0,OK
1000,10,100,2005,tuning,beta25,25,0.25,0,10.0,20.0,0.1,25.0,179828.0,38.15163993835449,0.0,0.0,39160.0,39160.0,1.0,1000.0,866.0,64.0,1000.0,25.0,OK
1000,10,100,2005,tuning,beta30,30,0.3,0,10.0,20.0,0.1,30.0,178891.0,38.39348840713501,0.0,0.0,39160.0,39160.0,1.0,1000.0,866.0,57.0,1000.0,30.0,OK
1000,10,100,2005,tuning,beta40,40,0.4,0,10.0,20.0,0.1,40.0,177939.0,38.33286118507385,0.0,0.0,39127.0,39160.0,0.9991573033707866,1000.0,866.0,58.0,1000.0,40.0,OK
1000,10,100,2005,tuning,beta50,50,0.5,0,10.0,20.0,0.1,50.0,178351.0,41.55316686630249,0.0,0.0,39160.0,39160.0,1.0,1000.0,866.0,54.0,1000.0,50.0,OK
1000,10,100,2005,tuning,beta75,75,0.75,0,10.0,20.0,0.1,75.0,179893.0,45.173372745513916,0.0,0.0,39159.0,39160.0,0.9999744637385087,1000.0,866.0,47.0,1000.0,75.0,OK
1000,10,100,2005,tuning,beta100,100,1.0,0,10.0,20.0,0.1,100.0,183830.0,46.485310554504395,0.0,0.0,39158.0,39160.0,0.9999489274770174,1000.0,866.0,47.0,1000.0,100.0,OK
1000,10,100,2010,test,beta2,2,0.02,0,10.0,20.0,0.1,2.0,202077.0,31.954173803329468,0.0,0.0,39333.0,39420.0,0.99779299847793,1000.0,616.0,147.0,1000.0,2.0,OK
1000,10,100,2010,test,beta3,3,0.03,0,10.0,20.0,0.1,3.0,190387.0,33.21997594833374,0.0,0.0,39337.0,39420.0,0.997894469812278,1000.0,616.0,113.0,1000.0,3.0,OK
1000,10,100,2010,test,beta5,5,0.05,0,10.0,20.0,0.1,5.0,182383.0,40.49834942817688,0.0,0.0,39412.0,39420.0,0.9997970573313039,1000.0,616.0,88.0,1000.0,5.0,OK
1000,10,100,2010,test,beta8,8,0.08,0,10.0,20.0,0.1,8.0,177093.0,36.6416232585907,0.0,0.0,39412.0,39420.0,0.9997970573313039,1000.0,616.0,70.0,1000.0,8.0,OK
1000,10,100,2010,test,beta10,10,0.1,0,10.0,20.0,0.1,10.0,175840.0,42.701167821884155,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,65.0,1000.0,10.0,OK
1000,10,100,2010,test,beta12,12,0.12,0,10.0,20.0,0.1,12.0,174053.0,45.07945203781128,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,61.0,1000.0,12.0,OK
1000,10,100,2010,test,beta15,15,0.15,0,10.0,20.0,0.1,15.0,174487.0,42.60825061798096,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,58.0,1000.0,15.0,OK
1000,10,100,2010,test,beta18,18,0.18,0,10.0,20.0,0.1,18.0,174679.0,41.0139524936676,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,55.0,1000.0,18.0,OK
1000,10,100,2010,test,beta20,20,0.2,0,10.0,20.0,0.1,20.0,175691.0,41.33748960494995,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,54.0,1000.0,20.0,OK
1000,10,100,2010,test,beta25,25,0.25,0,10.0,20.0,0.1,25.0,173949.0,50.485615253448486,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,53.0,1000.0,25.0,OK
1000,10,100,2010,test,beta30,30,0.3,0,10.0,20.0,0.1,30.0,175780.0,50.001731872558594,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,52.0,1000.0,30.0,OK
1000,10,100,2010,test,beta40,40,0.4,0,10.0,20.0,0.1,40.0,174166.0,45.76125931739807,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,52.0,1000.0,40.0,OK
1000,10,100,2010,test,beta50,50,0.5,0,10.0,20.0,0.1,50.0,173919.0,47.71604108810425,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,52.0,1000.0,50.0,OK
1000,10,100,2010,test,beta75,75,0.75,0,10.0,20.0,0.1,75.0,176392.0,39.32930612564087,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,46.0,1000.0,75.0,OK
1000,10,100,2010,test,beta100,100,1.0,0,10.0,20.0,0.1,100.0,175782.0,49.73606061935425,0.0,0.0,39420.0,39420.0,1.0,1000.0,616.0,46.0,1000.0,100.0,OK
1000,20,50,2005,tuning,beta2,2,0.04,0,10.0,20.0,0.1,2.0,244401.0,34.074609994888306,0.0,0.0,19580.0,19580.0,1.0,1000.0,866.0,192.0,1000.0,2.0,OK
1000,20,50,2005,tuning,beta3,3,0.06,0,10.0,20.0,0.1,3.0,231952.0,35.81340217590332,0.0,0.0,19580.0,19580.0,1.0,1000.0,866.0,149.0,1000.0,3.0,OK
1000,20,50,2005,tuning,beta5,5,0.1,0,10.0,20.0,0.1,5.0,223275.0,43.66628360748291,0.0,0.0,19580.0,19580.0,1.0,1000.0,866.0,115.0,1000.0,5.0,OK
