PRODUCT_ID;CATEGORY;POPULARITY
193;3;246
194;12;522
195;18;667
196;18;402
197;5;240
198;15;393
199;13;222
200;12;524
201;5;650
202;7;405
203;18;412
204;15;394
205;18;711
206;15;415
207;10;387
208;18;695
209;10;249
210;10;540
211;9;499
212;0;606
213;2;525
214;12;240
215;5;487
216;12;889
217;2;563
218;14;521
219;11;269
220;3;544
221;1;381
222;15;887
223;1;398
224;11;384
225;5;236
226;8;398
227;17;366
228;13;541
229;9;238
230;4;387
231;5;403
232;13;706
233;19;224
234;5;547
235;14;257
236;5;531
237;9;566
238;1;792
239;10;391
240;18;508
241;2;240
242;8;388
243;16;249
244;1;224
245;10;235
246;16;418
247;16;253
248;7;529
249;16;782
250;19;551
251;17;522
252;0;218
253;10;234
254;3;525
255;19;431
256;19;409
257;7;380
258;8;389
259;7;397
260;14;236
261;16;718
262;15;237
263;19;885
264;18;254
265;3;383
266;13;257
267;16;258
268;11;418
269;11;392
270;3;526
271;1;686
272;12;574
273;5;567
274;1;250
275;13;208
276;12;257
277;4;241
278;2;748
279;15;616
280;6;496
281;1;396
282;12;251
283;16;403
284;8;385
285;0;850
286;16;269
287;14;572
288;6;634
289;9;950
290;1;220
291;9;257
292;16;736
293;15;723
294;2;548
295;11;496
296;4;241
297;6;250
298;13;680
299;12;380
300;6;348
301;9;435
302;2;499
303;3;551
304;18;386
305;14;385
306;5;228
307;16;377
308;10;409
309;15;530
310;13;237
311;2;379
312;14;416
313;15;385
314;19;248
315;14;700
316;6;247
317;8;843
318;9;393
319;7;240
320;11;393
321;19;271
322;1;405
323;9;396
324;9;405
325;13;245
326;17;248
327;8;237
328;3;720
329;6;380
330;2;885
331;14;389
332;0;532
333;9;447
334;16;224
335;19;555
336;11;383
337;2;380
338;11;225
339;8;243
340;12;218
341;18;373
342;1;241
343;9;256
344;9;514
345;15;689
346;3;392
347;0;401
348;1;239
349;7;903
350;2;236
351;6;235
352;14;239
353;16;239
354;1;393
355;7;561
356;15;380
357;17;408
358;16;228
359;18;716
360;19;344
361;17;402
362;18;453
363;6;246
364;5;581
365;19;401
366;9;582
367;6;230
368;16;523
369;4;263
370;1;233
371;15;422
372;3;379
373;11;262
374;8;255
375;15;836
376;2;512
377;13;545
378;7;617
379;1;499
380;19;407
381;4;543
382;4;399
383;19;227
384;15;369
385;9;523
386;11;387
387;9;978
388;0;692
389;16;408
390;19;712
391;17;560
392;8;247
393;13;551
394;7;591
395;12;408
396;11;713
397;18;542
398;14;416
399;9;409
400;10;255
401;6;240
402;7;641
403;1;239
404;19;675
405;19;406
406;1;542
407;13;404
408;12;377
409;11;366
410;10;510
411;3;236
412;7;549
413;5;547
414;10;521
415;6;562
416;0;250
417;13;256
418;4;343
419;2;213
420;4;396
421;1;426
422;9;280
423;2;400
424;12;404
425;11;390
426;16;391
427;2;541
428;13;381
429;12;240
430;16;405
431;15;445
432;7;369
433;18;245
434;9;393
435;17;565
436;19;378
437;9;381
438;0;378
439;8;426
440;19;239
441;16;425
442;2;442
443;18;411
444;2;401
445;19;503
446;19;550
447;0;775
448;13;714
449;11;378
450;12;219
451;1;383
452;13;403
453;6;560
454;19;693
455;6;719
456;19;536
457;12;406
458;4;352
459;14;401
460;11;481
461;10;407
462;7;254
463;6;397
464;9;234
465;3;433
466;5;414
467;12;436
468;15;392
469;19;392
470;3;418
471;0;687
472;16;523
473;10;521
474;19;396
475;17;846
476;5;516
477;6;244
478;0;442
479;19;430
480;1;406
481;19;372
482;13;384
483;3;662
484;18;229
485;0;526
486;6;521
487;16;383
488;2;517
489;0;402
490;5;239
491;12;217
492;7;430
493;1;414
494;16;258
495;6;230
496;4;218
497;12;225
498;5;699
499;7;229
500;7;372
