PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
2070377;823;105000;3.265384615
2070389;836;96250;3.361538462
2070390;716;141750;2.888461538
2070392;487;147000;1.938461538
2070394;591;147000;2.365384615
2070395;883;147000;3.6
2070397;550;171500;2.226923077
2071084;1138;1200000;9.138461538
2071120;507;2098800;2.184615385
2072848;550;782000;2.115384615
2072849;683;1265000;2.626923077
2076993;8483;1897500;42.56153846
2077976;9091;385875;45.41538462
2079794;823;1426920;3.326923077
2079795;927;1336500;3.776923077
2079796;896;2122875;3.526923077
2079797;654;2065500;2.653846154
2079798;557;2581875;2.253846154
2079911;535;1944000;2.157692308
2079912;883;2065500;3.526923077
2079913;922;2065500;3.723076923
2079914;801;2465100;3.226923077
2079915;1483;2524500;5.957692308
2079916;538;3489750;2.188461538
2079917;725;3454500;2.911538462
2079918;637;6204000;2.557692308
2079921;1166;1944000;4.646153846
2079922;2052;2065500;8.242307692
2079923;1879;2088000;7.596153846
2079924;1533;2376000;6.207692308
2083757;798;8512000;3.069230769
2090365;600;1160000;2.369230769
2090366;2413;1764000;9.646153846
2092828;685;1060000;2.753846154
2092829;1128;1147500;4.534615385
2093109;523;20358000;2.7
2097583;342;40950000;2.061538462
2098208;743;1402500;3.665384615
2098470;7382;1895250;38.50384615
2098474;1694;22218750;9.884615385
2098480;1559;14891500;9.392307692
2098521;418;4158000;2.569230769
2100955;1289;3360000;5.1
2100958;537;4256000;2.257692308
2101175;381;44089500;1.969230769
2101547;609;3028200;2.396153846
2101917;845;1170000;3.473076923
2101918;3775;1192500;15.1
2105712;758;2524500;3.053846154
2105718;823;2677500;3.303846154
2105719;1742;2524500;7.076923077
2105851;519;1944000;2.092307692
2105858;792;2524500;3.157692308
2105859;881;2524500;3.576923077
2105870;486;2524500;1.976923077
2105888;688;2524500;5.453846154
2105891;797;1782000;3.215384615
2107707;1239;329000;9.923076923
2107829;714;3700000;3.784615385
2108812;821;14400000;9.376923077
2109823;585;23750000;3.342307692
2109982;4577;50473500;27.66538462
2109983;4311;12480000;22.50384615
2112324;472;326200;1.873076923
2112534;1380;22712500;7.357692308
2112535;385;4305875;4.353846154
2113978;828;2524500;3.353846154
2114053;938;2524500;3.769230769
2115938;475;325125;1.919230769
2117870;883;112500;3.511538462
2117871;636;438750;2.569230769
2117876;964;364500;3.896153846
2117877;749;1270175;5.846153846
2117958;486;112500;1.9
2117965;460;1380625;1.834615385
2118046;506;112500;2.034615385
2118705;534;1380625;2.173076923
2118938;823;10920000;4.719230769
2119053;921;8160750;4.811538462
2119066;1607;9401000;8.884615385
2120339;522;1754500;2.080769231
2120427;402;1462500;1.580769231
2120430;921;2429375;3.723076923
2120431;611;2672672;2.442307692
2121386;557;2887500;4.476923077
2121387;1350;2557500;5.373076923
2121565;635;375000;2.55
2122276;900;856000;3.653846154
2122280;893;864000;3.588461538
2122285;1366;928000;5.5
2122292;397;415520;1.576923077
2122297;511;486000;2.05
2122302;550;477000;2.173076923
2123166;912;808500;3.707692308
2123403;489;1168750;1.896153846
2123406;3154;1602250;12.18461538
2123993;2137;2849000;8.561538462
2123994;399;3059000;1.592307692
2124505;646;11880000;4.911538462
2126539;1223;3168000;5.326923077
2127085;1063;2376000;5.807692308
2131536;1681;40441500;9.369230769
2133673;836;29625000;4.4
2133678;772;33783750;4.207692308
2134608;787;2087250;3.188461538
2134761;1423;40020750;7.426923077
2134929;499;887250;1.965384615
2135020;3054;1352000;12.26153846
2136280;874;916500;3.557692308
2136393;9795;852000;45.6
2136396;29552;1218000;155.8615385
2136423;1447;942500;6.476923077
2137034;2063;24608500;11.69615385
2137035;1442;4180000;7.076923077
2142030;998;702000;3.996153846
2142308;336;29328750;1.638461538
2142706;3080;765000;12.35769231
2142770;1100;287000;4.388461538
2142773;1894;273000;7.573076923
2142776;2566;753525;10.22307692
2145815;400;329000;1.588461538
2145833;1013;5785000;4.484615385
2149274;2340;10125;11.02692308
2149989;688;2926000;2.796153846
2150704;5380;919828;21.38846154
2150705;2437;911250;9.773076923
2150706;5501;895700;22.12307692
2150707;3738;929500;15.09615385
2150708;1183;1774500;4.769230769
2150709;478;2522625;1.896153846
2150730;439;1408000;1.734615385
2150735;2031;6074750;8.134615385
2150736;1394;6074750;5.55
2150737;1610;6336000;6.511538462
2150740;460;1706250;1.834615385
2152385;1149;32986800;6.076923077
2152388;428;2059200;1.773076923
2156217;528;1237500;2.134615385
2156219;742;2822400;2.923076923
2156390;894;2866500;3.623076923
2156391;631;2665000;2.592307692
2156393;1001;3003000;4.015384615
2156539;429;14175000;1.788461538
2159250;501;761875;1.992307692
2159252;581;761875;2.361538462
2159254;510;1191175;2.057692308
2159811;511;5520000;2.523076923
2160041;439;34932450;2.388461538
2161954;1392;30612500;7.642307692
2162757;2503;27992250;14.98461538
2162794;3114;13500000;12.68461538
2162910;3262;17128780;16.40384615
2163830;653;2304900;3.242307692
2164256;444;6475000;1.815384615
2164507;501;943800;2.015384615
2167395;431;10500;1.746153846
2168870;916;1100000;3.619230769
2168871;1139;757500;4.557692308
2168874;614;1087500;2.4
2168875;618;1262500;2.457692308
2168887;483;3772000;1.961538462
2172817;530;5040000;2.123076923
2172818;480;4536000;1.923076923
2172819;439;8640000;1.776923077
2172920;503;8580000;2.05
2173256;832;920000;3.334615385
2173257;1144;1728000;4.576923077
2177400;3333;6235000;17.06538462
2177401;4159;17280000;20.95384615
2179075;408;472500;1.884615385
2179720;441;209250;1.746153846
2182583;515;7205750;2.173076923
2183144;774;446250;3.542307692
2183172;834;2359500;4.465384615
2183183;1160;1428000;6.423076923
2184331;2190;21093000;13.16153846
2184332;1829;6210000;9.826923077
2184333;519;20856000;2.742307692
2184368;1969;2576000;7.903846154
2184504;3144;484500;12.60769231
2184505;1362;648000;5.423076923
2184506;423;864000;1.696153846
2184516;2303;810000;9.246153846
2184517;858;648000;3.430769231
2184521;899;648000;3.588461538
2184554;527;648000;2.130769231
2186209;545;68750;2.161538462
2186680;372;2500000;1.942307692
2186917;877;35568000;4.746153846
2190182;1944;1113750;16.03846154
2192594;1794;144000;9.896153846
2194558;362;432450;1.726923077
2198250;474;20441250;2.4
2199761;647;28351125;3.503846154
2200108;641;12080250;2.696153846
2200121;460;12235125;2.115384615
2200125;457;4187125;1.926923077
2200272;735;338000;2.880769231
2200273;363;450000;1.7
2200891;468;67500;1.85
2206617;559;306000;2.261538462
2206619;384;261000;1.565384615
2206730;579;441000;2.357692308
2206734;418;982125;1.646153846
2206737;513;577125;2.076923077
2206738;506;992250;2.003846154
2206745;624;211500;2.507692308
2206746;701;306000;2.857692308
2206747;434;441000;1.742307692
2206751;511;255915;2.057692308
2207028;579;520000;2.342307692
2207450;786;546750;3.173076923
2207452;658;546750;2.915384615
2207454;549;546750;2.188461538
2208484;720;867000;5.946153846
2210799;500;5829200;1.961538462
2212517;415;1134375;3.561538462
2213351;369;11505000;1.788461538
2215476;422;4440000;2.157692308
2215881;698;11115000;3.146153846
2215883;388;41870000;1.957692308
2217418;614;8000000;5.907692308
2218557;338;20856000;1.761538462
2218784;523;2368800;2.361538462
2222126;467;235125;1.865384615
2223823;395;1295000;1.623076923
2227009;2350;5508000;19.16153846
2227740;1805;29328750;9.165384615
2229875;425;7656000;2.161538462
2229876;1361;22218750;6.588461538
2236886;1982;36972000;10.86153846
2238260;405;435750;1.653846154
2238261;380;659850;1.546153846
2238552;695;1569375;2.803846154
2238569;615;625300;2.442307692
2238570;873;1569375;3.511538462
2238589;1150;422500;4.638461538
2238591;426;591500;1.715384615
2238592;497;1569375;2.038461538
2241416;849;12235125;3.769230769
2241983;4397;373500;20.21153846
2241984;459;459000;1.842307692
2241986;810;2472500;3.257692308
2241988;700;4830000;2.85
2241991;2863;656000;11.46538462
2241997;435;2257500;1.738461538
2259032;834;169000;3.365384615
2261172;442;1496000;1.769230769
2261213;780;5500000;3.138461538
2261224;441;122880;1.75
2261258;559;10752000;2.242307692
2262131;3930;1336500;15.78076923
2262683;1383;201250;5.538461538
2267003;1033;32742000;5.923076923
2267010;480;203775;1.930769231
2279301;768;315900;3.107692308
2281311;407;28957500;1.669230769
2287557;929;1365000;4.315384615
2287816;417;2127500;1.665384615
2287819;440;616000;1.765384615
2287822;730;1386000;2.942307692
2289475;751;1625000;7.223076923
3547605;1127;6817200;4.55
