PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
416476;788;4159100;3.734615385
416477;2470;4600000;11.63461538
416489;564;4800000;5.5
416490;1935;4680000;9.576923077
416735;509;861075;2.430769231
416736;704;1305000;6.723076923
416740;565;2128000;2.8
423871;400;2964000;1.957692308
428632;235;23166000;1.561538462
429802;1303;936000;6.292307692
433789;600;250000;2.823076923
434724;2119;55125000;10.12692308
435859;431;519115;2.080769231
435993;958;1900000;4.723076923
436058;401;2681250;3.853846154
2004122;408;2039310;1.930769231
2004123;987;2590000;4.619230769
2004124;742;2435400;3.569230769
2004125;515;2460500;2.523076923
2004126;369;2435400;1.815384615
2004128;860;3290000;4.169230769
2004129;815;2494800;3.946153846
2004150;467;2524500;2.311538462
2004154;408;1992600;1.938461538
2004155;1022;1992600;4.853846154
2004156;1007;2524704;4.930769231
2004157;732;2435400;3.553846154
2004158;395;2524500;1.957692308
2004163;589;2524500;2.903846154
2004164;354;2494648;1.730769231
2004202;345;2524704;1.661538462
2004203;482;2494648;2.265384615
2004208;331;2039310;1.580769231
2005640;508;9642750;2.5
2005641;4973;12936000;23.65769231
2005843;821;4725000;4.096153846
2006089;441;3168000;2.384615385
2006307;765;2275875;3.692307692
2006308;337;3680000;1.619230769
2007056;589;2425500;2.957692308
2007057;6631;2679600;31.06923077
2007059;5693;1563912;26.56538462
2007249;371;1539000;1.903846154
2007710;360;1474875;1.723076923
2014797;319;344400;1.638461538
2015761;3468;3565800;22.36923077
2018131;137;2072000;1.6
2021420;391;31200000;3.284615385
2021422;286;12600000;2.35
2021990;373;260268;1.8
2021997;705;175000;3.365384615
2021998;1669;245000;8.380769231
2021999;590;301000;2.892307692
2022000;350;440000;1.738461538
2022002;492;225000;2.326923077
2022003;2091;112000;10.25384615
2022004;1377;308000;6.803846154
2022005;934;495000;4.530769231
2022008;1423;350000;6.988461538
2022009;1647;440000;8.153846154
2022010;1221;556875;5.992307692
2022012;710;315000;3.423076923
2022013;1040;396000;5.130769231
2022014;1119;550000;5.396153846
2022016;473;525000;4.584615385
2022017;1312;660000;6.434615385
2022018;1203;756250;5.953846154
2022020;407;660000;1.973076923
2022021;496;825000;2.446153846
2022041;341;936000;1.680769231
2022044;482;936000;2.323076923
2022045;504;1260000;2.5
2022049;597;1260000;2.988461538
2022050;350;1584000;1.730769231
2022052;440;1260000;2.115384615
2022053;370;1584000;1.838461538
2022696;1730;1458000;8.4
2022697;5174;1458000;24.71923077
2023994;364;554400;1.561538462
2025582;436;505250;2.173076923
2028875;18360;5227200;147.8307692
2037951;656;569750;3.069230769
2037959;1662;456000;8.207692308
2037960;464;729600;2.080769231
2037961;423;1428375;2.115384615
2038758;335;135000;1.65
2039186;2710;292500;14.13846154
2039195;564;1046500;2.826923077
2039199;889;1812600;4.415384615
2039209;537;2077000;2.703846154
2044213;1096;17064000;7.334615385
2045971;360;3402000;1.823076923
2047741;427;528000;2.1
2051443;445;220000;2.326923077
2052753;837;928125;4.215384615
2053601;559;929500;2.692307692
2055718;169;34078625;1.873076923
2057803;1185;44800;5.565384615
2060870;1620;27992250;7.284615385
2061285;304;37128000;3.9
2061288;155;6670000;1.892307692
2061409;802;3168000;6.115384615
2069955;366;34680000;3.753846154
2070371;706;87500;3.330769231
2070372;738;105000;3.465384615
2070377;708;105000;3.265384615
2070389;679;96250;3.361538462
2070390;574;141750;2.888461538
2070392;410;147000;1.938461538
2070394;494;147000;2.365384615
2070395;717;147000;3.6
2070397;451;171500;2.226923077
2071084;948;1200000;9.138461538
2071120;408;2098800;2.184615385
2072848;462;782000;2.115384615
2072849;572;1265000;2.626923077
2076993;5539;1897500;42.56153846
2077976;5946;385875;45.41538462
2079794;680;1426920;3.326923077
2079795;763;1336500;3.776923077
2079796;728;2122875;3.526923077
2079797;546;2065500;2.653846154
2079798;445;2581875;2.253846154
2079911;455;1944000;2.157692308
2079912;724;2065500;3.526923077
2079913;761;2065500;3.723076923
2079914;663;2465100;3.226923077
2079915;1245;2524500;5.957692308
2079916;442;3489750;2.188461538
2079917;593;3454500;2.911538462
2079918;504;6204000;2.557692308
2079921;954;1944000;4.646153846
2079922;1688;2065500;8.242307692
2079923;1541;2088000;7.596153846
2079924;1228;2376000;6.207692308
2083757;652;8512000;3.069230769
2090365;505;1160000;2.369230769
2090366;2013;1764000;9.646153846
2092828;570;1060000;2.753846154
2092829;947;1147500;4.534615385
2093109;354;20358000;2.7
2097583;193;40950000;2.061538462
2098208;517;1402500;3.665384615
2098470;4751;1895250;38.50384615
2098474;904;22218750;9.884615385
2098480;733;14891500;9.392307692
2098521;263;4158000;2.569230769
2100955;1056;3360000;5.1
2100958;461;4256000;2.257692308
2101175;189;44089500;1.969230769
2101547;498;3028200;2.396153846
2101917;691;1170000;3.473076923
2101918;3148;1192500;15.1
2105712;644;2524500;3.053846154
2105718;696;2677500;3.303846154
2105719;1483;2524500;7.076923077
2105851;429;1944000;2.092307692
2105858;643;2524500;3.157692308
2105859;741;2524500;3.576923077
2105870;408;2524500;1.976923077
2105888;591;2524500;5.453846154
2105891;657;1782000;3.215384615
2107707;1002;329000;9.923076923
2107829;362;3700000;3.784615385
2108812;439;14400000;9.376923077
2109823;312;23750000;3.342307692
2109982;2326;50473500;27.66538462
2109983;2418;12480000;22.50384615
2112324;380;326200;1.873076923
2112534;818;22712500;7.357692308
2112535;205;4305875;4.353846154
2113978;686;2524500;3.353846154
2114053;806;2524500;3.769230769
2115938;356;325125;1.919230769
2117870;707;112500;3.511538462
2117871;533;438750;2.569230769
2117876;781;364500;3.896153846
2117877;630;1270175;5.846153846
2117958;402;112500;1.9
2117965;365;1380625;1.834615385
2118046;410;112500;2.034615385
2118705;449;1380625;2.173076923
2118938;484;10920000;4.719230769
2119053;552;8160750;4.811538462
2119066;898;9401000;8.884615385
2120339;433;1754500;2.080769231
2120427;313;1462500;1.580769231
2120430;737;2429375;3.723076923
2120431;498;2672672;2.442307692
2121386;444;2887500;4.476923077
2121387;1103;2557500;5.373076923
2121565;529;375000;2.55
2122276;741;856000;3.653846154
2122280;734;864000;3.588461538
2122285;1011;928000;5.5
2122292;326;415520;1.576923077
2122297;432;486000;2.05
2122302;440;477000;2.173076923
2123166;735;808500;3.707692308
2123403;489;1168750;1.896153846
2123406;3143;1602250;12.18461538
2123993;1648;2849000;8.561538462
2123994;327;3059000;1.592307692
2124505;248;11880000;4.911538462
2126539;942;3168000;5.326923077
2127085;681;2376000;5.807692308
2131536;939;40441500;9.369230769
2133673;479;29625000;4.4
2133678;441;33783750;4.207692308
2134608;526;2087250;3.188461538
2134761;813;40020750;7.426923077
2134929;413;887250;1.965384615
2135020;2492;1352000;12.26153846
2136280;777;916500;3.557692308
2136393;6866;852000;45.6
2136396;18691;1218000;155.8615385
2136423;974;942500;6.476923077
2137034;1106;24608500;11.69615385
2137035;841;4180000;7.076923077
2142030;827;702000;3.996153846
2142308;241;29328750;1.638461538
2142706;2532;765000;12.35769231
2142770;930;287000;4.388461538
2142773;1555;273000;7.573076923
2142776;2112;753525;10.22307692
2145815;342;329000;1.588461538
2145833;771;5785000;4.484615385
2149274;1648;10125;11.02692308
2149989;534;2926000;2.796153846
2150704;4183;919828;21.38846154
2150705;2001;911250;9.773076923
2150706;4404;895700;22.12307692
2150707;3107;929500;15.09615385
2150708;955;1774500;4.769230769
2150709;402;2522625;1.896153846
2150730;382;1408000;1.734615385
2150735;1620;6074750;8.134615385
2150736;1157;6074750;5.55
2150737;1291;6336000;6.511538462
2150740;374;1706250;1.834615385
2152385;737;32986800;6.076923077
2152388;344;2059200;1.773076923
2156217;430;1237500;2.134615385
2156219;588;2822400;2.923076923
2156390;713;2866500;3.623076923
2156391;518;2665000;2.592307692
2156393;806;3003000;4.015384615
2156539;335;14175000;1.788461538
2159250;433;761875;1.992307692
2159252;478;761875;2.361538462
2159254;425;1191175;2.057692308
2159811;357;5520000;2.523076923
2160041;285;34932450;2.388461538
2161954;756;30612500;7.642307692
2162757;1382;27992250;14.98461538
2162794;2560;13500000;12.68461538
2162910;1909;17128780;16.40384615
2163830;417;2304900;3.242307692
2164256;349;6475000;1.815384615
2164507;417;943800;2.015384615
2167395;349;10500;1.746153846
2168870;718;1100000;3.619230769
2168871;925;757500;4.557692308
2168874;467;1087500;2.4
2168875;506;1262500;2.457692308
2168887;400;3772000;1.961538462
2172817;451;5040000;2.123076923
2172818;412;4536000;1.923076923
2172819;376;8640000;1.776923077
2172920;417;8580000;2.05
2173256;711;920000;3.334615385
2173257;944;1728000;4.576923077
2177400;2031;6235000;17.06538462
2177401;2647;17280000;20.95384615
2179075;396;472500;1.884615385
2179720;382;209250;1.746153846
2182583;308;7205750;2.173076923
2183144;524;446250;3.542307692
2183172;556;2359500;4.465384615
2183183;649;1428000;6.423076923
2184331;1132;21093000;13.16153846
2184332;1039;6210000;9.826923077
2184333;337;20856000;2.742307692
2184368;1653;2576000;7.903846154
2184504;2605;484500;12.60769231
2184505;1112;648000;5.423076923
2184506;352;864000;1.696153846
2184516;1895;810000;9.246153846
2184517;701;648000;3.430769231
2184521;719;648000;3.588461538
2184554;435;648000;2.130769231
2186209;436;68750;2.161538462
2186680;206;2500000;1.942307692
2186917;508;35568000;4.746153846
2190182;1485;1113750;16.03846154
2192594;938;144000;9.896153846
2194558;259;432450;1.726923077
2198250;293;20441250;2.4
2199761;404;28351125;3.503846154
2200108;456;12080250;2.696153846
2200121;321;12235125;2.115384615
2200125;352;4187125;1.926923077
2200272;605;338000;2.880769231
2200273;343;450000;1.7
2200891;372;67500;1.85
2206617;484;306000;2.261538462
2206619;324;261000;1.565384615
2206730;479;441000;2.357692308
2206734;335;982125;1.646153846
2206737;410;577125;2.076923077
2206738;409;992250;2.003846154
2206745;516;211500;2.507692308
2206746;588;306000;2.857692308
2206747;365;441000;1.742307692
2206751;417;255915;2.057692308
2207028;453;520000;2.342307692
2207450;631;546750;3.173076923
2207452;626;546750;2.915384615
2207454;451;546750;2.188461538
2208484;489;867000;5.946153846
2210799;348;5829200;1.961538462
2212517;325;1134375;3.561538462
2213351;185;11505000;1.788461538
2215476;300;4440000;2.157692308
2215881;462;11115000;3.146153846
2215883;265;41870000;1.957692308
2217418;380;8000000;5.907692308
2218557;188;20856000;1.761538462
2218784;345;2368800;2.361538462
2222126;397;235125;1.865384615
2223823;330;1295000;1.623076923
2227009;1756;5508000;19.16153846
2227740;1109;29328750;9.165384615
2229875;262;7656000;2.161538462
2229876;803;22218750;6.588461538
2236886;1136;36972000;10.86153846
2238260;322;435750;1.653846154
2238261;301;659850;1.546153846
2238552;560;1569375;2.803846154
2238569;527;625300;2.442307692
2238570;722;1569375;3.511538462
2238589;932;422500;4.638461538
2238591;356;591500;1.715384615
2238592;397;1569375;2.038461538
2241416;623;12235125;3.769230769
2241983;2993;373500;20.21153846
2241984;377;459000;1.842307692
2241986;666;2472500;3.257692308
2241988;569;4830000;2.85
2241991;2165;656000;11.46538462
2241997;370;2257500;1.738461538
2259032;679;169000;3.365384615
2261172;370;1496000;1.769230769
2261213;500;5500000;3.138461538
2261224;356;122880;1.75
2261258;432;10752000;2.242307692
2262131;3235;1336500;15.78076923
2262683;1139;201250;5.538461538
2267003;680;32742000;5.923076923
2267010;367;203775;1.930769231
2279301;622;315900;3.107692308
2281311;279;28957500;1.669230769
2287557;279;1365000;4.315384615
2287816;327;2127500;1.665384615
2287819;372;616000;1.765384615
2287822;615;1386000;2.942307692
2289475;517;1625000;7.223076923
3547605;955;6817200;4.55
