dataset_id,origin,n,arm,seed,delta,nu,rule,station,station_index,capacity,occupancy,target,cap,future_share,residual,positive_excess,floor,floor_residual,below_floor,decrease,implied_lower_bound,historical_share,fixed_share,fixed_historical_share,inactive_count,inactive_share,worst_modelled_share,novelty_residual,beyond_worst_scenario,feasible,borderline,cap_relative_to_target,campaign
syn_500sku_seed1001,16830,250,HIST+ACT,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.20929292929292928,-0.000778196570212692,0.0,,,,0.0,0.16007112586314198,0.2012032125181519,0.0,0.0,0,0.0,0.2098717450446949,-0.0005788157517656158,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,250,HIST+ACT,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.19757575757575757,-0.012477586821598913,0.0,,,,0.002477586821598913,0.1600533443973565,0.20009483448418933,0.0,0.0,0,0.0,0.20985626283367556,-0.01228050525791799,False,True,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,250,HIST+ACT,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.18141414141414142,-0.028662911604262403,0.0,,,,0.0186629116042624,0.16007705301840383,0.19748095901372137,0.0,0.0,0,0.0,0.2100438421681945,-0.028629700754053085,False,True,False,1.0499807441640006,screen_20260910
syn_500sku_seed1001,16830,500,NOM,11,0.01,0.01,upper_only,1,0,100,100,0.200071125863142,0.21007112586314197,0.20059880239520958,-0.009472323467932404,0.0,,,,0.0,0.16007112586314198,0.20963755445573898,0.0,0.0,0,0.0,0.20963755445573898,-0.009038752060529388,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,500,NOM,11,0.01,0.01,upper_only,2,1,100,100,0.19972735085795573,0.2097273508579557,0.17784431137724552,-0.03188303948071022,0.0,,,,0.021883039480710215,0.15972735085795572,0.18719141747918086,0.0,0.0,0,0.0,0.18719141747918086,-0.009347106101935359,False,True,False,1.0500682553343028,screen_20260910
syn_500sku_seed1001,16830,500,NOM,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.20958083832335328,-0.0004902875397886916,0.0,,,,0.0,0.16007112586314198,0.2092226535874107,0.0,0.0,0,0.0,0.2092226535874107,0.0003581847359425712,True,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,500,NOM,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.22714570858283434,0.017092364185477844,0.017092364185477844,,,,0.0,0.1600533443973565,0.21003467385828173,0.0,0.0,0,0.0,0.21003467385828173,0.017111034724552613,True,False,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,500,NOM,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.18483033932135728,-0.025246713697046532,0.0,,,,0.015246713697046532,0.16007705301840383,0.18391370061938772,0.0,0.0,0,0.0,0.18391370061938772,0.0009166387019695606,True,True,False,1.0499807441640006,screen_20260910
syn_500sku_seed1001,16830,500,TIGHT,11,0.01,0.01,upper_only,1,0,100,100,0.200071125863142,0.21007112586314197,0.19241516966067865,-0.01765595620246334,0.0,,,,0.007655956202463342,0.16007112586314198,0.19243102273064042,0.0,0.0,0,0.0,0.19243102273064042,-1.585306996178641e-05,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,500,TIGHT,11,0.01,0.01,upper_only,2,1,100,100,0.19972735085795573,0.2097273508579557,0.19301397205588822,-0.0167133788020675,0.0,,,,0.006713378802067501,0.15972735085795572,0.19966215215007557,0.0,0.0,0,0.0,0.19966215215007557,-0.006648180094187348,False,True,False,1.0500682553343028,screen_20260910
syn_500sku_seed1001,16830,500,TIGHT,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.20698602794411178,-0.0030850979190302085,0.0,,,,0.0,0.16007112586314198,0.20351480307026643,0.0,0.0,0,0.0,0.20351480307026643,0.003471224873845351,True,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,500,TIGHT,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.19141716566866268,-0.018636178728693813,0.0,,,,0.008636178728693815,0.1600533443973565,0.20447500222268322,0.0,0.0,0,0.0,0.20447500222268322,-0.013057836554020548,False,True,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,500,TIGHT,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.21616766467065868,0.006090611652254866,0.006090611652254866,,,,0.0,0.16007705301840383,0.19991701982633436,0.0,0.0,0,0.0,0.19991701982633436,0.01625064484432433,True,False,False,1.0499807441640006,screen_20260910
syn_500sku_seed1001,16830,500,HIST,11,0.01,0.01,upper_only,1,0,100,100,0.200071125863142,0.21007112586314197,0.19281437125748502,-0.017256754605656954,0.0,,,,0.007256754605656955,0.16007112586314198,0.2004445366446374,0.0,0.0,0,0.0,0.20979722947199358,-0.016982858214508546,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,500,HIST,11,0.01,0.01,upper_only,2,1,100,100,0.19972735085795573,0.2097273508579557,0.19221556886227545,-0.017511781995680275,0.0,,,,0.007511781995680275,0.15972735085795572,0.19970956939217022,0.0,0.0,0,0.0,0.2095980311730927,-0.017382462310817248,False,True,False,1.0500682553343028,screen_20260910
syn_500sku_seed1001,16830,500,HIST,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.19840319361277445,-0.011667932250367535,0.0,,,,0.001667932250367534,0.16007112586314198,0.19807367453990457,0.0,0.0,0,0.0,0.209913112164297,-0.011509918551522547,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,500,HIST,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.2055888223552894,-0.004464522042067068,0.0,,,,0.0,0.1600533443973565,0.20090092759979847,0.0,0.0,0,0.0,0.20994806232520974,-0.004359239969920327,False,True,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,500,HIST,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.21097804391217564,0.0009009908937718316,0.0009009908937718316,,,,0.0,0.16007705301840383,0.2008712918234893,0.0,0.0,0,0.0,0.21000605204760944,0.0009719918645662075,True,False,False,1.0499807441640006,screen_20260910
syn_500sku_seed1001,16830,500,HIST+ACT,11,0.01,0.01,upper_only,1,0,100,100,0.200071125863142,0.21007112586314197,0.19281437125748502,-0.017256754605656954,0.0,,,,0.007256754605656955,0.16007112586314198,0.2004445366446374,0.0,0.0,0,0.0,0.20979722947199358,-0.016982858214508546,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,500,HIST+ACT,11,0.01,0.01,upper_only,2,1,100,100,0.19972735085795573,0.2097273508579557,0.19221556886227545,-0.017511781995680275,0.0,,,,0.007511781995680275,0.15972735085795572,0.19970956939217022,0.0,0.0,0,0.0,0.2095980311730927,-0.017382462310817248,False,True,False,1.0500682553343028,screen_20260910
syn_500sku_seed1001,16830,500,HIST+ACT,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.19840319361277445,-0.011667932250367535,0.0,,,,0.001667932250367534,0.16007112586314198,0.19807367453990457,0.0,0.0,0,0.0,0.209913112164297,-0.011509918551522547,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,500,HIST+ACT,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.2055888223552894,-0.004464522042067068,0.0,,,,0.0,0.1600533443973565,0.20090092759979847,0.0,0.0,0,0.0,0.20994806232520974,-0.004359239969920327,False,True,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,500,HIST+ACT,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.21097804391217564,0.0009009908937718316,0.0009009908937718316,,,,0.0,0.16007705301840383,0.2008712918234893,0.0,0.0,0,0.0,0.21000605204760944,0.0009719918645662075,True,False,False,1.0499807441640006,screen_20260910
syn_500sku_seed1001,16830,1000,NOM,11,0.01,0.01,upper_only,1,0,100,100,0.200071125863142,0.21007112586314197,0.20463128602663486,-0.0054398398365071215,0.0,,,,0.0,0.16007112586314198,0.20963755445573898,0.0,0.0,0,0.0,0.20963755445573898,-0.005006268429104104,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,1000,NOM,11,0.01,0.01,upper_only,2,1,100,100,0.19972735085795573,0.2097273508579557,0.18386006758099782,-0.02586728327695791,0.0,,,,0.01586728327695791,0.15972735085795572,0.18719141747918086,0.0,0.0,0,0.0,0.18719141747918086,-0.0033313498981830535,False,True,False,1.0500682553343028,screen_20260910
syn_500sku_seed1001,16830,1000,NOM,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.2077121844563705,-0.002358941406771482,0.0,,,,0.0,0.16007112586314198,0.2092226535874107,0.0,0.0,0,0.0,0.2092226535874107,-0.0015104691310402194,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,1000,NOM,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.21854502087060226,0.008491676473245778,0.008491676473245778,,,,0.0,0.1600533443973565,0.21003467385828173,0.0,0.0,0,0.0,0.21003467385828173,0.008510347012320549,True,False,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,1000,NOM,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.18525144106539457,-0.024825611953009263,0.0,,,,0.014825611953009262,0.16007705301840383,0.18391370061938772,0.0,0.0,0,0.0,0.18391370061938772,0.001337740446006829,True,True,False,1.0499807441640006,screen_20260910
syn_500sku_seed1001,16830,1000,TIGHT,11,0.01,0.01,upper_only,1,0,100,100,0.200071125863142,0.21007112586314197,0.19280461140926258,-0.017266514453879413,0.0,,,,0.007266514453879413,0.16007112586314198,0.19243102273064042,0.0,0.0,0,0.0,0.19243102273064042,0.0003735886786221429,True,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,1000,TIGHT,11,0.01,0.01,upper_only,2,1,100,100,0.19972735085795573,0.2097273508579557,0.19280461140926258,-0.01692273944869315,0.0,,,,0.006922739448693152,0.15972735085795572,0.19966215215007557,0.0,0.0,0,0.0,0.19966215215007557,-0.006857540740812999,False,True,False,1.0500682553343028,screen_20260910
syn_500sku_seed1001,16830,1000,TIGHT,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.20304114490161002,-0.007029980961531967,0.0,,,,0.0,0.16007112586314198,0.20351480307026643,0.0,0.0,0,0.0,0.20351480307026643,-0.00047365816865640775,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,1000,TIGHT,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.21049493142516398,0.00044158702780749455,0.00044158702780749455,,,,0.0,0.1600533443973565,0.20447500222268322,0.0,0.0,0,0.0,0.20447500222268322,0.00601992920248076,True,False,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,1000,TIGHT,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.20085470085470086,-0.009222352163702962,0.0,,,,0.0,0.16007705301840383,0.19991701982633436,0.0,0.0,0,0.0,0.19991701982633436,0.0009376810283665039,True,True,False,1.0499807441640006,screen_20260910
syn_500sku_seed1001,16830,1000,HIST,11,0.01,0.01,upper_only,1,0,100,100,0.200071125863142,0.21007112586314197,0.19429536871397338,-0.01577575714916862,0.0,,,,0.00577575714916862,0.16007112586314198,0.19570873959043358,0.0,0.0,0,0.0,0.2084176446782679,-0.014122275964294542,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,1000,HIST,11,0.01,0.01,upper_only,2,1,100,100,0.19972735085795573,0.2097273508579557,0.19956271119061816,-0.010164639667337556,0.0,,,,0.00016463966733755678,0.15972735085795572,0.20062235130249237,0.0,0.0,0,0.0,0.2079335245820556,-0.008370813391437427,False,True,False,1.0500682553343028,screen_20260910
syn_500sku_seed1001,16830,1000,HIST,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.2047306698469489,-0.005340456016193068,0.0,,,,0.0,0.16007112586314198,0.20250125952049314,0.0,0.0,0,0.0,0.20987048665620095,-0.005139816809252025,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,1000,HIST,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.19866825680779168,-0.011385087589564797,0.0,,,,0.0013850875895647973,0.1600533443973565,0.20109652372343895,0.0,0.0,0,0.0,0.20969347133757962,-0.011025214529787926,False,True,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,1000,HIST,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.20274299344066785,-0.007334059577735958,0.0,,,,0.0,0.16007705301840383,0.200071125863142,0.0,0.0,0,0.0,0.20958740283037672,-0.00684440938970886,False,True,False,1.0499807441640006,screen_20260910
syn_500sku_seed1001,16830,1000,HIST+ACT,11,0.01,0.01,upper_only,1,0,100,100,0.200071125863142,0.21007112586314197,0.19429536871397338,-0.01577575714916862,0.0,,,,0.00577575714916862,0.16007112586314198,0.19570873959043358,0.0,0.0,0,0.0,0.2084176446782679,-0.014122275964294542,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,1000,HIST+ACT,11,0.01,0.01,upper_only,2,1,100,100,0.19972735085795573,0.2097273508579557,0.19956271119061816,-0.010164639667337556,0.0,,,,0.00016463966733755678,0.15972735085795572,0.20062235130249237,0.0,0.0,0,0.0,0.2079335245820556,-0.008370813391437427,False,True,False,1.0500682553343028,screen_20260910
syn_500sku_seed1001,16830,1000,HIST+ACT,11,0.01,0.01,upper_only,3,2,100,100,0.200071125863142,0.21007112586314197,0.2047306698469489,-0.005340456016193068,0.0,,,,0.0,0.16007112586314198,0.20250125952049314,0.0,0.0,0,0.0,0.20987048665620095,-0.005139816809252025,False,True,False,1.049982224855577,screen_20260910
syn_500sku_seed1001,16830,1000,HIST+ACT,11,0.01,0.01,upper_only,4,3,100,100,0.20005334439735648,0.21005334439735648,0.19866825680779168,-0.011385087589564797,0.0,,,,0.0013850875895647973,0.1600533443973565,0.20109652372343895,0.0,0.0,0,0.0,0.20969347133757962,-0.011025214529787926,False,True,False,1.0499866674567433,screen_20260910
syn_500sku_seed1001,16830,1000,HIST+ACT,11,0.01,0.01,upper_only,5,4,100,100,0.2000770530184038,0.21007705301840382,0.20274299344066785,-0.007334059577735958,0.0,,,,0.0,0.16007705301840383,0.200071125863142,0.0,0.0,0,0.0,0.20958740283037672,-0.00684440938970886,False,True,False,1.0499807441640006,screen_20260910
syn_50sku_seed1001,1737,25,NOM,11,0.01,0.01,upper_only,1,0,10,10,0.2090411915289737,0.2190411915289737,0.19433198380566802,-0.024709207723305687,0.0,,,,0.014709207723305686,0.1690411915289737,0.21625552711193857,0.0,0.0,0,0.0,0.21625552711193857,-0.021923543306270547,False,True,False,1.047837461731144,screen_20260910
syn_50sku_seed1001,1737,25,NOM,11,0.01,0.01,upper_only,2,1,10,10,0.19629974400744707,0.20629974400744705,0.21052631578947367,0.0042265717820266285,0.0042265717820266285,,,,0.0,0.15629974400744706,0.20258319757970678,0.0,0.0,0,0.0,0.20258319757970678,0.007943118209766911,True,False,False,1.0509425014819205,screen_20260910
syn_50sku_seed1001,1737,25,NOM,11,0.01,0.01,upper_only,3,2,10,10,0.2021177565743542,0.2121177565743542,0.21862348178137653,0.006505725207022317,0.006505725207022317,,,,0.0,0.1621177565743542,0.2047940423551315,0.0,0.0,0,0.0,0.2047940423551315,0.013829439426245031,True,False,False,1.049476108232585,screen_20260910
syn_50sku_seed1001,1737,25,NOM,11,0.01,0.01,upper_only,4,3,10,10,0.196241563881778,0.20624156388177797,0.20647773279352227,0.00023616891174428256,0.00023616891174428256,,,,0.0,0.15624156388177798,0.19979055154759134,0.0,0.0,0,0.0,0.19979055154759134,0.0066871812459309244,True,False,False,1.0509576045063742,screen_20260910
syn_50sku_seed1001,1737,25,NOM,11,0.01,0.01,upper_only,5,4,10,10,0.19629974400744707,0.20629974400744705,0.1700404858299595,-0.03625925817748754,0.0,,,,0.026259258177487543,0.15629974400744706,0.17657668140563185,0.0,0.0,0,0.0,0.17657668140563185,-0.006536195575672322,False,True,False,1.0509425014819205,screen_20260910
