PRODUCT_ID;CATEGORY;POPULARITY
333;17;294
334;9;292
335;4;840
336;18;288
337;4;266
338;11;263
339;18;269
340;7;1383
341;1;833
342;17;261
343;19;1338
344;14;258
345;1;834
346;5;1408
347;5;268
348;1;876
349;7;759
350;17;263
351;2;275
352;9;776
353;13;235
354;1;267
355;15;728
356;8;273
357;13;286
358;5;269
359;10;245
360;4;265
361;2;273
362;0;272
363;12;266
364;2;764
365;2;857
366;11;268
367;4;1377
368;3;1306
369;11;1306
370;10;1330
371;9;270
372;1;828
373;5;821
374;19;291
375;9;746
376;18;260
377;19;271
378;4;799
379;7;281
380;1;276
381;16;1365
382;13;238
383;17;256
384;14;283
385;3;802
386;4;277
387;10;249
388;12;1398
389;14;277
390;17;1254
391;10;249
392;18;782
393;7;277
394;0;870
395;2;263
396;17;280
397;14;256
398;11;268
399;11;276
400;18;746
401;17;278
402;1;287
403;16;275
404;7;745
405;4;256
406;8;276
407;12;265
408;5;240
409;2;784
410;18;274
411;9;260
412;13;238
413;14;264
414;9;264
415;2;268
416;12;307
417;0;1289
418;6;279
419;13;268
420;6;285
421;19;1329
422;11;769
423;6;300
424;6;281
425;17;286
426;17;774
427;6;250
428;18;236
429;17;871
430;4;787
431;19;278
432;7;788
433;13;256
434;6;811
435;11;285
436;15;237
437;19;780
438;14;263
439;13;268
440;18;264
441;5;268
442;19;281
443;3;287
444;17;292
445;13;256
446;8;262
447;11;746
448;14;272
449;1;262
450;15;279
451;4;247
452;6;816
453;11;293
454;5;272
455;8;262
456;3;264
457;13;717
458;19;284
459;13;766
460;6;240
461;17;226
462;8;257
463;2;810
464;11;292
465;8;846
466;12;265
467;8;279
468;4;268
469;0;271
470;6;797
471;16;253
472;12;297
473;13;275
474;2;256
475;12;259
476;7;815
477;11;268
478;17;1352
479;0;1323
480;11;265
481;17;243
482;11;854
483;18;264
484;2;285
485;16;323
486;5;271
487;14;1363
488;8;259
489;5;265
490;0;834
491;6;263
492;8;275
493;17;301
494;12;837
495;3;254
496;13;256
497;3;241
498;8;833
499;17;262
500;16;289
