tag,fold,k,rho,N_train_visits,V_test_visits,coverage_kappa,cap_broken,wl_broken,c_bar
iscf10kt_r0f1,1,2,0.5,1195,7148,1.0,0,8,1.0
iscf10kt_r0f1,1,3,0.5,1205,7168,1.0,0,8,1.0
iscf10kt_r0f1,1,4,0.5,1210,7173,1.0,0,8,1.0
iscf10kt_r0f1,1,6,0.5,1255,7331,1.0,0,8,1.0
iscf10kt_r0f1,1,1,1.0,1177,7260,1.0,0,8,1.0
iscf10kt_r0f1,1,2,1.0,1195,7300,1.0,0,8,1.0
iscf10kt_r0f1,1,3,1.0,1205,7327,1.0,0,8,1.0
iscf10kt_r0f1,1,4,1.0,1210,7304,1.0,0,8,1.0
iscf10kt_r0f1,1,6,1.0,1255,7517,1.0,0,8,1.0
iscf10kt_r0f1,1,1,2.0,1177,7370,1.0,0,8,1.0
iscf10kt_r0f1,1,2,2.0,1195,7402,1.0,0,8,1.0
iscf10kt_r0f1,1,3,2.0,1205,7441,1.0,0,8,1.0
iscf10kt_r0f1,1,4,2.0,1210,7375,1.0,0,8,1.0
iscf10kt_r0f1,1,6,2.0,1255,7586,1.0,0,8,1.0
iscf10kt_r0f2,2,1,0.0,1201,4780,1.0,0,8,1.0
iscf10kt_r0f2,2,2,0.0,1210,4988,1.0,0,8,1.0
iscf10kt_r0f2,2,3,0.0,1189,4725,1.0,0,8,1.0
iscf10kt_r0f2,2,4,0.0,1179,4697,1.0,0,8,1.0
iscf10kt_r0f2,2,6,0.0,1282,5214,1.0,0,8,1.0
iscf10kt_r0f2,2,1,0.5,1201,5365,1.0,0,8,1.0
iscf10kt_r0f2,2,2,0.5,1210,5483,1.0,0,8,1.0
iscf10kt_r0f2,2,3,0.5,1189,5281,1.0,0,8,1.0
iscf10kt_r0f2,2,4,0.5,1179,5262,1.0,0,8,1.0
iscf10kt_r0f2,2,6,0.5,1282,5723,1.0,0,8,1.0
iscf10kt_r0f2,2,1,1.0,1201,5484,1.0,0,8,1.0
iscf10kt_r0f2,2,2,1.0,1210,5606,1.0,0,8,1.0
iscf10kt_r0f2,2,3,1.0,1189,5425,1.0,0,8,1.0
iscf10kt_r0f2,2,4,1.0,1179,5393,1.0,0,8,1.0
iscf10kt_r0f2,2,6,1.0,1282,5817,1.0,0,8,1.0
iscf10kt_r0f2,2,1,2.0,1201,5527,1.0,0,8,1.0
iscf10kt_r0f2,2,2,2.0,1210,5648,1.0,0,8,1.0
iscf10kt_r0f2,2,3,2.0,1189,5447,1.0,0,8,1.0
iscf10kt_r0f2,2,4,2.0,1179,5427,1.0,0,8,1.0
iscf10kt_r0f2,2,6,2.0,1282,5807,1.0,0,8,1.0
iscf10kt_r0f3,3,1,0.0,1183,3371,1.0,0,6,1.0
iscf10kt_r0f3,3,2,0.0,1210,3334,1.0,0,6,1.0
iscf10kt_r0f3,3,3,0.0,1215,3233,1.0,0,6,1.0
iscf10kt_r0f3,3,4,0.0,1186,3221,1.0,0,5,1.0
iscf10kt_r0f3,3,6,0.0,1227,3370,1.0,0,5,1.0
iscf10kt_r0f3,3,1,0.5,1183,3731,1.0,0,6,1.0
iscf10kt_r0f3,3,2,0.5,1210,3652,1.0,0,6,1.0
iscf10kt_r0f3,3,3,0.5,1215,3650,1.0,0,6,1.0
iscf10kt_r0f3,3,4,0.5,1186,3599,1.0,0,5,1.0
iscf10kt_r0f3,3,6,0.5,1227,3656,1.0,0,5,1.0
iscf10kt_r0f3,3,1,1.0,1183,3841,1.0,0,6,1.0
iscf10kt_r0f3,3,2,1.0,1210,3705,1.0,0,6,1.0
iscf10kt_r0f3,3,3,1.0,1215,3739,1.0,0,6,1.0
iscf10kt_r0f3,3,4,1.0,1186,3665,1.0,0,5,1.0
iscf10kt_r0f3,3,6,1.0,1227,3707,1.0,0,5,1.0
iscf10kt_r0f3,3,1,2.0,1183,3852,1.0,0,6,1.0
iscf10kt_r0f3,3,2,2.0,1210,3724,1.0,0,6,1.0
iscf10kt_r0f3,3,3,2.0,1215,3800,1.0,0,6,1.0
iscf10kt_r0f3,3,4,2.0,1186,3675,1.0,0,5,1.0
iscf10kt_r0f3,3,6,2.0,1227,3737,1.0,0,5,1.0
iscf10kt_r0f4,4,1,0.0,1154,1531,1.0,0,2,1.0
iscf10kt_r0f4,4,2,0.0,1216,1789,1.0,0,3,1.0
iscf10kt_r0f4,4,3,0.0,1197,1757,1.0,0,3,1.0
iscf10kt_r0f4,4,4,0.0,1224,1824,1.0,0,3,1.0
iscf10kt_r0f4,4,6,0.0,1220,1731,1.0,0,3,1.0
iscf10kt_r0f4,4,1,0.5,1154,1805,1.0,0,2,1.0
iscf10kt_r0f4,4,2,0.5,1216,2008,1.0,0,3,1.0
iscf10kt_r0f4,4,3,0.5,1197,1941,1.0,0,3,1.0
iscf10kt_r0f4,4,4,0.5,1224,2011,1.0,0,3,1.0
iscf10kt_r0f4,4,6,0.5,1220,1934,1.0,0,3,1.0
iscf10kt_r0f4,4,1,1.0,1154,1819,1.0,0,2,1.0
iscf10kt_r0f4,4,2,1.0,1216,2059,1.0,0,3,1.0
iscf10kt_r0f4,4,3,1.0,1197,1953,1.0,0,3,1.0
iscf10kt_r0f4,4,4,1.0,1224,2022,1.0,0,3,1.0
iscf10kt_r0f4,4,6,1.0,1220,1962,1.0,0,3,1.0
iscf10kt_r0f4,4,1,2.0,1154,1830,1.0,0,2,1.0
iscf10kt_r0f4,4,2,2.0,1216,2058,1.0,0,3,1.0
iscf10kt_r0f4,4,3,2.0,1197,1967,1.0,0,3,1.0
iscf10kt_r0f4,4,4,2.0,1224,2044,1.0,0,3,1.0
iscf10kt_r0f4,4,6,2.0,1220,1966,1.0,0,3,1.0
