fold,z,arm,station,mu,sigma,gamma_bind,gamma_cover
0,3.0,b1.02,ST_01.09,0.07289616730464879,0.006972833246436736,2,0
0,3.0,b1.02,ST_01.10,0.07738082920571224,0.005350864615199623,3,0
0,3.0,b1.02,ST_01.11,0.06779706026527019,0.0064481450404409515,3,0
0,3.0,b1.02,ST_01.12,0.007491366522817846,0.0009188250677148616,65,0
0,3.0,b1.02,ST_01.13,0.051536662760084444,0.013319905262824077,1,0
0,3.0,b1.02,ST_01.21,0.042847697236494356,0.00491831377917868,3,0
0,3.0,b1.02,ST_01.22,0.029974345978466974,0.0029527251483659946,2,0
0,3.0,b1.02,ST_01.23,0.041833713005228,0.005148721752992096,1,0
0,3.0,b1.02,ST_01.24,0.03787922450005817,0.003169202673243476,2,0
0,3.0,b1.02,ST_01.25,0.03990490724343143,0.004550752626462243,2,0
0,3.0,b1.02,ST_01.26,0.040843153311478135,0.00344734438862394,2,0
0,3.0,b1.02,ST_01.27,0.03919797612217557,0.004518686717456511,2,0
0,3.0,b1.02,ST_01.28,0.03538877655712806,0.006046729692576653,4,0
0,3.0,b1.02,ST_01.30,0.0067773110007544905,0.001061469124289595,1,0
0,3.0,b1.02,ST_01.31,0.013886630765092231,0.0033114907692682358,1,0
0,3.0,b1.02,ST_01.E4,0.0074926598722770245,0.007479037971759161,65,0
0,3.0,b1.05,ST_01.01,0.009777963084370605,0.001370879770064513,4,0
0,3.0,b1.05,ST_01.02,0.05241914436712118,0.0051238918055357165,4,0
0,3.0,b1.05,ST_01.03,0.043721282513098834,0.0030036172491859077,3,0
0,3.0,b1.05,ST_01.04,0.06240745315581142,0.007571572307971442,2,0
0,3.0,b1.05,ST_01.05,0.04555147262546005,0.0035923127866716938,4,10
0,3.0,b1.05,ST_01.06,0.06105369171313696,0.008366172022035287,2,0
0,3.0,b1.05,ST_01.07,0.06876540316400044,0.007451754957401748,1,0
0,3.0,b1.05,ST_01.08,0.04317510772588255,0.0047671284977220075,18,0
0,3.0,b1.05,ST_01.09,0.07289616730464879,0.006972833246436736,3,0
0,3.0,b1.05,ST_01.10,0.07738082920571224,0.005350864615199623,4,0
0,3.0,b1.05,ST_01.11,0.06779706026527019,0.0064481450404409515,3,0
0,3.0,b1.05,ST_01.12,0.007491366522817846,0.0009188250677148616,65,0
0,3.0,b1.05,ST_01.13,0.051536662760084444,0.013319905262824077,1,0
0,3.0,b1.05,ST_01.21,0.042847697236494356,0.00491831377917868,4,0
0,3.0,b1.05,ST_01.22,0.029974345978466974,0.0029527251483659946,15,0
0,3.0,b1.05,ST_01.23,0.041833713005228,0.005148721752992096,4,0
0,3.0,b1.05,ST_01.24,0.03787922450005817,0.003169202673243476,3,0
0,3.0,b1.05,ST_01.25,0.03990490724343143,0.004550752626462243,2,0
0,3.0,b1.05,ST_01.26,0.040843153311478135,0.00344734438862394,4,5
0,3.0,b1.05,ST_01.27,0.03919797612217557,0.004518686717456511,3,0
0,3.0,b1.05,ST_01.28,0.03538877655712806,0.006046729692576653,7,0
0,3.0,b1.05,ST_01.30,0.0067773110007544905,0.001061469124289595,2,0
0,3.0,b1.05,ST_01.31,0.013886630765092231,0.0033114907692682358,2,0
0,3.0,b1.05,ST_01.E4,0.0074926598722770245,0.007479037971759161,65,0
0,3.0,g0,ST_01.01,0.009777963084370605,0.001370879770064513,4,0
0,3.0,g0,ST_01.02,0.05241914436712118,0.0051238918055357165,1,0
0,3.0,g0,ST_01.03,0.043721282513098834,0.0030036172491859077,1,17
0,3.0,g0,ST_01.04,0.06240745315581142,0.007571572307971442,1,2
0,3.0,g0,ST_01.05,0.04555147262546005,0.0035923127866716938,4,0
0,3.0,g0,ST_01.06,0.06105369171313696,0.008366172022035287,2,0
0,3.0,g0,ST_01.07,0.06876540316400044,0.007451754957401748,1,0
0,3.0,g0,ST_01.08,0.04317510772588255,0.0047671284977220075,65,0
0,3.0,g0,ST_01.09,0.07289616730464879,0.006972833246436736,1,7
0,3.0,g0,ST_01.10,0.07738082920571224,0.005350864615199623,1,0
0,3.0,g0,ST_01.11,0.06779706026527019,0.0064481450404409515,1,0
0,3.0,g0,ST_01.12,0.007491366522817846,0.0009188250677148616,65,0
0,3.0,g0,ST_01.13,0.051536662760084444,0.013319905262824077,1,0
0,3.0,g0,ST_01.21,0.042847697236494356,0.00491831377917868,1,0
0,3.0,g0,ST_01.22,0.029974345978466974,0.0029527251483659946,1,0
0,3.0,g0,ST_01.23,0.041833713005228,0.005148721752992096,1,0
0,3.0,g0,ST_01.24,0.03787922450005817,0.003169202673243476,1,0
0,3.0,g0,ST_01.25,0.03990490724343143,0.004550752626462243,9,0
0,3.0,g0,ST_01.26,0.040843153311478135,0.00344734438862394,10,0
0,3.0,g0,ST_01.27,0.03919797612217557,0.004518686717456511,1,0
0,3.0,g0,ST_01.28,0.03538877655712806,0.006046729692576653,1,0
0,3.0,g0,ST_01.30,0.0067773110007544905,0.001061469124289595,8,0
0,3.0,g0,ST_01.31,0.013886630765092231,0.0033114907692682358,10,0
0,3.0,g0,ST_01.E4,0.0074926598722770245,0.007479037971759161,65,0
0,3.0,g1,ST_01.01,0.009777963084370605,0.001370879770064513,33,0
0,3.0,g1,ST_01.02,0.05241914436712118,0.0051238918055357165,15,0
0,3.0,g1,ST_01.03,0.043721282513098834,0.0030036172491859077,28,0
0,3.0,g1,ST_01.04,0.06240745315581142,0.007571572307971442,8,0
0,3.0,g1,ST_01.05,0.04555147262546005,0.0035923127866716938,15,0
0,3.0,g1,ST_01.06,0.06105369171313696,0.008366172022035287,5,0
0,3.0,g1,ST_01.07,0.06876540316400044,0.007451754957401748,5,0
0,3.0,g1,ST_01.08,0.04317510772588255,0.0047671284977220075,65,0
0,3.0,g1,ST_01.09,0.07289616730464879,0.006972833246436736,11,0
0,3.0,g1,ST_01.10,0.07738082920571224,0.005350864615199623,7,0
0,3.0,g1,ST_01.11,0.06779706026527019,0.0064481450404409515,7,0
0,3.0,g1,ST_01.12,0.007491366522817846,0.0009188250677148616,65,0
0,3.0,g1,ST_01.13,0.051536662760084444,0.013319905262824077,2,0
0,3.0,g1,ST_01.21,0.042847697236494356,0.00491831377917868,23,0
0,3.0,g1,ST_01.22,0.029974345978466974,0.0029527251483659946,9,0
0,3.0,g1,ST_01.23,0.041833713005228,0.005148721752992096,32,0
0,3.0,g1,ST_01.24,0.03787922450005817,0.003169202673243476,14,0
0,3.0,g1,ST_01.25,0.03990490724343143,0.004550752626462243,13,0
0,3.0,g1,ST_01.26,0.040843153311478135,0.00344734438862394,22,0
0,3.0,g1,ST_01.27,0.03919797612217557,0.004518686717456511,15,0
0,3.0,g1,ST_01.28,0.03538877655712806,0.006046729692576653,6,0
0,3.0,g1,ST_01.30,0.0067773110007544905,0.001061469124289595,16,28
0,3.0,g1,ST_01.31,0.013886630765092231,0.0033114907692682358,35,0
0,3.0,g1,ST_01.E4,0.0074926598722770245,0.007479037971759161,65,0
0,3.0,g2,ST_01.01,0.009777963084370605,0.001370879770064513,22,0
0,3.0,g2,ST_01.02,0.05241914436712118,0.0051238918055357165,9,0
0,3.0,g2,ST_01.03,0.043721282513098834,0.0030036172491859077,14,5
0,3.0,g2,ST_01.04,0.06240745315581142,0.007571572307971442,14,21
0,3.0,g2,ST_01.05,0.04555147262546005,0.0035923127866716938,12,0
0,3.0,g2,ST_01.06,0.06105369171313696,0.008366172022035287,11,0
0,3.0,g2,ST_01.07,0.06876540316400044,0.007451754957401748,7,0
0,3.0,g2,ST_01.08,0.04317510772588255,0.0047671284977220075,9,0
0,3.0,g2,ST_01.09,0.07289616730464879,0.006972833246436736,8,0
0,3.0,g2,ST_01.10,0.07738082920571224,0.005350864615199623,8,0
0,3.0,g2,ST_01.11,0.06779706026527019,0.0064481450404409515,9,0
0,3.0,g2,ST_01.12,0.007491366522817846,0.0009188250677148616,65,0
0,3.0,g2,ST_01.13,0.051536662760084444,0.013319905262824077,3,0
0,3.0,g2,ST_01.21,0.042847697236494356,0.00491831377917868,12,0
0,3.0,g2,ST_01.22,0.029974345978466974,0.0029527251483659946,19,0
0,3.0,g2,ST_01.23,0.041833713005228,0.005148721752992096,11,0
0,3.0,g2,ST_01.24,0.03787922450005817,0.003169202673243476,9,0
0,3.0,g2,ST_01.25,0.03990490724343143,0.004550752626462243,20,0
0,3.0,g2,ST_01.26,0.040843153311478135,0.00344734438862394,36,0
0,3.0,g2,ST_01.27,0.03919797612217557,0.004518686717456511,17,0
0,3.0,g2,ST_01.28,0.03538877655712806,0.006046729692576653,19,0
0,3.0,g2,ST_01.30,0.0067773110007544905,0.001061469124289595,13,0
0,3.0,g2,ST_01.31,0.013886630765092231,0.0033114907692682358,19,0
0,3.0,g2,ST_01.E4,0.0074926598722770245,0.007479037971759161,65,0
0,3.0,g4,ST_01.01,0.009777963084370605,0.001370879770064513,23,0
0,3.0,g4,ST_01.02,0.05241914436712118,0.0051238918055357165,8,0
0,3.0,g4,ST_01.03,0.043721282513098834,0.0030036172491859077,11,9
0,3.0,g4,ST_01.04,0.06240745315581142,0.007571572307971442,12,0
0,3.0,g4,ST_01.05,0.04555147262546005,0.0035923127866716938,16,0
0,3.0,g4,ST_01.06,0.06105369171313696,0.008366172022035287,9,0
0,3.0,g4,ST_01.07,0.06876540316400044,0.007451754957401748,5,0
0,3.0,g4,ST_01.08,0.04317510772588255,0.0047671284977220075,14,0
0,3.0,g4,ST_01.09,0.07289616730464879,0.006972833246436736,10,0
0,3.0,g4,ST_01.10,0.07738082920571224,0.005350864615199623,7,0
0,3.0,g4,ST_01.11,0.06779706026527019,0.0064481450404409515,9,0
0,3.0,g4,ST_01.12,0.007491366522817846,0.0009188250677148616,65,0
0,3.0,g4,ST_01.13,0.051536662760084444,0.013319905262824077,18,0
0,3.0,g4,ST_01.21,0.042847697236494356,0.00491831377917868,15,0
0,3.0,g4,ST_01.22,0.029974345978466974,0.0029527251483659946,11,0
0,3.0,g4,ST_01.23,0.041833713005228,0.005148721752992096,18,0
0,3.0,g4,ST_01.24,0.03787922450005817,0.003169202673243476,9,0
0,3.0,g4,ST_01.25,0.03990490724343143,0.004550752626462243,9,0
0,3.0,g4,ST_01.26,0.040843153311478135,0.00344734438862394,7,1
0,3.0,g4,ST_01.27,0.03919797612217557,0.004518686717456511,13,0
0,3.0,g4,ST_01.28,0.03538877655712806,0.006046729692576653,9,0
0,3.0,g4,ST_01.30,0.0067773110007544905,0.001061469124289595,11,0
0,3.0,g4,ST_01.31,0.013886630765092231,0.0033114907692682358,16,0
0,3.0,g4,ST_01.E4,0.0074926598722770245,0.007479037971759161,65,0
1,3.0,incumbent,ST_01.01,0.00983498110381278,0.0013416000810038639,1,0
1,3.0,incumbent,ST_01.02,0.05239182184561519,0.00495423750407419,1,0
1,3.0,incumbent,ST_01.03,0.043698249476355144,0.002951055764125852,2,0
1,3.0,incumbent,ST_01.04,0.062437716944860396,0.007470869392959214,0,0
1,3.0,incumbent,ST_01.05,0.045799376224595754,0.003530033983639584,0,0
1,3.0,incumbent,ST_01.06,0.06082790266121447,0.007880383148997323,2,0
1,3.0,incumbent,ST_01.07,0.06785085464135707,0.007500125028662898,1,0
1,3.0,incumbent,ST_01.08,0.04366855264585869,0.004738009945083049,3,0
1,3.0,incumbent,ST_01.09,0.07371393960715655,0.007017297725784035,1,0
1,3.0,incumbent,ST_01.10,0.07787607436200351,0.005216719027730568,1,0
1,3.0,incumbent,ST_01.11,0.06791878428182184,0.006221208261362257,0,0
1,3.0,incumbent,ST_01.12,0.007675952482178974,0.0010558799693470683,1,0
1,3.0,incumbent,ST_01.13,0.05004630901096892,0.013181209878362249,1,0
1,3.0,incumbent,ST_01.21,0.04297849266259532,0.004683015824243877,6,0
1,3.0,incumbent,ST_01.22,0.03005687528484404,0.0030763242297871204,0,0
1,3.0,incumbent,ST_01.23,0.041951553059830476,0.005072562251181837,1,0
1,3.0,incumbent,ST_01.24,0.037706435164817906,0.0031039735661805117,1,0
1,3.0,incumbent,ST_01.25,0.04019907731241696,0.004404493778799147,2,0
1,3.0,incumbent,ST_01.26,0.041375918090432444,0.0038014780853515818,0,19
1,3.0,incumbent,ST_01.27,0.03913822470257639,0.0042900269609743216,0,0
1,3.0,incumbent,ST_01.28,0.03490405048633579,0.005853356286022937,0,0
1,3.0,incumbent,ST_01.30,0.006791424118593359,0.0010021296122055602,2,5
1,3.0,incumbent,ST_01.31,0.013970159786747226,0.0031417582463720665,0,0
1,3.0,incumbent,ST_01.E4,0.007187274043010775,0.007073426457114787,0,0
1,3.0,b1.02,ST_01.01,0.00983498110381278,0.0013416000810038639,2,65
1,3.0,b1.02,ST_01.02,0.05239182184561519,0.00495423750407419,3,3
1,3.0,b1.02,ST_01.03,0.043698249476355144,0.002951055764125852,4,0
1,3.0,b1.02,ST_01.04,0.062437716944860396,0.007470869392959214,2,0
1,3.0,b1.02,ST_01.05,0.045799376224595754,0.003530033983639584,2,4
1,3.0,b1.02,ST_01.06,0.06082790266121447,0.007880383148997323,1,0
1,3.0,b1.02,ST_01.07,0.06785085464135707,0.007500125028662898,1,0
1,3.0,b1.02,ST_01.08,0.04366855264585869,0.004738009945083049,8,0
1,3.0,b1.02,ST_01.09,0.07371393960715655,0.007017297725784035,2,0
1,3.0,b1.02,ST_01.10,0.07787607436200351,0.005216719027730568,2,0
1,3.0,b1.02,ST_01.11,0.06791878428182184,0.006221208261362257,2,0
1,3.0,b1.02,ST_01.12,0.007675952482178974,0.0010558799693470683,65,0
1,3.0,b1.02,ST_01.13,0.05004630901096892,0.013181209878362249,3,0
1,3.0,b1.02,ST_01.21,0.04297849266259532,0.004683015824243877,1,0
1,3.0,b1.02,ST_01.22,0.03005687528484404,0.0030763242297871204,4,2
1,3.0,b1.02,ST_01.23,0.041951553059830476,0.005072562251181837,1,0
1,3.0,b1.02,ST_01.24,0.037706435164817906,0.0031039735661805117,5,0
1,3.0,b1.02,ST_01.25,0.04019907731241696,0.004404493778799147,1,0
1,3.0,b1.02,ST_01.26,0.041375918090432444,0.0038014780853515818,1,0
1,3.0,b1.02,ST_01.27,0.03913822470257639,0.0042900269609743216,35,0
1,3.0,b1.02,ST_01.28,0.03490405048633579,0.005853356286022937,1,0
1,3.0,b1.02,ST_01.30,0.006791424118593359,0.0010021296122055602,2,0
1,3.0,b1.02,ST_01.31,0.013970159786747226,0.0031417582463720665,9,0
1,3.0,b1.02,ST_01.E4,0.007187274043010775,0.007073426457114787,65,0
1,3.0,b1.05,ST_01.01,0.00983498110381278,0.0013416000810038639,3,0
1,3.0,b1.05,ST_01.02,0.05239182184561519,0.00495423750407419,5,0
1,3.0,b1.05,ST_01.03,0.043698249476355144,0.002951055764125852,3,0
1,3.0,b1.05,ST_01.04,0.062437716944860396,0.007470869392959214,2,0
1,3.0,b1.05,ST_01.05,0.045799376224595754,0.003530033983639584,11,0
1,3.0,b1.05,ST_01.06,0.06082790266121447,0.007880383148997323,2,0
1,3.0,b1.05,ST_01.07,0.06785085464135707,0.007500125028662898,2,0
1,3.0,b1.05,ST_01.08,0.04366855264585869,0.004738009945083049,4,0
1,3.0,b1.05,ST_01.09,0.07371393960715655,0.007017297725784035,2,0
1,3.0,b1.05,ST_01.10,0.07787607436200351,0.005216719027730568,6,3
1,3.0,b1.05,ST_01.11,0.06791878428182184,0.006221208261362257,3,0
1,3.0,b1.05,ST_01.12,0.007675952482178974,0.0010558799693470683,65,0
1,3.0,b1.05,ST_01.13,0.05004630901096892,0.013181209878362249,1,0
1,3.0,b1.05,ST_01.21,0.04297849266259532,0.004683015824243877,7,0
1,3.0,b1.05,ST_01.22,0.03005687528484404,0.0030763242297871204,2,0
1,3.0,b1.05,ST_01.23,0.041951553059830476,0.005072562251181837,4,0
1,3.0,b1.05,ST_01.24,0.037706435164817906,0.0031039735661805117,3,1
1,3.0,b1.05,ST_01.25,0.04019907731241696,0.004404493778799147,2,0
1,3.0,b1.05,ST_01.26,0.041375918090432444,0.0038014780853515818,4,0
1,3.0,b1.05,ST_01.27,0.03913822470257639,0.0042900269609743216,2,0
1,3.0,b1.05,ST_01.28,0.03490405048633579,0.005853356286022937,3,0
1,3.0,b1.05,ST_01.30,0.006791424118593359,0.0010021296122055602,3,0
1,3.0,b1.05,ST_01.31,0.013970159786747226,0.0031417582463720665,17,0
1,3.0,b1.05,ST_01.E4,0.007187274043010775,0.007073426457114787,3,0
1,3.0,g0,ST_01.01,0.00983498110381278,0.0013416000810038639,4,0
1,3.0,g0,ST_01.02,0.05239182184561519,0.00495423750407419,1,0
1,3.0,g0,ST_01.03,0.043698249476355144,0.002951055764125852,3,0
1,3.0,g0,ST_01.04,0.062437716944860396,0.007470869392959214,1,11
1,3.0,g0,ST_01.05,0.045799376224595754,0.003530033983639584,4,0
1,3.0,g0,ST_01.06,0.06082790266121447,0.007880383148997323,1,0
1,3.0,g0,ST_01.07,0.06785085464135707,0.007500125028662898,1,0
1,3.0,g0,ST_01.08,0.04366855264585869,0.004738009945083049,65,0
1,3.0,g0,ST_01.09,0.07371393960715655,0.007017297725784035,1,4
1,3.0,g0,ST_01.10,0.07787607436200351,0.005216719027730568,1,0
1,3.0,g0,ST_01.11,0.06791878428182184,0.006221208261362257,1,0
1,3.0,g0,ST_01.12,0.007675952482178974,0.0010558799693470683,65,0
1,3.0,g0,ST_01.13,0.05004630901096892,0.013181209878362249,1,0
1,3.0,g0,ST_01.21,0.04297849266259532,0.004683015824243877,1,19
1,3.0,g0,ST_01.22,0.03005687528484404,0.0030763242297871204,1,0
1,3.0,g0,ST_01.23,0.041951553059830476,0.005072562251181837,11,0
1,3.0,g0,ST_01.24,0.037706435164817906,0.0031039735661805117,3,0
1,3.0,g0,ST_01.25,0.04019907731241696,0.004404493778799147,1,0
1,3.0,g0,ST_01.26,0.041375918090432444,0.0038014780853515818,1,1
1,3.0,g0,ST_01.27,0.03913822470257639,0.0042900269609743216,1,0
1,3.0,g0,ST_01.28,0.03490405048633579,0.005853356286022937,11,0
1,3.0,g0,ST_01.30,0.006791424118593359,0.0010021296122055602,3,0
1,3.0,g0,ST_01.31,0.013970159786747226,0.0031417582463720665,23,0
1,3.0,g0,ST_01.E4,0.007187274043010775,0.007073426457114787,9,0
1,3.0,g1,ST_01.01,0.00983498110381278,0.0013416000810038639,12,0
1,3.0,g1,ST_01.02,0.05239182184561519,0.00495423750407419,9,0
1,3.0,g1,ST_01.03,0.043698249476355144,0.002951055764125852,24,0
1,3.0,g1,ST_01.04,0.062437716944860396,0.007470869392959214,6,0
1,3.0,g1,ST_01.05,0.045799376224595754,0.003530033983639584,14,0
1,3.0,g1,ST_01.06,0.06082790266121447,0.007880383148997323,7,0
1,3.0,g1,ST_01.07,0.06785085464135707,0.007500125028662898,11,0
1,3.0,g1,ST_01.08,0.04366855264585869,0.004738009945083049,13,0
1,3.0,g1,ST_01.09,0.07371393960715655,0.007017297725784035,7,0
1,3.0,g1,ST_01.10,0.07787607436200351,0.005216719027730568,5,0
1,3.0,g1,ST_01.11,0.06791878428182184,0.006221208261362257,6,0
1,3.0,g1,ST_01.12,0.007675952482178974,0.0010558799693470683,65,0
1,3.0,g1,ST_01.13,0.05004630901096892,0.013181209878362249,2,0
1,3.0,g1,ST_01.21,0.04297849266259532,0.004683015824243877,15,0
1,3.0,g1,ST_01.22,0.03005687528484404,0.0030763242297871204,12,0
1,3.0,g1,ST_01.23,0.041951553059830476,0.005072562251181837,13,0
1,3.0,g1,ST_01.24,0.037706435164817906,0.0031039735661805117,9,0
1,3.0,g1,ST_01.25,0.04019907731241696,0.004404493778799147,15,0
1,3.0,g1,ST_01.26,0.041375918090432444,0.0038014780853515818,19,21
1,3.0,g1,ST_01.27,0.03913822470257639,0.0042900269609743216,13,0
1,3.0,g1,ST_01.28,0.03490405048633579,0.005853356286022937,17,0
1,3.0,g1,ST_01.30,0.006791424118593359,0.0010021296122055602,14,0
1,3.0,g1,ST_01.31,0.013970159786747226,0.0031417582463720665,18,0
1,3.0,g1,ST_01.E4,0.007187274043010775,0.007073426457114787,65,0
1,3.0,g2,ST_01.01,0.00983498110381278,0.0013416000810038639,20,0
1,3.0,g2,ST_01.02,0.05239182184561519,0.00495423750407419,10,0
1,3.0,g2,ST_01.03,0.043698249476355144,0.002951055764125852,21,52
1,3.0,g2,ST_01.04,0.062437716944860396,0.007470869392959214,9,0
1,3.0,g2,ST_01.05,0.045799376224595754,0.003530033983639584,12,0
1,3.0,g2,ST_01.06,0.06082790266121447,0.007880383148997323,8,0
1,3.0,g2,ST_01.07,0.06785085464135707,0.007500125028662898,9,0
1,3.0,g2,ST_01.08,0.04366855264585869,0.004738009945083049,13,0
1,3.0,g2,ST_01.09,0.07371393960715655,0.007017297725784035,8,0
1,3.0,g2,ST_01.10,0.07787607436200351,0.005216719027730568,5,0
1,3.0,g2,ST_01.11,0.06791878428182184,0.006221208261362257,9,0
1,3.0,g2,ST_01.12,0.007675952482178974,0.0010558799693470683,65,0
1,3.0,g2,ST_01.13,0.05004630901096892,0.013181209878362249,3,0
1,3.0,g2,ST_01.21,0.04297849266259532,0.004683015824243877,14,0
1,3.0,g2,ST_01.22,0.03005687528484404,0.0030763242297871204,14,0
1,3.0,g2,ST_01.23,0.041951553059830476,0.005072562251181837,23,0
1,3.0,g2,ST_01.24,0.037706435164817906,0.0031039735661805117,9,0
1,3.0,g2,ST_01.25,0.04019907731241696,0.004404493778799147,15,0
1,3.0,g2,ST_01.26,0.041375918090432444,0.0038014780853515818,12,0
1,3.0,g2,ST_01.27,0.03913822470257639,0.0042900269609743216,12,0
1,3.0,g2,ST_01.28,0.03490405048633579,0.005853356286022937,12,0
1,3.0,g2,ST_01.30,0.006791424118593359,0.0010021296122055602,13,0
1,3.0,g2,ST_01.31,0.013970159786747226,0.0031417582463720665,16,0
1,3.0,g2,ST_01.E4,0.007187274043010775,0.007073426457114787,65,0
1,3.0,g4,ST_01.01,0.00983498110381278,0.0013416000810038639,16,0
1,3.0,g4,ST_01.02,0.05239182184561519,0.00495423750407419,9,0
1,3.0,g4,ST_01.03,0.043698249476355144,0.002951055764125852,8,0
1,3.0,g4,ST_01.04,0.062437716944860396,0.007470869392959214,9,0
1,3.0,g4,ST_01.05,0.045799376224595754,0.003530033983639584,12,0
1,3.0,g4,ST_01.06,0.06082790266121447,0.007880383148997323,14,0
1,3.0,g4,ST_01.07,0.06785085464135707,0.007500125028662898,8,0
1,3.0,g4,ST_01.08,0.04366855264585869,0.004738009945083049,8,0
1,3.0,g4,ST_01.09,0.07371393960715655,0.007017297725784035,7,0
1,3.0,g4,ST_01.10,0.07787607436200351,0.005216719027730568,9,0
1,3.0,g4,ST_01.11,0.06791878428182184,0.006221208261362257,6,0
1,3.0,g4,ST_01.12,0.007675952482178974,0.0010558799693470683,65,0
1,3.0,g4,ST_01.13,0.05004630901096892,0.013181209878362249,9,0
1,3.0,g4,ST_01.21,0.04297849266259532,0.004683015824243877,12,0
1,3.0,g4,ST_01.22,0.03005687528484404,0.0030763242297871204,18,0
1,3.0,g4,ST_01.23,0.041951553059830476,0.005072562251181837,10,0
1,3.0,g4,ST_01.24,0.037706435164817906,0.0031039735661805117,8,2
1,3.0,g4,ST_01.25,0.04019907731241696,0.004404493778799147,13,0
1,3.0,g4,ST_01.26,0.041375918090432444,0.0038014780853515818,15,0
1,3.0,g4,ST_01.27,0.03913822470257639,0.0042900269609743216,12,0
1,3.0,g4,ST_01.28,0.03490405048633579,0.005853356286022937,15,0
1,3.0,g4,ST_01.30,0.006791424118593359,0.0010021296122055602,8,0
1,3.0,g4,ST_01.31,0.013970159786747226,0.0031417582463720665,9,0
1,3.0,g4,ST_01.E4,0.007187274043010775,0.007073426457114787,13,0
2,3.0,incumbent,ST_01.01,0.009883162141290827,0.0013370945708936145,1,0
2,3.0,incumbent,ST_01.02,0.052235833316881385,0.004795472637301161,1,0
2,3.0,incumbent,ST_01.03,0.04361363866082097,0.0028408281914717903,2,0
2,3.0,incumbent,ST_01.04,0.06199083682266701,0.0073499244884565945,0,0
2,3.0,incumbent,ST_01.05,0.045722583432203374,0.003483722963987441,0,0
2,3.0,incumbent,ST_01.06,0.060849749196130905,0.007574971292418136,1,0
2,3.0,incumbent,ST_01.07,0.06761641322944384,0.007299496395661479,1,0
2,3.0,incumbent,ST_01.08,0.0439634511637503,0.004717310820596278,3,0
2,3.0,incumbent,ST_01.09,0.07341060114827552,0.006839451010815574,0,0
2,3.0,incumbent,ST_01.10,0.07768541464214024,0.005194744178741585,1,0
2,3.0,incumbent,ST_01.11,0.06863787478218518,0.006424919236303796,0,0
2,3.0,incumbent,ST_01.12,0.007793638511640823,0.001102069927168629,1,1
2,3.0,incumbent,ST_01.13,0.048868343142170055,0.013189952467731273,1,0
2,3.0,incumbent,ST_01.21,0.04307318881586501,0.004545534139285517,6,0
2,3.0,incumbent,ST_01.22,0.03017501182629256,0.002986362095548885,0,0
2,3.0,incumbent,ST_01.23,0.04186930376134363,0.005121922781822194,1,0
2,3.0,incumbent,ST_01.24,0.037802981895662835,0.0031041602015102017,1,0
2,3.0,incumbent,ST_01.25,0.04065122613656329,0.0045843483329670864,3,0
